# ACTS Test Suite Generation: Sat Sep 26 20:39:43 EEST 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 4
# Maximum number of values per parameter: 173
# Number of configurations: 21815
mbap_transaction,mbap_protocol,mbap_len,mbap_slave
20,2041,12,17
20,2042,13,18
20,2043,14,19
20,2044,15,20
20,2045,16,21
20,2046,32,27
20,2047,64,28
20,2048,124,29
20,2049,125,30
20,2050,126,31
20,2051,127,32
20,2052,128,33
20,4091,129,34
20,4092,251,35
20,4093,252,36
20,4094,253,37
20,4095,254,59
20,4096,255,60
20,4097,256,61
20,4098,257,62
20,4099,258,63
20,4100,259,64
20,4101,260,65
20,8187,261,66
20,8188,262,67
20,8189,263,68
20,8190,264,69
20,8191,265,123
20,8192,1021,124
20,8193,1022,125
20,8194,1023,126
20,8195,1024,127
20,8196,1025,128
20,8197,1026,129
20,16379,1027,130
20,16380,1458,131
20,16381,1459,132
20,16382,1460,133
20,16383,1461,251
20,16384,1462,252
20,16385,2045,253
20,16386,2046,254
20,16387,2047,255
20,16388,2048,0
20,16389,2049,1
20,32763,2050,2
20,32764,2051,3
20,32765,2052,4
20,32766,4092,5
20,32767,4093,15
20,32768,4094,12
20,32769,4095,13
20,32770,4096,14
20,32771,4097,15
20,32772,4098,16
20,32773,4099,17
20,65280,8190,18
20,65530,8191,19
20,65531,8192,20
20,65532,8193,21
20,65533,8194,27
20,65534,8195,28
20,65535,32764,29
21,0,32765,30
21,1,32766,31
21,2,32767,32
21,3,32768,33
21,4,32769,34
21,5,32770,35
21,6,32771,36
21,7,32772,37
21,8,32773,59
21,9,65530,60
21,10,65531,61
21,31,65532,62
21,32,65533,63
21,33,65534,64
21,34,65535,65
21,61,0,66
21,62,1,67
21,63,2,68
21,64,3,69
21,65,4,123
21,66,5,124
21,67,6,125
21,68,7,126
21,69,8,127
21,125,9,128
21,126,10,129
21,127,11,130
21,128,12,131
21,129,13,132
21,130,14,133
21,131,15,251
21,251,16,252
21,252,32,253
21,253,64,254
21,254,124,255
21,255,125,0
21,256,126,1
21,257,127,2
21,258,128,3
21,259,129,4
21,260,251,5
21,261,252,6
21,507,253,8
21,508,254,9
21,509,255,10
21,510,256,11
21,511,257,12
21,512,258,13
21,513,259,14
21,514,260,15
21,515,261,7
21,516,262,16
21,517,263,17
21,1019,264,18
21,1021,265,19
21,1022,1021,20
21,1023,1022,21
21,1024,1023,27
21,1025,1024,28
21,1026,1025,29
21,1027,1026,30
21,1028,1027,31
21,1029,1458,32
21,2041,1459,33
21,2042,1460,34
21,2043,1461,35
21,2044,1462,36
21,2045,2045,37
21,2046,2046,59
21,2047,2047,60
21,2048,2048,61
21,2049,2049,62
21,2050,2050,63
21,2051,2051,64
21,2052,2052,65
21,4091,4092,66
21,4092,4093,67
21,4093,4094,68
21,4094,4095,69
21,4095,4096,123
21,4096,4097,124
21,4097,4098,125
21,4098,4099,126
21,4099,8190,127
21,4100,8191,128
21,4101,8192,129
21,8187,8193,130
21,8188,8194,131
21,8189,8195,132
21,8190,32764,133
21,8191,32765,251
21,8192,32766,252
21,8193,32767,253
21,8194,32768,254
21,8195,32769,255
21,8196,32770,0
21,8197,32771,1
21,16379,32772,2
21,16380,32773,3
21,16381,65530,4
21,16382,65531,5
21,16383,65532,6
21,16384,65533,7
21,16385,65534,8
21,16386,65535,9
21,16387,0,10
21,16388,1,11
21,16389,2,12
21,32763,3,13
21,32764,4,14
21,32765,5,15
21,32766,6,16
21,32767,7,17
21,32768,8,18
21,32769,9,19
21,32770,10,20
21,32771,11,21
21,32772,12,27
21,32773,13,28
21,65280,14,29
21,65530,15,30
21,65531,16,31
21,65532,32,32
21,65533,64,33
21,65534,124,34
21,65535,125,35
27,0,126,36
27,1,127,37
27,2,128,59
27,3,129,60
27,4,251,61
27,5,252,62
27,6,253,63
27,7,254,64
27,8,255,65
27,9,256,66
27,10,257,67
27,31,258,68
27,32,259,69
27,33,260,123
27,34,261,124
27,61,262,125
27,62,263,126
27,63,264,127
27,64,265,128
27,65,1021,129
27,66,1022,130
27,67,1023,131
27,68,1024,132
27,69,1025,133
27,125,1026,251
27,126,1027,252
27,127,1458,253
27,128,1459,254
27,129,1460,255
27,130,1461,0
27,131,1462,1
27,251,2045,2
27,252,2046,3
27,253,2047,4
27,254,2048,5
27,255,2049,6
27,256,2050,7
27,257,2051,8
27,258,2052,9
27,259,4092,10
27,260,4093,11
27,261,4094,14
27,507,4095,12
27,508,4096,13
27,509,4097,17
27,510,4098,18
27,511,4099,19
27,512,8190,20
27,513,8191,21
27,514,8192,27
27,515,8193,28
27,516,8194,29
27,517,8195,30
27,1019,32764,31
27,1021,32765,32
27,1022,32766,33
27,1023,32767,34
27,1024,32768,35
27,1025,32769,36
27,1026,32770,37
27,1027,32771,59
27,1028,32772,16
27,1029,32773,15
27,2041,65530,62
27,2042,65531,63
27,2043,65532,64
27,2044,65533,65
27,2045,65534,66
27,2046,65535,67
27,2047,0,68
27,2048,1,69
27,2049,2,123
27,2050,3,124
27,2051,4,125
27,2052,5,126
27,4091,6,127
27,4092,7,128
27,4093,8,129
27,4094,9,130
27,4095,10,131
27,4096,11,132
27,4097,12,133
27,4098,13,251
27,4099,14,252
27,4100,15,253
27,4101,16,254
27,8187,32,255
27,8188,64,0
27,8189,124,1
27,8190,125,3
27,8191,126,4
27,8192,127,5
27,8193,128,6
27,8194,129,7
27,8195,251,8
27,8196,252,9
27,8197,253,10
27,16379,254,11
27,16380,255,12
27,16381,256,2
27,16382,257,3
27,16383,258,60
27,16384,259,61
27,16385,260,62
27,16386,261,63
27,16387,262,64
27,16388,263,65
27,16389,264,66
27,32763,265,67
27,32764,1021,68
27,32765,1022,69
27,32766,1023,123
27,32767,1024,124
27,32768,1025,125
27,32769,1026,126
27,32770,1027,127
27,32771,1458,128
27,32772,1459,129
27,32773,1460,130
27,65280,1461,131
27,65530,1462,132
27,65531,2045,133
27,65532,2046,251
27,65533,2047,252
27,65534,2048,253
27,65535,2049,254
28,0,2050,255
28,1,2051,0
28,2,2052,1
28,3,4092,2
28,4,4093,9
28,5,4094,15
28,6,4095,16
28,7,4096,17
28,8,4097,18
28,9,4098,19
28,10,4099,20
28,31,8190,21
28,32,8191,27
28,33,8192,28
28,34,8193,29
28,61,8194,30
28,62,8195,31
28,63,32764,32
28,64,32765,33
28,65,32766,34
28,66,32767,35
28,67,32768,36
28,68,32769,37
28,69,32770,59
28,125,32771,60
28,126,32772,61
28,127,32773,4
28,128,65530,5
28,129,65531,6
28,130,65532,7
28,131,65533,8
28,251,65534,11
28,252,65535,12
28,253,0,13
28,254,1,14
28,255,2,10
28,256,3,125
28,257,4,126
28,258,5,127
28,259,6,128
28,260,7,129
28,261,8,130
28,507,9,131
28,508,10,132
28,509,11,133
28,510,12,251
28,511,13,252
28,512,14,253
28,513,15,254
28,514,16,3
28,515,32,62
28,516,64,63
28,517,124,64
28,1019,125,65
28,1021,126,66
28,1022,127,67
28,1023,128,68
28,1024,129,69
28,1025,251,123
28,1026,252,124
28,1027,253,255
28,1028,254,0
28,1029,255,4
28,2041,256,5
28,2042,257,9
28,2043,258,10
28,2044,259,11
28,2045,260,12
28,2046,261,13
28,2047,262,14
28,2048,263,15
28,2049,264,16
28,2050,265,17
28,2051,1021,18
28,2052,1022,19
28,4091,1023,20
28,4092,1024,21
28,4093,1025,27
28,4094,1026,28
28,4095,1027,29
28,4096,1458,30
28,4097,1459,31
28,4098,1460,32
28,4099,1461,59
28,4100,1462,60
28,4101,2045,61
28,8187,2046,1
28,8188,2047,2
28,8189,2048,6
28,8190,2049,7
28,8191,2050,8
28,8192,2051,34
28,8193,2052,35
28,8194,4092,36
28,8195,4093,37
28,8196,4094,59
28,8197,4095,60
28,16379,4096,61
28,16380,4097,33
28,16381,4098,34
28,16382,4099,35
28,16383,8190,36
28,16384,8191,37
28,16385,8192,65
28,16386,8193,66
28,16387,8194,67
28,16388,8195,68
28,16389,32764,69
28,32763,32765,123
28,32764,32766,124
28,32765,32767,125
28,32766,32768,126
28,32767,32769,127
28,32768,32770,128
28,32769,32771,129
28,32770,32772,130
28,32771,32773,131
28,32772,65530,132
28,32773,65531,133
28,65280,65532,251
28,65530,65533,252
28,65531,65534,253
28,65532,65535,254
28,65533,0,255
28,65534,1,0
28,65535,2,1
29,0,4,9
29,1,5,11
29,2,6,12
29,3,7,13
29,4,8,14
29,5,9,18
29,6,10,19
29,7,11,20
29,8,12,21
29,9,13,27
29,10,14,28
29,31,15,29
29,32,16,30
29,33,32,31
29,34,64,32
29,61,124,33
29,62,125,63
29,63,126,64
29,64,127,3
29,65,128,4
29,66,129,5
29,67,251,6
29,68,252,7
29,69,253,15
29,125,254,16
29,126,255,17
29,127,256,62
29,128,257,2
29,129,258,8
29,130,259,65
29,131,260,10
29,251,261,34
29,252,262,35
29,253,263,36
29,254,264,37
29,255,265,59
29,256,1021,60
29,257,1022,61
29,258,1023,132
29,259,1024,133
29,260,1025,251
29,261,1026,252
29,507,1027,253
29,508,1458,254
29,509,1459,255
29,510,1460,0
29,511,1461,1
29,512,1462,66
29,513,2045,67
29,514,2046,68
29,515,2047,69
29,516,2048,123
29,517,2049,124
29,1019,2050,125
29,1021,2051,126
29,1022,2052,127
29,1023,4092,128
29,1024,4093,129
29,1025,4094,130
29,1026,4095,131
29,1027,4096,2
29,1028,4097,3
29,1029,4098,7
29,2041,4099,8
29,2042,8190,13
29,2043,8191,14
29,2044,8192,15
29,2045,8193,16
29,2046,8194,17
29,2047,8195,18
29,2048,32764,19
29,2049,32765,20
29,2050,32766,21
29,2051,32767,27
29,2052,32768,28
29,4091,32769,29
29,4092,32770,30
29,4093,32771,31
29,4094,32772,32
29,4095,32773,33
29,4096,65530,63
29,4097,65531,64
29,4098,65532,4
29,4099,65533,5
29,4100,65534,6
29,4101,65535,10
29,8187,0,11
29,8188,1,12
29,8189,2,13
29,8190,3,9
29,8191,4,10
29,8192,5,14
29,8193,6,15
29,8194,7,16
29,8195,8,62
29,8196,9,63
29,8197,10,64
29,16379,11,65
29,16380,12,66
29,16381,13,67
29,16382,14,68
29,16383,15,69
29,16384,16,123
29,16385,32,124
29,16386,64,125
29,16387,124,126
29,16388,125,127
29,16389,126,128
29,32763,127,129
29,32764,128,130
29,32765,129,131
29,32766,251,132
29,32767,252,133
29,32768,253,251
29,32769,254,252
29,32770,255,253
29,32771,256,254
29,32772,257,255
29,32773,258,0
29,65280,259,8
29,65530,260,9
29,65531,261,11
29,65532,262,12
29,65533,263,18
29,65534,264,19
29,65535,265,20
30,0,1021,21
30,1,1022,27
30,2,1023,28
30,3,1024,29
30,4,1025,30
30,5,1026,31
30,6,1027,32
30,7,1458,33
30,8,1459,34
30,9,1460,35
30,10,1461,36
30,31,1462,37
30,32,2045,59
30,33,2046,60
30,34,2047,61
30,61,2048,62
30,62,2049,2
30,63,2050,3
30,64,2051,4
30,65,2052,5
30,66,4092,6
30,67,4093,17
30,68,4094,1
30,69,4095,8
30,125,4096,7
30,126,4097,10
30,127,4098,11
30,128,4099,12
30,129,8190,14
30,130,8191,15
30,131,8192,16
30,251,8193,20
30,252,8194,66
30,253,8195,67
30,254,32764,68
30,255,32765,69
30,256,32766,123
30,257,32767,124
30,258,32768,125
30,259,32769,126
30,260,32770,127
30,261,32771,128
30,507,32772,129
30,508,32773,130
30,509,65530,131
30,510,65531,132
30,511,65532,133
30,512,65533,251
30,513,65534,252
30,514,65535,253
30,515,0,254
30,516,1,255
30,517,2,0
30,1019,3,19
30,1021,4,65
30,1022,5,13
30,1023,6,18
30,1024,7,64
30,1025,8,1
30,1026,9,6
30,1027,10,9
30,1028,11,17
30,1029,12,28
30,2041,13,63
30,2042,14,2
30,2043,15,3
30,2044,16,4
30,2045,32,5
30,2046,64,7
30,2047,124,21
30,2048,125,27
30,2049,126,32
30,2050,127,33
30,2051,128,34
30,2052,129,35
30,4091,251,36
30,4092,252,37
30,4093,253,59
30,4094,254,60
30,4095,255,61
30,4096,256,29
30,4097,257,30
30,4098,258,34
30,4099,259,31
30,4100,260,32
30,4101,261,33
30,8187,262,61
30,8188,263,62
30,8189,264,63
30,8190,265,64
30,8191,1021,65
30,8192,1022,66
30,8193,1023,67
30,8194,1024,68
30,8195,1025,69
30,8196,1026,123
30,8197,1027,124
30,16379,1458,125
30,16380,1459,126
30,16381,1460,127
30,16382,1461,128
30,16383,1462,129
30,16384,2045,130
30,16385,2046,131
30,16386,2047,132
30,16387,2048,133
30,16388,2049,251
30,16389,2050,252
30,32763,2051,253
30,32764,2052,254
30,32765,4092,255
30,32766,4093,0
30,32767,4094,3
30,32768,4095,4
30,32769,4096,5
30,32770,4097,6
30,32771,4098,8
30,32772,4099,9
30,32773,8190,10
30,65280,8191,11
30,65530,8192,12
30,65531,8193,13
30,65532,8194,14
30,65533,8195,15
30,65534,32764,16
30,65535,32765,17
31,0,32766,18
31,1,32767,19
31,2,32768,20
31,3,32769,21
31,4,32770,27
31,5,32771,28
31,6,32772,29
31,7,32773,30
31,8,65530,31
31,9,65531,36
31,10,65532,37
31,31,65533,59
31,32,65534,60
31,33,65535,7
31,34,0,62
31,61,1,63
31,62,2,35
31,63,3,1
31,64,4,2
31,65,5,3
31,66,6,4
31,67,7,5
31,68,8,6
31,69,9,11
31,125,10,12
31,126,11,13
31,127,12,14
31,128,13,15
31,129,14,16
31,130,15,17
31,131,16,33
31,251,32,61
31,252,64,67
31,253,124,68
31,254,125,69
31,255,126,123
31,256,127,124
31,257,128,125
31,258,129,126
31,259,251,127
31,260,252,128
31,261,253,129
31,507,254,130
31,508,255,131
31,509,256,132
31,510,257,133
31,511,258,251
31,512,259,252
31,513,260,253
31,514,261,254
31,515,262,255
31,516,263,0
31,517,264,9
31,1019,265,10
31,1021,1021,34
31,1022,1022,65
31,1023,1023,66
31,1024,1024,32
31,1025,1025,64
31,1026,1026,8
31,1027,1027,18
31,1028,1458,19
31,1029,1459,20
31,2041,1460,21
31,2042,1461,27
31,2043,1462,28
31,2044,2045,29
31,2045,2046,30
31,2046,2047,31
31,2047,2048,35
31,2048,2049,36
31,2049,2050,37
31,2050,2051,59
31,2051,2052,60
31,2052,4092,62
31,4091,4093,2
31,4092,4094,4
31,4093,4095,1
31,4094,4096,3
31,4095,4097,7
31,4096,4098,12
31,4097,4099,13
31,4098,8190,29
31,4099,8191,30
31,4100,8192,33
31,4101,8193,34
31,8187,8194,35
31,8188,8195,36
31,8189,32764,37
31,8190,32765,59
31,8191,32766,60
31,8192,32767,61
31,8193,32768,62
31,8194,32769,63
31,8195,32770,64
31,8196,32771,65
31,8197,32772,66
31,16379,32773,67
31,16380,65530,68
31,16381,65531,69
31,16382,65532,123
31,16383,65533,124
31,16384,65534,125
31,16385,65535,126
31,16386,0,127
31,16387,1,128
31,16388,2,129
31,16389,3,130
31,32763,4,131
31,32764,5,132
31,32765,6,133
31,32766,7,251
31,32767,8,252
31,32768,9,253
31,32769,10,254
31,32770,11,255
31,32771,12,0
31,32772,13,1
31,32773,14,5
31,65280,15,6
31,65530,16,7
31,65531,32,8
31,65532,64,9
31,65533,124,10
31,65534,125,11
31,65535,126,14
32,0,127,15
32,1,128,16
32,2,129,17
32,3,251,18
32,4,252,19
32,5,253,20
32,6,254,21
32,7,255,27
32,8,256,28
32,9,257,29
32,10,258,30
32,31,259,35
32,32,260,2
32,33,261,32
32,34,262,33
32,61,263,34
32,62,264,36
32,63,265,31
32,64,1021,37
32,65,1022,59
32,66,1023,60
32,67,1024,61
32,68,1025,62
32,69,1026,63
32,125,1027,64
32,126,1458,65
32,127,1459,66
32,128,1460,67
32,129,1461,68
32,130,1462,69
32,131,2045,123
32,251,2046,124
32,252,2047,125
32,253,2048,126
32,254,2049,127
32,255,2050,128
32,256,2051,129
32,257,2052,130
32,258,4092,131
32,259,4093,132
32,260,4094,133
32,261,4095,251
32,507,4096,252
32,508,4097,253
32,509,4098,254
32,510,4099,255
32,511,8190,0
32,512,8191,1
32,513,8192,3
32,514,8193,4
32,515,8194,5
32,516,8195,6
32,517,32764,7
32,1019,32765,8
32,1021,32766,9
32,1022,32767,10
32,1023,32768,11
32,1024,32769,12
32,1025,32770,13
32,1026,32771,14
32,1027,32772,15
32,1028,32773,27
32,1029,65530,17
32,2041,65531,18
32,2042,65532,19
32,2043,65533,20
32,2044,65534,21
32,2045,65535,28
32,2046,0,32
32,2047,1,16
32,2048,2,31
32,2049,3,35
32,2050,4,36
32,2051,5,2
32,2052,6,3
32,4091,7,4
32,4092,8,5
32,4093,9,7
32,4094,10,16
32,4095,11,28
32,4096,12,32
32,4097,13,33
32,4098,14,37
32,4099,15,60
32,4100,16,61
32,4101,32,63
32,8187,64,64
32,8188,124,65
32,8189,125,66
32,8190,126,67
32,8191,127,68
32,8192,128,69
32,8193,129,123
32,8194,251,124
32,8195,252,125
32,8196,253,126
32,8197,254,127
32,16379,255,128
32,16380,256,129
32,16381,257,130
32,16382,258,131
32,16383,259,132
32,16384,260,133
32,16385,261,251
32,16386,262,252
32,16387,263,253
32,16388,264,254
32,16389,265,255
32,32763,1021,0
32,32764,1022,1
32,32765,1023,2
32,32766,1024,6
32,32767,1025,8
32,32768,1026,9
32,32769,1027,10
32,32770,1458,11
32,32771,1459,12
32,32772,1460,13
32,32773,1461,14
32,65280,1462,15
32,65530,2045,21
32,65531,2046,27
32,65532,2047,30
32,65533,2048,31
32,65534,2049,17
32,65535,2050,18
33,0,2051,19
33,1,2052,20
33,2,4092,29
33,3,4093,59
33,4,4094,60
33,5,4095,61
33,6,4096,62
33,7,4097,34
33,8,4098,35
33,9,4099,64
33,10,8190,65
33,31,8191,66
33,32,8192,67
33,33,8193,68
33,34,8194,69
33,61,8195,123
33,62,32764,124
33,63,32765,125
33,64,32766,126
33,65,32767,127
33,66,32768,128
33,67,32769,129
33,68,32770,130
33,69,32771,131
33,125,32772,132
33,126,32773,133
33,127,65530,251
33,128,65531,252
33,129,65532,253
33,130,65533,254
33,131,65534,255
33,251,65535,0
33,252,0,1
33,253,1,3
33,254,2,4
33,255,3,8
33,256,4,12
33,257,5,16
33,258,6,17
33,259,7,18
33,260,8,21
33,261,9,27
33,507,10,28
33,508,11,30
33,509,12,31
33,510,13,32
33,511,14,33
33,512,15,36
33,513,16,37
33,514,32,6
33,515,64,11
33,516,124,13
33,517,125,14
33,1019,126,15
33,1021,127,63
33,1022,128,2
33,1023,129,5
33,1024,251,9
33,1025,252,10
33,1026,253,34
33,1027,254,7
33,1028,255,20
33,1029,256,19
33,2041,257,59
33,2042,258,64
33,2043,259,29
33,2044,260,30
33,2045,261,31
33,2046,262,34
33,2047,263,61
33,2048,264,62
33,2049,265,63
33,2050,1021,125
33,2051,1022,126
33,2052,1023,127
33,4091,1024,128
33,4092,1025,129
33,4093,1026,130
33,4094,1027,131
33,4095,1458,132
33,4096,1459,133
33,4097,1460,251
33,4098,1461,252
33,4099,1462,253
33,4100,2045,254
33,4101,2046,255
33,8187,2047,0
33,8188,2048,1
33,8189,2049,4
33,8190,2050,5
33,8191,2051,6
33,8192,2052,7
33,8193,4092,9
33,8194,4093,10
33,8195,4094,11
33,8196,4095,15
33,8197,4096,16
33,16379,4097,19
33,16380,4098,20
33,16381,4099,21
33,16382,8190,27
33,16383,8191,28
33,16384,8192,29
33,16385,8193,32
33,16386,8194,33
33,16387,8195,37
33,16388,32764,59
33,16389,32765,60
33,32763,32766,62
33,32764,32767,65
33,32765,32768,66
33,32766,32769,67
33,32767,32770,68
33,32768,32771,69
33,32769,32772,123
33,32770,32773,124
33,32771,65530,3
33,32772,65531,8
33,32773,65532,13
33,65280,65533,14
33,65530,65534,17
33,65531,65535,18
33,65532,0,36
33,65533,1,37
33,65534,2,59
33,65535,3,12
34,0,5,17
34,1,6,35
34,2,7,36
34,3,8,61
34,4,9,62
34,5,10,2
34,6,11,3
34,7,12,4
34,8,13,5
34,9,14,6
34,10,15,7
34,31,16,8
34,32,32,9
34,33,64,10
34,34,124,11
34,61,125,12
34,62,126,13
34,63,127,14
34,64,128,15
34,65,129,16
34,66,251,19
34,67,252,20
34,68,253,21
34,69,254,27
34,125,255,28
34,126,256,34
34,127,257,63
34,128,258,69
34,129,259,123
34,130,260,124
34,131,261,125
34,251,262,126
34,252,263,127
34,253,264,128
34,254,265,129
34,255,1021,130
34,256,1022,131
34,257,1023,133
34,258,1024,251
34,259,1025,252
34,260,1026,253
34,261,1027,254
34,507,1458,255
34,508,1459,0
34,509,1460,1
34,510,1461,30
34,511,1462,31
34,512,2045,32
34,513,2046,33
34,514,2047,64
34,515,2048,65
34,516,2049,66
34,517,2050,67
34,1019,2051,68
34,1021,2052,132
34,1022,4092,18
34,1023,4093,29
34,1024,4094,60
34,1025,4095,37
34,1026,4096,59
34,1027,4097,60
34,1028,4098,61
34,1029,4099,62
34,2041,8190,66
34,2042,8191,35
34,2043,8192,36
34,2044,8193,2
34,2045,8194,3
34,2046,8195,4
34,2047,32764,5
34,2048,32765,6
34,2049,32766,7
34,2050,32767,8
34,2051,32768,12
34,2052,32769,13
34,4091,32770,14
34,4092,32771,20
34,4093,32772,21
34,4094,32773,34
34,4095,65530,35
34,4096,65531,65
34,4097,65532,68
34,4098,65533,69
34,4099,65534,123
34,4100,65535,124
34,4101,0,125
34,8187,1,126
34,8188,2,127
34,8189,3,128
34,8190,4,129
34,8191,5,130
34,8192,6,131
34,8193,7,132
34,8194,8,133
34,8195,9,251
34,8196,10,252
34,8197,11,253
34,16379,12,254
34,16380,13,255
34,16381,14,0
34,16382,15,1
34,16383,16,2
34,16384,32,10
34,16385,64,15
34,16386,124,16
34,16387,125,17
34,16388,126,18
34,16389,127,19
34,32763,128,27
34,32764,129,28
34,32765,251,29
34,32766,252,30
34,32767,253,31
34,32768,254,32
34,32769,255,33
34,32770,256,64
34,32771,257,11
34,32772,258,67
34,32773,259,9
34,65280,260,17
34,65530,261,18
34,65531,262,19
34,65532,263,20
34,65533,264,21
34,65534,265,27
34,65535,1021,28
35,0,1022,29
35,1,1023,30
35,2,1024,63
35,3,1025,68
35,4,1026,69
35,5,1027,123
35,6,1458,124
35,7,1459,125
35,8,1460,126
35,9,1461,127
35,10,1462,128
35,31,2045,129
35,32,2046,130
35,33,2047,131
35,34,2048,132
35,61,2049,133
35,62,2050,251
35,63,2051,252
35,64,2052,253
35,65,4092,254
35,66,4093,255
35,67,4094,0
35,68,4095,2
35,69,4096,9
35,125,4097,11
35,126,4098,15
35,127,4099,16
35,128,8190,31
35,129,8191,32
35,130,8192,59
35,131,8193,60
35,251,8194,62
35,252,8195,5
35,253,32764,6
35,254,32765,7
35,255,32766,14
35,256,32767,36
35,257,32768,37
35,258,32769,1
35,259,32770,3
35,260,32771,4
35,261,32772,10
35,507,32773,13
35,508,65530,34
35,509,65531,35
35,510,65532,61
35,511,65533,66
35,512,65534,67
35,513,65535,64
35,514,0,65
35,515,1,33
35,516,2,8
35,517,3,18
35,1019,4,21
35,1021,5,27
35,1022,6,28
35,1023,7,12
35,1024,8,19
35,1025,9,20
35,1026,10,63
35,1027,11,64
35,1028,12,65
35,1029,13,66
35,2041,14,67
35,2042,15,68
35,2043,16,69
35,2044,32,123
35,2045,64,17
35,2046,124,30
35,2047,125,31
35,2048,126,34
35,2049,127,59
35,2050,128,60
35,2051,129,61
35,2052,251,63
35,4091,252,126
35,4092,253,127
35,4093,254,128
35,4094,255,129
35,4095,256,130
35,4096,257,131
35,4097,258,132
35,4098,259,133
35,4099,260,251
35,4100,261,252
35,4101,262,253
35,8187,263,254
35,8188,264,255
35,8189,265,0
35,8190,1021,1
35,8191,1022,2
35,8192,1023,3
35,8193,1024,4
35,8194,1025,5
35,8195,1026,6
35,8196,1027,7
35,8197,1458,8
35,16379,1459,9
35,16380,1460,10
35,16381,1461,11
35,16382,1462,12
35,16383,2045,13
35,16384,2046,14
35,16385,2047,16
35,16386,2048,29
35,16387,2049,32
35,16388,2050,33
35,16389,2051,35
35,32763,2052,36
35,32764,4092,37
35,32765,4093,62
35,32766,4094,63
35,32767,4095,64
35,32768,4096,124
35,32769,4097,125
35,32770,4098,126
35,32771,4099,127
35,32772,8190,128
35,32773,8191,129
35,65280,8192,130
35,65530,8193,131
35,65531,8194,132
35,65532,8195,133
35,65533,32764,251
35,65534,32765,252
35,65535,32766,15
36,0,32767,16
36,1,32768,17
36,2,32769,18
36,3,32770,19
36,4,32771,32
36,5,32772,33
36,6,32773,61
36,7,65530,65
36,8,65531,66
36,9,65532,67
36,10,65533,68
36,31,65534,69
36,32,65535,123
36,33,0,124
36,34,1,125
36,61,2,255
36,62,3,0
36,63,4,13
36,64,5,28
36,65,6,29
36,66,7,30
36,67,8,31
36,68,9,35
36,69,10,36
36,125,11,37
36,126,12,59
36,127,13,60
36,128,14,62
36,129,15,2
36,130,16,5
36,131,32,7
36,251,64,8
36,252,124,9
36,253,125,10
36,254,126,11
36,255,127,12
36,256,128,14
36,257,129,15
36,258,251,27
36,259,252,253
36,260,253,254
36,261,254,3
36,507,255,21
36,508,256,6
36,509,257,20
36,510,258,4
36,511,259,129
36,512,260,130
36,513,261,131
36,514,262,132
36,515,263,1
36,516,264,34
36,517,265,126
36,1019,1021,127
36,1021,1022,128
36,1022,1023,133
36,1023,1024,251
36,1024,1025,63
36,1025,1026,64
36,1026,1027,65
36,1027,1458,252
36,1028,1459,253
36,1029,1460,254
36,2041,1461,255
36,2042,1462,0
36,2043,2045,1
36,2044,2046,5
36,2045,2047,6
36,2046,2048,12
36,2047,2049,13
36,2048,2050,14
36,2049,2051,15
36,2050,2052,16
36,2051,4092,17
36,2052,4093,18
36,4091,4094,19
36,4092,4095,28
36,4093,4096,29
36,4094,4097,30
36,4095,4098,31
36,4096,4099,34
36,4097,8190,35
36,4098,8191,36
36,4099,8192,37
36,4100,8193,59
36,4101,8194,60
36,8187,8195,62
36,8188,32764,125
36,8189,32765,2
36,8190,32766,4
36,8191,32767,7
36,8192,32768,8
36,8193,32769,10
36,8194,32770,11
36,8195,32771,27
36,8196,32772,68
36,8197,32773,69
36,16379,65530,123
36,16380,65531,124
36,16381,65532,9
36,16382,65533,21
36,16383,65534,32
36,16384,65535,33
36,16385,0,61
36,16386,1,20
36,16387,2,21
36,16388,3,27
36,16389,4,3
36,32763,5,66
36,32764,6,67
36,32765,7,68
36,32766,8,69
36,32767,9,123
36,32768,10,0
36,32769,11,1
36,32770,12,2
36,32771,13,4
36,32772,14,7
36,32773,15,8
36,65280,16,9
36,65530,32,11
36,65531,64,12
36,65532,124,17
36,65533,125,19
36,65534,126,20
36,65535,127,36
37,0,128,37
37,1,129,59
37,2,251,60
37,3,252,63
37,4,253,64
37,5,254,65
37,6,255,66
37,7,256,67
37,8,257,124
37,9,258,125
37,10,259,126
37,31,260,127
37,32,261,128
37,33,262,129
37,34,263,130
37,61,264,131
37,62,265,132
37,63,1021,133
37,64,1022,251
37,65,1023,252
37,66,1024,253
37,67,1025,254
37,68,1026,255
37,69,1027,3
37,125,1458,5
37,126,1459,6
37,127,1460,18
37,128,1461,61
37,129,1462,62
37,130,2045,10
37,131,2046,13
37,251,2047,14
37,252,2048,15
37,253,2049,16
37,254,2050,31
37,255,2051,32
37,256,2052,33
37,257,4092,34
37,258,4093,35
37,259,4094,28
37,260,4095,29
37,261,4096,30
37,507,4097,4
37,508,4098,21
37,509,4099,27
37,510,8190,69
37,511,8191,123
37,512,8192,2
37,513,8193,9
37,514,8194,11
37,515,8195,12
37,516,32764,20
37,517,32765,36
37,1019,32766,1
37,1021,32767,3
37,1022,32768,19
37,1023,32769,7
37,1024,32770,8
37,1025,32771,68
37,1026,32772,125
37,1027,32773,17
37,1028,65530,18
37,1029,65531,0
37,2041,65532,10
37,2042,65533,16
37,2043,65534,31
37,2044,65535,32
37,2045,0,33
