# ACTS Test Suite Generation: Wed Mar 18 20:57:37 EET 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 192
# Number of configurations: 35140
quan,byte_count,num_value
33,17,10000
33,18,16379
33,19,16380
33,20,16381
33,21,16382
33,27,16383
33,28,16384
33,29,16385
33,30,16386
33,31,16387
33,32,16388
33,33,16389
33,34,20000
33,35,32763
33,36,32764
33,37,32765
33,59,32766
33,60,32767
33,61,32768
33,62,32769
33,63,32770
33,64,32771
33,65,32772
33,66,32773
33,67,65533
33,68,65534
33,69,65535
33,123,65536
33,124,65537
34,125,0
34,126,1
34,128,2
34,129,3
34,130,4
34,131,5
34,132,6
34,133,7
34,5,8
34,8,9
34,9,10
34,10,11
34,11,12
34,12,13
34,13,14
34,14,15
34,15,16
34,127,17
34,252,18
34,253,19
34,254,20
34,255,21
34,0,27
34,1,28
34,2,29
34,3,30
34,4,31
34,16,32
34,17,33
34,18,34
34,19,35
34,251,36
34,21,37
34,7,59
34,20,60
34,29,61
34,31,62
34,32,63
34,33,64
34,34,65
34,35,66
34,36,67
34,37,68
34,59,69
34,60,123
34,61,124
34,62,125
34,63,126
34,64,127
34,65,128
34,66,129
34,67,130
34,68,131
34,69,132
34,123,133
34,124,243
34,27,244
34,28,245
34,30,246
34,125,247
34,126,248
34,127,249
34,128,250
34,129,251
34,130,252
34,131,253
34,132,254
34,133,255
34,251,256
34,252,257
34,253,258
34,254,259
34,255,260
34,5,261
34,5,507
34,9,508
34,5,509
34,7,510
34,8,511
34,11,512
34,12,513
34,13,514
34,14,515
34,15,516
34,0,517
34,1,1019
34,2,1020
34,3,1021
34,5,1022
34,10,1023
34,11,1024
34,12,1025
34,13,1026
34,4,1027
34,5,1028
34,8,1029
34,9,1436
34,10,1437
34,14,1438
34,15,1439
34,17,1440
34,18,1441
34,19,1442
34,20,1443
34,21,1444
34,27,1445
34,28,1446
34,29,1447
34,30,1448
34,31,1449
34,32,1450
34,33,1451
34,34,1452
34,35,1453
34,36,1454
34,37,1455
34,59,1456
34,60,1457
34,61,1458
34,62,1459
34,63,2043
34,64,2044
34,65,2045
34,66,2046
34,67,2047
34,68,2048
34,69,2049
34,123,2050
34,124,2051
34,125,2052
34,126,2053
34,127,4091
34,128,4092
34,129,4093
34,130,4094
34,131,4095
34,132,4096
34,133,4097
34,251,4098
34,252,4099
34,253,4100
34,254,4101
34,255,5000
34,0,8187
34,1,8188
34,2,8189
34,3,8190
34,5,8191
34,7,8192
34,8,8193
34,16,8194
34,17,8195
34,4,8196
34,10,8197
34,11,10000
34,12,16379
34,13,16380
34,14,16381
34,16,16382
34,18,16383
34,19,16384
34,20,16385
34,21,16386
34,27,16387
34,28,16388
34,31,16389
34,32,20000
34,33,32763
34,34,32764
34,35,32765
34,36,32766
34,37,32767
34,59,32768
34,60,32769
34,61,32770
34,62,32771
34,63,32772
34,64,32773
34,65,65533
34,66,65534
34,67,65535
34,68,65536
34,69,65537
35,123,0
35,124,1
35,125,2
35,126,3
35,127,4
35,128,5
35,129,6
35,130,7
35,131,8
35,6,9
35,15,10
35,133,11
35,251,12
35,252,13
35,253,14
35,254,15
35,255,16
35,0,17
35,1,18
35,2,19
35,3,20
35,4,21
35,9,27
35,132,28
35,5,29
35,29,30
35,30,31
35,31,32
35,32,33
35,33,34
35,34,35
35,35,36
35,36,37
35,37,59
35,59,60
35,60,61
35,61,62
35,62,63
35,63,64
35,64,65
35,65,66
35,66,67
35,67,68
35,68,69
35,69,123
35,10,124
35,11,125
35,12,126
35,13,127
35,14,128
35,16,129
35,19,130
35,20,131
35,21,132
35,27,133
35,28,243
35,17,244
35,18,245
35,123,246
35,124,247
35,125,248
35,126,249
35,127,250
35,130,251
35,131,252
35,132,253
35,133,254
35,251,255
35,252,256
35,253,257
35,8,258
35,9,259
35,29,260
35,30,261
35,129,507
35,254,508
35,255,509
35,6,510
35,6,511
35,6,512
35,0,513
35,1,514
35,2,515
35,3,516
35,4,517
35,6,1019
35,15,1020
35,128,1021
35,129,1022
35,130,1023
35,131,1024
35,132,1025
35,133,1026
35,251,1027
35,252,1028
35,253,1029
35,254,1436
35,255,1437
35,0,1438
35,1,1439
35,2,1440
35,3,1441
35,4,1442
35,5,1443
35,8,1444
35,9,1445
35,10,1446
35,11,1447
35,12,1448
35,13,1449
35,14,1450
35,16,1451
35,17,1452
35,18,1453
35,19,1454
35,20,1455
35,21,1456
35,27,1457
35,28,1458
35,29,1459
35,30,2043
35,31,2044
35,32,2045
35,33,2046
35,34,2047
35,35,2048
35,36,2049
35,37,2050
35,59,2051
35,60,2052
35,61,2053
35,62,4091
35,63,4092
35,64,4093
35,65,4094
35,66,4095
35,67,4096
35,68,4097
35,69,4098
35,123,4099
35,124,4100
35,125,4101
35,126,5000
35,127,8187
35,128,8188
35,6,8189
35,8,8190
35,9,8191
35,10,8192
35,15,8193
35,20,8194
35,21,8195
35,27,8196
35,28,8197
35,29,10000
35,30,16379
35,31,16380
35,32,16381
35,33,16382
35,34,16383
35,35,16384
35,36,16385
35,37,16386
35,59,16387
35,60,16388
35,61,16389
35,62,20000
35,63,32763
35,64,32764
35,65,32765
35,66,32766
35,67,32767
35,68,32768
35,69,32769
35,123,32770
35,124,32771
35,125,32772
35,126,32773
35,127,65533
35,128,65534
35,129,65535
35,130,65536
35,131,65537
36,132,0
36,133,1
36,251,2
36,252,3
36,253,4
36,254,5
36,255,6
36,0,7
36,1,8
36,2,9
36,7,10
36,16,11
36,17,12
36,18,13
36,19,14
36,3,15
36,4,16
36,5,17
36,6,18
36,12,19
36,13,20
36,14,21
36,15,27
36,20,28
36,21,29
36,11,30
36,28,31
36,29,32
36,30,33
36,31,34
36,32,35
36,33,36
36,34,37
36,35,59
36,36,60
36,37,61
36,59,62
36,60,63
36,61,64
36,62,65
36,63,66
36,64,67
36,65,68
36,66,69
36,67,123
36,68,124
36,69,125
36,123,126
36,124,127
36,125,128
36,126,129
36,127,130
36,128,131
36,129,132
36,130,133
36,131,243
36,132,244
36,10,245
36,27,246
36,133,247
36,251,248
36,252,249
36,254,250
36,255,251
36,0,252
36,9,253
36,16,254
36,18,255
36,19,256
36,12,257
36,13,258
36,14,259
36,253,260
36,1,261
36,2,507
36,3,508
36,4,509
36,5,510
36,7,511
36,7,512
36,6,513
36,7,514
36,11,515
36,17,516
36,18,517
36,7,1019
36,10,1020
36,15,1021
36,16,1022
36,17,1023
36,19,1024
36,20,1025
36,21,1026
36,27,1027
36,28,1028
36,29,1029
36,30,1436
36,31,1437
36,32,1438
36,33,1439
36,34,1440
36,35,1441
36,36,1442
36,37,1443
36,59,1444
36,61,1445
36,62,1446
36,63,1447
36,64,1448
36,65,1449
36,66,1450
36,67,1451
36,68,1452
36,69,1453
36,123,1454
36,124,1455
36,125,1456
36,126,1457
36,127,1458
36,128,1459
36,129,2043
36,130,2044
36,131,2045
36,132,2046
36,133,2047
36,251,2048
36,252,2049
36,253,2050
36,254,2051
36,255,2052
36,0,2053
36,1,4091
36,2,4092
36,3,4093
36,4,4094
36,5,4095
36,6,4096
36,7,4097
36,11,4098
36,12,4099
36,13,4100
36,14,4101
36,15,5000
36,9,8187
36,10,8188
36,60,8189
36,61,8190
36,62,8191
36,63,8192
36,64,8193
36,65,8194
36,66,8195
36,67,8196
36,68,8197
36,69,10000
36,123,16379
36,124,16380
36,125,16381
36,126,16382
36,127,16383
36,128,16384
36,129,16385
36,130,16386
36,131,16387
36,132,16388
36,133,16389
36,251,20000
36,252,32763
36,253,32764
36,254,32765
36,255,32766
36,0,32767
36,1,32768
36,2,32769
36,3,32770
36,4,32771
36,5,32772
36,7,32773
36,11,65533
36,12,65534
36,13,65535
36,14,65536
36,15,65537
37,16,0
37,17,1
37,18,2
37,19,3
37,20,4
37,8,5
37,27,6
37,28,7
37,29,8
37,30,9
37,31,10
37,32,11
37,33,12
37,34,13
37,35,14
37,36,15
37,37,16
37,59,17
37,60,18
37,6,19
37,7,20
37,10,21
37,21,27
37,61,28
37,62,29
37,63,30
37,64,31
37,65,32
37,66,33
37,67,34
37,68,35
37,69,36
37,123,37
37,124,59
37,125,60
37,126,61
37,127,62
37,128,63
37,129,64
37,130,65
37,131,66
37,132,67
37,133,68
37,251,69
37,252,123
37,253,124
37,254,125
37,255,126
37,0,127
37,1,128
37,2,129
37,3,130
37,4,131
37,11,132
37,12,133
37,13,243
37,14,244
37,15,245
37,16,246
37,17,247
37,18,248
37,19,249
37,20,250
37,21,251
37,27,252
37,28,253
37,29,254
37,30,255
37,31,256
37,32,257
37,33,258
37,34,259
37,35,260
37,8,261
37,8,507
37,36,508
37,37,509
37,59,510
37,5,511
37,8,512
37,10,513
37,6,514
37,60,515
37,61,516
37,62,517
37,63,1019
37,64,1020
37,65,1021
37,66,1022
37,67,1023
37,68,1024
37,69,1025
37,123,1026
37,124,1027
37,125,1028
37,126,1029
37,127,1436
37,128,1437
37,129,1438
37,130,1439
37,131,1440
37,132,1441
37,133,1442
37,251,1443
37,252,1444
37,253,1445
37,254,1446
37,255,1447
37,0,1448
37,1,1449
37,2,1450
37,3,1451
37,4,1452
37,5,1453
37,6,1454
37,7,1455
37,8,1456
37,12,1457
37,13,1458
37,14,1459
37,15,2043
37,16,2044
37,17,2045
37,18,2046
37,19,2047
37,20,2048
37,21,2049
37,27,2050
37,28,2051
37,29,2052
37,30,2053
37,31,4091
37,32,4092
37,33,4093
37,34,4094
37,35,4095
37,36,4096
37,37,4097
37,59,4098
37,60,4099
37,61,4100
37,11,4101
37,12,5000
37,13,8187
37,14,8188
37,15,8189
37,16,8190
37,17,8191
37,18,8192
37,19,8193
37,28,8194
37,29,8195
37,30,8196
37,31,8197
37,32,10000
37,33,16379
37,34,16380
37,35,16381
37,36,16382
37,37,16383
37,59,16384
37,60,16385
37,62,16386
37,63,16387
37,64,16388
37,65,16389
37,66,20000
37,67,32763
37,68,32764
37,69,32765
37,123,32766
37,124,32767
37,125,32768
37,126,32769
37,127,32770
37,128,32771
37,129,32772
37,130,32773
37,131,65533
37,132,65534
37,133,65535
37,251,65536
37,252,65537
59,253,0
59,254,1
59,9,2
59,21,3
59,27,4
59,0,5
59,3,6
59,255,7
59,20,8
59,1,9
59,2,10
59,4,11
59,5,12
59,6,13
59,7,14
59,8,15
59,11,16
59,12,17
59,13,18
59,14,19
59,15,20
59,16,21
59,17,27
59,18,28
59,19,29
59,28,30
59,29,31
59,30,32
59,31,33
59,32,34
59,33,35
59,34,36
59,35,37
59,36,59
59,37,60
59,59,61
59,60,62
59,61,63
59,62,64
59,63,65
59,64,66
59,65,67
59,66,68
59,67,69
59,68,123
59,69,124
59,123,125
59,124,126
59,125,127
59,126,128
59,127,129
59,128,130
59,129,131
59,130,132
59,131,133
59,132,243
59,133,244
59,251,245
59,252,246
59,253,247
59,254,248
59,20,249
59,21,250
59,27,251
59,255,252
59,0,253
59,9,254
59,11,255
59,12,256
59,13,257
59,9,258
59,2,259
59,3,260
59,14,261
59,1,507
59,2,508
59,3,509
59,4,510
59,15,511
59,9,512
59,5,513
59,9,514
59,6,515
59,7,516
59,8,517
59,9,1019
59,11,1020
59,16,1021
59,17,1022
59,18,1023
59,20,1024
59,21,1025
59,27,1026
59,28,1027
59,29,1028
59,30,1029
59,31,1436
59,32,1437
59,33,1438
59,34,1439
59,35,1440
59,36,1441
59,37,1442
59,59,1443
59,60,1444
59,63,1445
59,64,1446
59,65,1447
59,66,1448
59,67,1449
59,68,1450
59,69,1451
59,123,1452
59,124,1453
59,125,1454
59,126,1455
59,127,1456
59,128,1457
59,129,1458
59,130,1459
59,131,2043
59,132,2044
59,133,2045
59,251,2046
59,252,2047
59,253,2048
59,254,2049
59,255,2050
59,0,2051
59,1,2052
59,4,2053
59,5,4091
59,6,4092
59,7,4093
59,8,4094
59,61,4095
59,62,4096
59,19,4097
59,20,4098
59,21,4099
59,27,4100
59,28,4101
59,29,5000
59,30,8187
59,31,8188
59,32,8189
59,33,8190
59,34,8191
59,35,8192
59,36,8193
59,37,8194
59,59,8195
59,60,8196
59,61,8197
59,62,10000
59,63,16379
59,64,16380
59,65,16381
59,66,16382
59,67,16383
59,68,16384
59,69,16385
59,123,16386
59,124,16387
59,125,16388
59,126,16389
59,127,20000
59,128,32763
59,129,32764
59,130,32765
59,131,32766
59,132,32767
59,133,32768
59,251,32769
59,252,32770
59,253,32771
59,254,32772
59,255,32773
59,0,65533
59,1,65534
59,2,65535
59,3,65536
59,4,65537
60,15,0
60,19,1
60,12,2
60,10,3
60,14,4
60,16,5
60,17,6
60,18,7
60,31,8
60,5,9
60,6,10
60,7,11
60,8,12
60,30,13
60,9,14
60,13,15
60,21,16
60,27,17
60,28,18
60,29,19
60,37,20
60,59,21
60,60,27
60,64,28
60,65,29
60,66,30
60,67,31
60,68,32
60,69,33
60,123,34
60,124,35
60,125,36
60,126,37
60,127,59
60,128,60
60,129,61
60,130,62
60,131,63
60,132,64
60,133,65
60,251,66
60,252,67
60,253,68
60,254,69
60,255,123
60,0,124
60,1,125
60,2,126
60,3,127
60,32,128
60,33,129
60,34,130
60,35,131
60,36,132
60,62,133
60,63,243
60,20,244
60,61,245
60,4,246
60,14,247
60,16,248
60,17,249
60,18,250
60,19,251
60,12,252
60,13,253
60,10,254
60,10,255
60,16,256
60,17,257
60,10,258
60,15,259
60,10,260
60,13,261
60,14,507
60,15,508
60,29,509
60,30,510
60,31,511
60,32,512
60,8,513
60,5,514
60,7,515
60,9,516
60,6,517
60,10,1019
60,12,1020
60,19,1021
60,20,1022
60,21,1023
60,27,1024
60,28,1025
60,36,1026
60,37,1027
60,59,1028
60,60,1029
60,61,1436
60,62,1437
60,63,1438
60,64,1439
60,65,1440
60,66,1441
60,67,1442
60,68,1443
60,69,1444
60,123,1445
60,124,1446
60,125,1447
60,126,1448
60,127,1449
60,128,1450
60,129,1451
60,130,1452
60,131,1453
60,132,1454
60,133,1455
60,251,1456
60,252,1457
60,253,1458
60,254,1459
60,255,2043
60,0,2044
60,2,2045
60,3,2046
60,4,2047
60,5,2048
60,6,2049
60,7,2050
60,8,2051
60,9,2052
60,34,2053
60,35,4091
60,33,4092
60,34,4093
60,35,4094
60,36,4095
60,1,4096
60,18,4097
60,19,4098
60,20,4099
60,21,4100
60,27,4101
60,28,5000
60,29,8187
60,30,8188
60,31,8189
60,32,8190
60,33,8191
60,61,8192
60,62,8193
60,63,8194
60,64,8195
60,65,8196
60,66,8197
60,67,10000
60,68,16379
60,69,16380
60,123,16381
60,124,16382
60,125,16383
60,126,16384
60,127,16385
60,128,16386
60,129,16387
60,130,16388
60,131,16389
60,132,20000
60,133,32763
60,251,32764
60,252,32765
60,253,32766
60,254,32767
60,255,32768
60,0,32769
60,1,32770
60,5,32771
60,6,32772
60,9,32773
60,10,65533
60,13,65534
60,14,65535
60,15,65536
60,16,65537
61,17,0
61,37,1
61,59,2
61,60,3
61,61,4
61,2,5
61,18,6
61,19,7
61,3,8
61,4,9
61,8,10
61,9,11
61,7,12
61,11,13
61,31,14
61,32,15
61,33,16
61,34,17
61,35,18
61,36,19
61,62,20
61,65,21
61,66,27
61,67,28
61,69,29
61,123,30
61,124,31
61,125,32
61,126,33
61,127,34
61,128,35
61,130,36
61,131,37
61,132,59
61,133,60
61,251,61
61,252,62
61,253,63
61,254,64
61,255,65
61,0,66
61,1,67
61,5,68
61,15,69
61,20,123
61,21,124
61,27,125
61,28,126
61,29,127
61,30,128
61,63,129
61,64,130
61,6,131
61,10,132
61,16,133
61,68,243
61,13,244
61,14,245
61,18,246
61,60,247
61,129,248
61,37,249
61,59,250
61,11,251
61,14,252
61,17,253
61,18,254
61,19,255
61,11,256
61,20,257
61,21,258
61,11,259
61,13,260
61,2,261
61,3,507
61,16,508
61,17,509
61,32,510
61,33,511
61,4,512
61,9,513
61,11,514
61,8,515
61,11,516
61,29,517
61,30,1019
61,7,1020
61,8,1021
61,10,1022
61,15,1023
61,28,1024
61,35,1025
61,37,1026
61,59,1027
61,60,1028
61,61,1029
61,62,1436
61,63,1437
61,64,1438
61,65,1439
61,66,1440
61,67,1441
61,68,1442
61,69,1443
61,123,1444
61,124,1445
61,125,1446
61,126,1447
61,127,1448
61,128,1449
61,129,1450
61,130,1451
61,131,1452
61,132,1453
61,133,1454
61,251,1455
61,252,1456
61,253,1457
61,254,1458
61,255,1459
61,0,2043
61,1,2044
61,3,2045
61,4,2046
61,5,2047
61,6,2048
61,7,2049
61,31,2050
61,34,2051
61,2,2052
61,27,2053
61,36,4091
61,37,4092
61,59,4093
61,60,4094
61,62,4095
61,63,4096
61,64,4097
61,65,4098
61,66,4099
61,67,4100
61,68,4101
61,69,5000
61,123,8187
61,124,8188
61,125,8189
61,126,8190
61,127,8191
61,128,8192
61,129,8193
61,130,8194
61,131,8195
61,132,8196
61,133,8197
61,251,10000
61,252,16379
61,253,16380
61,254,16381
61,255,16382
61,0,16383
61,1,16384
61,2,16385
61,3,16386
61,4,16387
61,5,16388
61,6,16389
61,7,20000
61,8,32763
61,9,32764
61,10,32765
61,11,32766
61,13,32767
61,14,32768
61,15,32769
61,16,32770
61,17,32771
61,18,32772
61,19,32773
61,20,65533
61,21,65534
61,27,65535
61,28,65536
61,29,65537
62,30,0
62,32,1
62,34,2
62,35,3
62,36,4
62,61,5
62,31,6
62,60,7
62,33,8
62,12,9
62,27,10
62,28,11
62,29,12
62,37,13
62,59,14
62,63,15
62,64,16
62,65,17
62,66,18
62,67,19
62,68,20
62,69,21
62,123,27
62,124,28
62,125,29
62,126,30
62,127,31
62,128,32
62,129,33
62,130,34
62,131,35
62,132,36
62,133,37
62,251,59
62,252,60
62,253,61
62,254,62
62,255,63
62,0,64
62,1,65
62,2,66
62,3,67
62,4,68
62,5,69
62,6,123
62,7,124
62,8,125
62,9,126
62,10,127
62,11,128
62,14,129
62,15,130
62,16,131
62,17,132
62,18,133
62,19,243
62,21,244
62,31,245
62,62,246
62,20,247
62,30,248
62,12,249
62,33,250
62,35,251
62,36,252
62,61,253
62,34,254
62,32,255
62,33,256
62,34,257
62,35,258
62,36,259
62,12,260
62,21,261
62,27,507
62,12,508
62,14,509
62,15,510
62,16,511
62,17,512
62,18,513
62,37,514
62,12,515
62,28,516
62,30,517
62,31,1019
62,32,1020
62,60,1021
62,61,1022
62,62,1023
62,63,1024
62,64,1025
62,65,1026
62,66,1027
62,67,1028
62,68,1029
62,69,1436
62,123,1437
62,124,1438
62,125,1439
62,126,1440
62,127,1441
62,128,1442
62,129,1443
62,130,1444
62,131,1445
62,132,1446
62,133,1447
62,251,1448
62,252,1449
62,253,1450
62,254,1451
62,255,1452
62,0,1453
62,1,1454
62,2,1455
62,3,1456
62,4,1457
62,6,1458
62,8,1459
62,9,2043
62,10,2044
62,11,2045
62,12,2046
62,20,2047
62,29,2048
62,59,2049
62,19,2050
62,7,2051
62,5,2052
62,6,2053
62,7,4091
62,8,4092
62,12,4093
62,14,4094
62,15,4095
62,16,4096
62,17,4097
62,18,4098
62,19,4099
62,20,4100
62,21,4101
62,27,5000
62,28,8187
62,29,8188
62,30,8189
62,31,8190
62,32,8191
62,33,8192
62,34,8193
62,35,8194
62,36,8195
62,37,8196
62,59,8197
62,60,10000
62,61,16379
62,62,16380
62,63,16381
62,64,16382
62,65,16383
62,66,16384
62,67,16385
62,68,16386
62,69,16387
62,123,16388
62,124,16389
62,125,20000
62,126,32763
62,127,32764
62,128,32765
62,129,32766
62,130,32767
62,131,32768
62,132,32769
62,133,32770
62,251,32771
62,252,32772
62,253,32773
62,254,65533
62,255,65534
62,0,65535
62,1,65536
62,2,65537
63,18,0
63,20,1
63,21,2
63,27,3
63,28,4
63,29,5
63,9,6
63,17,7
63,19,8
63,32,9
63,3,10
63,6,11
63,10,12
63,4,13
63,5,14
63,7,15
63,13,16
63,11,17
63,12,18
63,16,19
63,30,20
63,31,21
63,63,27
63,68,28
63,123,29
63,124,30
63,125,31
63,126,32
63,127,33
63,128,34
63,129,35
63,133,36
63,251,37
63,252,59
63,253,60
63,254,61
63,255,62
63,0,63
63,1,64
63,2,65
63,36,66
63,37,67
63,59,68
63,60,69
63,61,123
63,62,124
63,66,125
63,130,126
63,131,127
63,132,128
63,8,129
63,13,130
63,64,131
63,65,132
63,67,133
63,15,243
63,33,244
63,35,245
63,69,246
63,34,247
63,11,248
63,15,249
63,27,250
63,28,251
63,29,252
63,30,253
63,31,254
63,34,255
63,35,256
63,36,257
63,37,258
63,3,259
63,20,260
63,33,261
63,59,507
63,13,508
63,10,509
63,17,510
63,18,511
63,19,512
63,4,513
63,10,514
63,5,515
63,13,516
63,9,517
63,11,1019
63,16,1020
63,21,1021
63,32,1022
63,63,1023
63,64,1024
63,65,1025
63,66,1026
63,67,1027
63,68,1028
63,124,1029
63,125,1436
63,126,1437
63,127,1438
63,128,1439
63,129,1440
63,130,1441
63,131,1442
63,132,1443
63,133,1444
63,251,1445
63,252,1446
63,253,1447
63,254,1448
63,255,1449
63,0,1450
63,1,1451
63,2,1452
63,6,1453
63,7,1454
63,8,1455
63,9,1456
63,13,1457
63,62,1458
63,69,1459
63,123,2043
63,5,2044
63,6,2045
63,10,2046
63,3,2047
63,4,2048
63,60,2049
63,61,2050
63,62,2051
63,63,2052
63,12,2053
63,13,4091
63,19,4092
63,20,4093
63,21,4094
63,27,4095
63,28,4096
63,29,4097
63,30,4098
63,31,4099
63,32,4100
63,33,4101
63,34,5000
63,35,8187
63,36,8188
63,37,8189
63,59,8190
63,60,8191
63,66,8192
63,67,8193
63,68,8194
63,69,8195
63,123,8196
63,124,8197
63,125,10000
63,126,16379
63,127,16380
63,128,16381
63,129,16382
63,130,16383
63,131,16384
63,132,16385
63,133,16386
63,251,16387
63,252,16388
63,253,16389
63,254,20000
63,255,32763
63,0,32764
63,1,32765
63,2,32766
63,3,32767
63,4,32768
63,5,32769
63,7,32770
63,8,32771
63,9,32772
63,11,32773
63,12,65533
63,15,65534
63,16,65535
63,17,65536
63,18,65537
64,61,0
64,64,1
64,65,2
64,66,3
64,67,4
64,68,5
64,69,6
64,123,7
64,124,8
64,125,9
64,126,10
64,127,11
64,128,12
64,129,13
64,131,14
64,132,15
64,14,16
64,15,17
64,16,18
64,17,19
64,18,20
64,19,21
64,20,27
64,21,28
64,27,29
64,34,30
64,35,31
64,36,32
64,37,33
64,59,34
64,60,35
64,62,36
64,63,37
64,253,59
64,254,60
64,255,61
64,0,62
64,1,63
64,2,64
64,3,65
64,5,66
64,6,67
64,7,68
64,9,69
64,10,123
64,11,124
64,12,125
64,13,126
64,31,127
64,133,128
64,251,129
64,252,130
64,29,131
64,30,132
64,32,133
64,33,243
64,130,244
64,4,245
64,28,246
64,61,247
64,64,248
64,65,249
64,66,250
64,67,251
64,69,252
64,123,253
64,124,254
64,125,255
64,126,256
64,127,257
64,14,258
64,19,259
64,27,260
64,28,261
64,29,507
64,30,508
64,31,509
64,14,510
64,34,511
64,35,512
64,36,513
64,14,514
64,15,515
64,16,516
64,17,517
64,18,1019
64,20,1020
64,32,1021
64,33,1022
64,65,1023
64,128,1024
64,129,1025
64,130,1026
64,131,1027
64,132,1028
64,133,1029
64,251,1436
64,252,1437
64,253,1438
64,254,1439
64,255,1440
64,0,1441
64,1,1442
64,2,1443
64,3,1444
64,4,1445
64,5,1446
64,6,1447
64,7,1448
64,9,1449
64,10,1450
64,11,1451
64,12,1452
64,13,1453
64,14,1454
64,59,1455
64,60,1456
64,61,1457
64,64,1458
64,63,1459
64,68,2043
64,21,2044
64,27,2045
64,28,2046
64,37,2047
64,59,2048
64,123,2049
64,124,2050
64,125,2051
64,62,2052
64,63,2053
64,64,4091
64,65,4092
64,66,4093
64,67,4094
64,68,4095
64,69,4096
64,251,4097
64,252,4098
64,253,4099
64,254,4100
64,255,4101
64,0,5000
64,1,8187
64,2,8188
64,3,8189
64,4,8190
64,6,8191
64,9,8192
64,10,8193
64,11,8194
64,12,8195
64,13,8196
64,14,8197
64,15,10000
64,17,16379
64,18,16380
64,19,16381
64,20,16382
64,21,16383
64,30,16384
64,31,16385
64,32,16386
64,33,16387
64,34,16388
64,35,16389
64,36,20000
64,37,32763
64,60,32764
64,61,32765
64,62,32766
64,129,32767
64,130,32768
64,131,32769
64,132,32770
64,133,32771
64,16,32772
64,127,32773
64,128,65533
64,7,65534
64,5,65535
64,126,65536
64,127,65537
65,29,0
65,30,1
65,31,2
65,32,3
65,33,4
65,34,5
65,35,6
65,36,7
65,37,8
65,59,9
65,60,10
65,8,11
65,61,12
65,62,13
65,63,14
65,64,15
65,65,16
65,66,17
65,67,18
65,68,19
65,69,20
65,123,21
65,124,27
65,125,28
65,126,29
65,128,30
65,129,31
65,130,32
65,131,33
65,132,34
65,133,35
65,1,36
65,2,37
65,3,59
65,4,60
65,5,61
65,6,62
65,7,63
65,10,64
65,11,65
65,13,66
65,14,67
65,15,68
65,19,69
65,27,123
65,28,124
65,253,125
65,254,126
65,255,127
65,0,128
65,12,129
65,16,130
65,17,131
65,18,132
65,20,133
65,21,243
65,251,244
65,252,245
65,127,246
65,29,247
65,31,248
65,32,249
65,34,250
65,36,251
65,37,252
65,59,253
65,60,254
65,61,255
65,62,256
65,63,257
65,64,258
65,65,259
65,66,260
65,67,261
65,68,507
65,69,508
65,123,509
65,124,510
65,125,511
65,126,512
65,129,513
65,130,514
65,254,515
65,8,516
65,10,517
65,13,1019
65,8,1020
65,11,1021
65,8,1022
65,14,1023
65,15,1024
65,16,1025
65,17,1026
65,18,1027
65,19,1028
65,20,1029
65,21,1436
65,27,1437
65,28,1438
65,29,1439
65,30,1440
65,131,1441
65,132,1442
65,133,1443
65,251,1444
65,252,1445
65,253,1446
65,2,1447
65,3,1448
65,4,1449
65,5,1450
65,6,1451
65,7,1452
65,8,1453
65,10,1454
65,12,1455
65,128,1456
65,129,1457
65,255,1458
65,0,1459
65,1,2043
65,33,2044
65,35,2045
65,36,2046
65,68,2047
65,69,2048
65,125,2049
65,126,2050
65,127,2051
65,128,2052
65,130,2053
65,131,4091
65,132,4092
65,133,4093
65,251,4094
65,252,4095
65,253,4096
65,254,4097
65,255,4098
65,0,4099
65,1,4100
65,2,4101
65,3,5000
65,4,8187
65,5,8188
65,7,8189
65,11,8190
65,12,8191
65,13,8192
65,14,8193
65,15,8194
65,16,8195
65,17,8196
65,18,8197
65,19,10000
65,20,16379
65,21,16380
65,27,16381
65,28,16382
65,29,16383
65,31,16384
65,32,16385
65,33,16386
65,34,16387
65,35,16388
65,62,16389
65,63,20000
65,64,32763
65,65,32764
65,66,32765
65,67,32766
65,123,32767
65,124,32768
65,6,32769
65,8,32770
65,59,32771
65,60,32772
65,61,32773
65,37,65533
65,30,65534
65,31,65535
65,32,65536
65,33,65537
66,34,0
66,36,1
66,37,2
66,59,3
66,60,4
66,62,5
66,63,6
66,64,7
66,65,8
66,66,9
66,67,10
66,68,11
66,9,12
66,61,13
66,123,14
66,124,15
66,125,16
66,126,17
66,127,18
66,128,19
66,129,20
66,130,21
66,131,27
66,133,28
66,251,29
66,252,30
66,253,31
66,254,32
66,255,33
66,0,34
66,1,35
66,2,36
66,3,37
66,4,59
66,5,60
66,6,61
66,7,62
66,11,63
66,12,64
66,13,65
66,14,66
66,15,67
66,16,68
66,21,69
66,35,123
66,17,124
66,18,125
66,19,126
66,20,127
66,27,128
66,28,129
66,29,130
66,30,131
66,31,132
66,69,133
66,32,243
66,132,244
66,8,245
66,33,246
66,35,247
66,36,248
66,59,249
66,60,250
66,61,251
66,62,252
66,63,253
66,64,254
66,65,255
66,66,256
66,67,257
66,68,258
66,69,259
66,123,260
66,124,261
66,125,507
66,126,508
66,127,509
66,132,510
66,133,511
66,251,512
66,252,513
66,253,514
66,255,515
66,0,516
66,1,517
66,2,1019
66,3,1020
