# ACTS Test Suite Generation: Wed Mar 18 20:43:59 EET 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 5
# Maximum number of values per parameter: 75
# Number of configurations: 5667
Byte_count,Reference_Type,File_number,Record_number,Record_length
67,127,65505,9993,126
6,130,65505,9994,127
8,4,65505,9995,128
9,20,65505,9996,129
10,19,65505,9997,255
132,67,65505,9998,256
251,68,65505,9999,257
131,15,65505,10000,511
254,18,65505,10001,512
17,255,65505,10002,513
18,62,65505,10003,1023
126,2,65505,10004,1024
21,66,65505,16383,1025
31,129,65505,16384,2047
32,254,65505,16385,2048
34,21,65505,32767,2049
63,60,65505,32768,4095
67,69,65505,32769,4096
133,123,65505,65471,4097
253,28,65505,65472,8191
7,61,65505,65473,8192
11,7,65505,65503,8193
12,32,65505,65504,16383
13,12,65505,65505,16384
20,29,65505,65519,16385
60,66,65505,65520,32767
66,1,65505,65521,32768
20,27,65505,65527,32769
35,32,65505,65528,65471
0,132,65505,65529,65472
28,133,65505,65530,65473
30,6,65505,65531,65503
61,64,65505,65532,65504
252,67,65505,65533,65505
10,11,65505,65534,65519
33,131,65505,65535,65520
21,252,65519,0,65521
34,15,65519,1,65527
36,125,65519,2,65528
2,21,65519,3,65529
33,5,65519,4,65530
37,34,65519,5,65531
62,254,65519,7,65532
63,60,65519,8,65533
18,124,65519,9,65534
29,16,65519,15,65535
65,126,65519,16,0
31,251,65519,17,1
64,14,65519,31,2
68,27,65519,32,3
69,132,65519,33,4
123,62,65519,63,5
0,63,65519,64,7
1,37,65519,65,8
126,0,65519,127,9
3,2,65519,128,15
127,10,65519,129,16
14,20,65519,255,17
125,3,65519,256,31
128,9,65519,257,32
129,64,65519,511,33
30,12,65519,512,63
4,1,65519,513,64
12,28,65519,1023,65
13,31,65519,1024,116
8,253,65519,1025,117
124,255,65519,2047,118
131,8,65519,2048,119
5,19,65519,2049,120
255,29,65519,4095,121
15,67,65519,4096,122
6,130,65519,4097,123
16,7,65519,8191,124
27,8,65519,8192,125
28,11,65519,8193,126
59,33,65519,9993,127
66,61,65519,9994,128
252,65,65519,9995,129
253,18,65519,9996,255
7,6,65519,9997,256
9,13,65519,9998,257
67,32,65519,9999,511
132,253,65519,10000,512
133,17,65519,10001,513
19,35,65519,10002,1023
60,66,65519,10003,1024
61,65,65519,10004,1025
130,128,65519,16383,2047
251,133,65519,16384,2048
254,30,65519,16385,2049
4,59,65519,32767,4095
11,68,65519,32768,4096
17,125,65519,32769,4097
32,20,65519,65471,8191
37,31,65519,65472,8192
59,34,65519,65473,8193
10,127,65519,65503,16383
125,131,65519,65504,16384
62,4,65519,65505,16385
63,126,65519,65519,32767
128,129,65519,65520,32768
20,36,65519,65521,32769
35,127,65519,65527,65471
128,69,65519,65528,65472
126,123,65519,65529,65473
19,125,65519,65530,65503
123,128,65519,65531,65504
8,129,65519,65532,65505
11,21,65519,65533,65519
11,12,65519,65534,65520
32,10,65519,65535,65521
36,63,65520,0,65527
69,64,65520,1,65528
32,123,65520,2,65529
124,33,65520,3,65530
1,14,65520,4,65531
2,15,65520,5,65532
60,36,65520,7,65533
37,255,65520,8,65534
133,4,65520,9,65535
251,27,65520,15,0
252,35,65520,16,1
255,252,65520,17,2
0,254,65520,31,3
3,30,65520,32,4
12,67,65520,33,5
34,34,65520,63,7
35,131,65520,64,8
68,2,65520,65,9
254,6,65520,127,15
132,32,65520,128,16
5,16,65520,129,17
14,124,65520,255,31
15,37,65520,256,32
127,5,65520,257,33
64,20,65520,511,63
66,9,65520,512,64
131,10,65520,513,65
29,3,65520,1023,116
129,17,65520,1024,117
31,133,65520,1025,118
10,7,65520,2047,119
16,66,65520,2048,120
27,0,65520,2049,121
4,12,65520,4095,122
33,29,65520,4096,123
125,132,65520,4097,124
7,18,65520,8191,125
9,19,65520,8192,126
62,62,65520,8193,127
65,11,65520,9993,128
67,253,65520,9994,129
6,8,65520,9995,255
13,126,65520,9996,256
253,130,65520,9997,257
17,251,65520,9998,511
18,65,65520,9999,512
123,68,65520,10000,513
124,13,65520,10001,1023
19,14,65520,10002,1024
128,125,65520,10003,1025
21,28,65520,10004,2047
28,31,65520,16383,2048
130,60,65520,16384,2049
27,128,65520,16385,4095
30,131,65520,32767,4096
9,5,65520,32768,4097
36,0,65520,32769,8191
59,9,65520,65471,8192
61,59,65520,65472,8193
69,61,65520,65473,16383
126,129,65520,65503,16384
255,16,65520,65504,16385
8,69,65520,65505,32767
17,252,65520,65519,32768
18,1,65520,65520,32769
20,16,65520,65521,65471
63,3,65520,65527,65472
11,21,65520,65528,65473
65,127,65520,65529,65503
8,130,65520,65530,65504
9,11,65520,65531,65505
10,35,65520,65532,65519
61,21,65520,65533,65520
132,62,65520,65534,65521
11,68,65520,65535,65527
14,28,65521,0,65528
15,59,65521,1,65529
16,69,65521,2,65530
251,126,65521,3,65531
252,13,65521,4,65532
4,64,65521,5,65533
5,123,65521,7,65534
29,27,65521,8,65535
36,32,65521,9,0
8,61,65521,15,1
127,19,65521,16,2
129,34,65521,17,3
0,130,65521,31,4
1,15,65521,32,5
32,60,65521,33,7
3,132,65521,63,8
6,4,65521,64,9
69,6,65521,65,15
124,63,65521,127,16
125,33,65521,128,17
128,251,65521,129,31
130,253,65521,255,32
63,2,65521,256,33
64,37,65521,257,63
66,124,65521,511,64
67,133,65521,512,65
68,252,65521,513,116
132,255,65521,1023,117
34,9,65521,1024,118
123,31,65521,1025,119
131,14,65521,2047,120
12,36,65521,2048,121
37,8,65521,2049,122
255,30,65521,4095,123
0,5,65521,4096,124
1,7,65521,4097,125
62,16,65521,8191,126
133,3,65521,8192,127
7,10,65521,8193,128
2,254,65521,9993,129
13,18,65521,9994,255
19,29,65521,9995,256
65,10,65521,9996,257
253,37,65521,9997,511
254,127,65521,9998,512
21,0,65521,9999,513
27,17,65521,10000,1023
30,12,65521,10001,1024
31,19,65521,10002,1025
33,20,65521,10003,2047
59,66,65521,10004,2048
60,63,65521,16383,2049
18,68,65521,16384,4095
28,131,65521,16385,4096
61,252,65521,32767,4097
126,128,65521,32768,8191
133,21,65521,32769,8192
251,28,65521,65471,8193
5,65,65521,65472,16383
14,11,65521,65473,16384
17,255,65521,65503,16385
33,1,65521,65504,32767
35,18,65521,65505,32768
20,20,65521,65519,32769
4,35,65521,65520,65471
9,62,65521,65521,65472
10,67,65521,65527,65473
11,125,65521,65528,65503
21,129,65521,65529,65504
65,29,65521,65530,65505
14,128,65521,65531,65519
17,4,65521,65532,65520
17,6,65521,65533,65521
132,27,65521,65534,65527
61,15,65521,65535,65528
15,64,65527,0,65529
16,27,65527,1,65530
29,68,65527,2,65531
127,124,65527,3,65532
129,126,65527,4,65533
61,127,65527,5,65534
3,130,65527,7,65535
5,28,65527,8,0
6,67,65527,9,1
7,69,65527,15,2
12,123,65527,16,3
13,132,65527,17,4
14,30,65527,31,5
19,7,65527,32,7
21,252,65527,33,8
27,31,65527,63,9
28,251,65527,64,15
30,255,65527,65,16
31,62,65527,127,17
34,63,65527,128,31
36,14,65527,129,32
37,0,65527,255,33
125,12,65527,256,63
128,59,65527,257,64
66,1,65527,511,65
64,9,65527,512,116
11,66,65527,513,117
251,34,65527,1023,118
32,11,65527,1024,119
59,254,65527,1025,120
60,5,65527,2047,121
62,35,65527,2048,122
68,32,65527,2049,123
69,17,65527,4095,124
2,37,65527,4096,125
255,4,65527,4097,126
0,10,65527,8191,127
1,13,65527,8192,128
67,3,65527,8193,129
124,8,65527,9993,255
130,33,65527,9994,256
131,16,65527,9995,257
132,36,65527,9996,511
253,125,65527,9997,512
254,133,65527,9998,513
4,253,65527,9999,1023
17,29,65527,10000,1024
15,60,65527,10001,1025
16,61,65527,10002,2047
18,2,65527,10003,2048
129,18,65527,10004,2049
127,19,65527,16383,4095
128,29,65527,16384,4096
129,65,65527,16385,4097
130,123,65527,32767,8191
132,20,65527,32768,8192
133,129,65527,32769,8193
252,131,65527,65471,16383
254,6,65527,65472,16384
123,15,65527,65473,16385
126,33,65527,65503,32767
20,14,65527,65504,32768
33,30,65527,65505,32769
35,254,65527,65519,65471
63,19,65527,65520,65472
65,27,65527,65521,65473
8,133,65527,65527,65503
9,17,65527,65528,65504
10,60,65527,65529,65505
123,31,65527,65530,65519
4,128,65527,65531,65520
15,253,65527,65532,65521
67,21,65527,65533,65527
20,69,65527,65534,65528
127,62,65527,65535,65529
29,0,65528,0,65530
3,124,65528,1,65531
5,10,65528,2,65532
6,131,65528,3,65533
7,20,65528,4,65534
12,65,65528,5,65535
13,66,65528,7,0
14,59,65528,8,1
15,61,65528,9,2
16,12,65528,15,3
19,21,65528,16,4
21,127,65528,17,5
27,125,65528,31,7
28,126,65528,32,8
30,123,65528,33,9
31,3,65528,63,15
34,69,65528,64,16
36,4,65528,65,17
37,5,65528,127,31
59,132,65528,128,32
60,15,65528,129,33
61,32,65528,255,63
62,63,65528,256,64
127,129,65528,257,65
128,251,65528,511,116
131,2,65528,512,117
253,34,65528,513,118
255,1,65528,1023,119
0,252,65528,1024,120
1,7,65528,1025,121
2,28,65528,2047,122
64,27,65528,2048,123
66,36,65528,2049,124
129,37,65528,4095,125
67,6,65528,4096,126
68,9,65528,4097,127
69,30,65528,8191,128
124,255,65528,8192,129
125,16,65528,8193,255
126,35,65528,9993,256
130,8,65528,9994,257
132,67,65528,9995,511
133,33,65528,9996,512
251,64,65528,9997,513
252,11,65528,9998,1023
124,130,65528,9999,1024
254,14,65528,10000,1025
17,13,65528,10001,2047
18,253,65528,10002,2048
20,254,65528,10003,2049
32,17,65528,10004,4095
33,60,65528,16383,4096
35,68,65528,16384,4097
62,133,65528,16385,8191
63,19,65528,32767,8192
65,29,65528,32768,8193
123,31,65528,32769,16383
253,36,65528,65471,16384
4,13,65528,65472,16385
8,18,65528,65473,32767
69,64,65528,65503,32768
34,128,65528,65504,32769
124,255,65528,65505,65471
9,2,65528,65519,65472
10,61,65528,65520,65473
11,62,65528,65521,65503
123,132,65528,65527,65504
126,37,65528,65528,65505
66,252,65528,65529,65519
3,12,65528,65530,65520
27,129,65528,65531,65521
12,36,65528,65532,65527
28,5,65528,65533,65528
5,17,65528,65534,65529
126,67,65528,65535,65530
29,29,65529,0,65531
3,124,65529,1,65532
5,126,65529,2,65533
6,251,65529,3,65534
7,0,65529,4,65535
12,68,65529,5,0
13,67,65529,7,1
14,66,65529,8,2
15,14,65529,9,3
16,128,65529,15,4
19,3,65529,16,5
21,5,65529,17,7
27,7,65529,31,8
28,20,65529,32,9
30,32,65529,33,15
31,127,65529,63,16
36,8,65529,64,17
37,125,65529,65,31
59,9,65529,127,32
60,16,65529,128,33
61,33,65529,129,63
64,64,65529,255,64
66,27,65529,256,65
67,12,65529,257,116
68,6,65529,511,117
125,11,65529,512,118
127,34,65529,513,119
131,69,65529,1023,120
255,37,65529,1024,121
0,65,65529,1025,122
1,59,65529,2047,123
2,63,65529,2048,124
4,28,65529,2049,125
17,15,65529,4095,126
18,10,65529,4096,127
20,17,65529,4097,128
3,18,65529,8191,129
32,31,65529,8192,255
33,130,65529,8193,256
34,131,65529,9993,257
35,132,65529,9994,511
62,124,65529,9995,512
63,133,65529,9996,513
69,253,65529,9997,1023
123,35,65529,9998,1024
126,60,65529,9999,1025
254,61,65529,10000,2047
255,30,65529,10001,2048
15,2,65529,10002,2049
65,13,65529,10003,4095
128,254,65529,10004,4096
129,126,65529,16383,4097
130,252,65529,16384,8191
132,1,65529,16385,8192
133,4,65529,32767,8193
251,123,65529,32768,16383
252,19,65529,32769,16384
67,5,65529,65471,16385
68,11,65529,65472,32767
253,255,65529,65473,32768
254,21,65529,65503,32769
124,36,65529,65504,65471
8,62,65529,65505,65472
9,0,65529,65519,65473
10,69,65529,65520,65503
11,129,65529,65521,65504
2,13,65529,65527,65505
2,129,65529,65528,65519
124,132,65529,65529,65520
254,131,65529,65530,65521
15,20,65529,65531,65527
251,61,65529,65532,65528
129,254,65529,65533,65529
130,12,65529,65534,65530
60,254,65529,65535,65531
29,3,65530,0,65532
30,7,65530,1,65533
31,8,65530,2,65534
36,9,65530,3,65535
37,32,65530,4,0
59,68,65530,5,1
60,130,65530,7,2
61,251,65530,8,3
64,34,65530,9,4
66,37,65530,15,5
125,59,65530,16,7
127,63,65530,17,8
131,124,65530,31,9
0,67,65530,32,15
1,69,65530,33,16
2,254,65530,63,17
3,0,65530,64,31
5,125,65530,65,32
6,127,65530,127,33
7,132,65530,128,63
12,15,65530,129,64
13,33,65530,255,65
14,64,65530,256,116
16,20,65530,257,117
19,30,65530,511,118
21,31,65530,512,119
27,35,65530,513,120
28,60,65530,1023,121
32,61,65530,1024,122
33,5,65530,1025,123
34,6,65530,2047,124
35,128,65530,2048,125
62,12,65530,2049,126
63,21,65530,4095,127
65,126,65530,4096,128
67,11,65530,4097,129
68,14,65530,8191,255
69,16,65530,8192,256
15,1,65530,8193,257
17,2,65530,9993,511
255,27,65530,9994,512
4,28,65530,9995,513
18,29,65530,9996,1023
20,65,65530,9997,1024
123,66,65530,9998,1025
126,133,65530,9999,2047
128,14,65530,10000,2048
129,17,65530,10001,2049
130,18,65530,10002,4095
132,123,65530,10003,4096
133,253,65530,10004,4097
251,30,65530,16383,8191
252,4,65530,16384,8192
253,8,65530,16385,8193
60,10,65530,32767,16383
61,13,65530,32768,16384
30,19,65530,32769,16385
68,36,65530,65471,32767
124,62,65530,65472,32768
254,63,65530,65473,32769
8,131,65530,65503,65471
9,252,65530,65504,65472
10,19,65530,65505,65473
11,68,65530,65519,65503
16,255,65530,65520,65504
131,66,65530,65521,65505
68,129,65530,65527,65519
19,253,65530,65528,65520
252,6,65530,65529,65521
32,36,65530,65530,65527
16,33,65530,65531,65528
17,3,65530,65532,65529
7,126,65530,65533,65530
33,30,65530,65534,65531
18,127,65530,65535,65532
29,37,65531,0,65533
31,59,65531,1,65534
36,124,65531,2,65535
37,251,65531,3,0
59,3,65531,4,1
64,7,65531,5,2
66,9,65531,7,3
125,32,65531,8,4
127,34,65531,9,5
131,35,65531,15,7
0,60,65531,16,8
1,61,65531,17,9
2,63,65531,31,15
3,64,65531,32,16
5,68,65531,33,17
6,13,65531,63,31
7,126,65531,64,32
12,4,65531,65,33
13,5,65531,127,63
14,6,65531,128,64
16,8,65531,129,65
19,10,65531,255,116
21,15,65531,256,117
27,66,65531,257,118
28,252,65531,511,119
30,253,65531,512,120
32,132,65531,513,121
33,133,65531,1023,122
34,12,65531,1024,123
35,16,65531,1025,124
60,17,65531,2047,125
61,18,65531,2048,126
62,20,65531,2049,127
63,27,65531,4095,128
65,62,65531,4096,129
67,65,65531,4097,255
69,254,65531,8191,256
123,14,65531,8192,257
126,28,65531,8193,511
128,1,65531,9993,512
129,2,65531,9994,513
130,31,65531,9995,1023
132,33,65531,9996,1024
133,69,65531,9997,1025
251,123,65531,9998,2047
252,125,65531,9999,2048
253,67,65531,10000,2049
255,127,65531,10001,4095
4,130,65531,10002,4096
15,0,65531,10003,4097
17,11,65531,10004,8191
18,21,65531,16383,8192
19,27,65531,16384,8193
20,29,65531,16385,16383
131,30,65531,32767,16384
7,128,65531,32768,16385
8,131,65531,32769,32767
9,255,65531,65471,32768
10,19,65531,65472,32769
11,64,65531,65473,65471
68,60,65531,65503,65472
254,129,65531,65504,65473
124,36,65531,65505,65503
253,18,65531,65519,65504
36,65,65531,65520,65505
64,253,65531,65521,65519
254,14,65531,65527,65520
18,64,65531,65528,65521
131,17,65531,65529,65527
11,31,65531,65530,65528
0,17,65531,65531,65529
68,251,65531,65532,65530
66,7,65531,65533,65531
59,253,65531,65534,65532
128,124,65531,65535,65533
29,32,65532,0,65534
31,34,65532,1,65535
36,37,65532,2,0
37,59,65532,3,1
59,124,65532,4,2
64,251,65532,5,3
66,3,65532,7,4
125,7,65532,8,5
127,9,65532,9,7
0,10,65532,15,8
1,15,65532,16,9
2,16,65532,17,15
3,17,65532,31,16
5,20,65532,32,17
6,28,65532,33,31
12,31,65532,63,32
13,33,65532,64,33
14,35,65532,65,63
16,61,65532,127,64
21,63,65532,128,65
27,69,65532,129,116
28,123,65532,255,117
30,36,65532,256,118
32,125,65532,257,119
33,126,65532,511,120
34,127,65532,512,121
35,130,65532,513,122
60,132,65532,1023,123
61,133,65532,1024,124
62,0,65532,1025,125
63,1,65532,2047,126
65,2,65532,2048,127
67,4,65532,2049,128
69,5,65532,4095,129
123,6,65532,4096,255
126,12,65532,4097,256
128,32,65532,8191,257
129,59,65532,8192,511
130,8,65532,8193,512
131,37,65532,9993,513
132,14,65532,9994,1023
133,9,65532,9995,1024
251,7,65532,9996,1025
252,11,65532,9997,2047
253,3,65532,9998,2048
255,13,65532,9999,2049
4,18,65532,10000,4095
7,21,65532,10001,4096
15,67,65532,10002,4097
17,253,65532,10003,8191
18,254,65532,10004,8192
19,255,65532,16383,8193
20,27,65532,16384,16383
6,29,65532,16385,16384
8,30,65532,32767,16385
9,60,65532,32768,32767
10,68,65532,32769,32768
11,128,65532,65471,32769
68,131,65532,65472,65471
124,66,65532,65473,65472
254,252,65532,65503,65473
12,19,65532,65504,65503
128,62,65532,65505,65504
69,64,65532,65519,65505
21,65,65532,65520,65519
1,129,65532,65521,65520
3,66,65532,65527,65521
127,133,65532,65528,65527
252,69,65532,65529,65528
253,68,65532,65530,65529
124,130,65532,65531,65530
252,124,65532,65532,65531
255,132,65532,65533,65532
32,7,65532,65534,65533
130,253,65532,65535,65534
29,251,65533,0,65535
31,34,65533,1,0
36,124,65533,2,1
37,125,65533,3,2
59,126,65533,4,3
64,127,65533,5,4
66,130,65533,7,5
125,132,65533,8,7
127,133,65533,9,8
0,0,65533,15,9
1,1,65533,16,15
2,2,65533,17,16
3,3,65533,31,17
5,4,65533,32,31
12,5,65533,33,32
13,6,65533,63,33
14,7,65533,64,63
16,8,65533,65,64
21,9,65533,127,65
27,10,65533,128,116
28,15,65533,129,117
30,16,65533,255,118
32,17,65533,256,119
33,20,65533,257,120
34,28,65533,511,121
35,31,65533,512,122
60,32,65533,513,123
61,33,65533,1023,124
62,34,65533,1024,125
63,35,65533,1025,126
65,37,65533,2047,127
67,59,65533,2048,128
69,61,65533,2049,129
123,63,65533,4095,255
126,69,65533,4096,256
127,123,65533,4097,257
6,128,65533,8191,511
7,131,65533,8192,512
15,12,65533,8193,513
17,13,65533,9993,1023
18,18,65533,9994,1024
19,21,65533,9995,1025
20,27,65533,9996,2047
128,29,65533,9997,2048
129,30,65533,9998,2049
130,60,65533,9999,4095
131,62,65533,10000,4096
132,254,65533,10001,4097
133,255,65533,10002,8191
251,253,65533,10003,8192
252,67,65533,10004,8193
253,133,65533,16383,16383
255,252,65533,16384,16384
4,5,65533,16385,16385
8,11,65533,32767,32767
9,64,65533,32768,32768
10,65,65533,32769,32769
11,68,65533,65471,65471
68,66,65533,65472,65472
124,130,65533,65473,65473
254,14,65533,65503,65503
127,19,65533,65504,65504
69,36,65533,65505,65505
10,129,65533,65519,65519
5,15,65533,65520,65520
254,1,65533,65521,65521
63,63,65533,65527,65527
6,1,65533,65528,65528
35,130,65533,65529,65529
130,14,65533,65530,65530
129,30,65533,65531,65531
125,123,65533,65532,65532
4,2,65533,65533,65533
131,35,65533,65534,65534
127,132,65533,65535,65535
29,124,65534,0,0
31,251,65534,1,1
36,0,65534,2,2
37,1,65534,3,3
59,2,65534,4,4
64,3,65534,5,5
66,4,65534,7,7
125,6,65534,8,8
0,7,65534,9,9
1,8,65534,15,15
2,9,65534,16,16
3,10,65534,17,17
5,16,65534,31,31
12,17,65534,32,32
13,20,65534,33,33
14,28,65534,63,63
16,31,65534,64,64
21,32,65534,65,65
27,33,65534,127,116
28,34,65534,128,117
30,35,65534,129,118
32,37,65534,255,119
33,59,65534,256,120
34,61,65534,257,121
35,63,65534,511,122
60,69,65534,512,123
61,123,65534,513,124
62,15,65534,1023,125
63,125,65534,1024,126
65,126,65534,1025,127
67,127,65534,2047,128
69,132,65534,2048,129
123,133,65534,2049,255
126,252,65534,4095,256
127,253,65534,4096,257
128,5,65534,4097,511
129,11,65534,8191,512
130,13,65534,8192,513
131,18,65534,8193,1023
132,21,65534,9993,1024
133,27,65534,9994,1025
251,29,65534,9995,2047
252,30,65534,9996,2048
253,60,65534,9997,2049
255,62,65534,9998,4095
4,64,65534,9999,4096
6,65,65534,10000,4097
7,66,65534,10001,8191
15,67,65534,10002,8192
17,68,65534,10003,8193
18,126,65534,10004,16383
19,128,65534,16383,16384
20,130,65534,16384,16385
68,131,65534,16385,32767
124,254,65534,32767,32768
254,255,65534,32768,32769
8,12,65534,32769,65471
9,14,65534,65471,65472
10,19,65534,65472,65473
11,36,65534,65473,65503
123,129,65534,65503,65504
9,5,65534,65504,65505
1,10,65534,65505,65519
5,2,65534,65519,65520
60,18,65534,65520,65521
65,63,65534,65521,65527
11,11,65534,65527,65528
28,63,65534,65528,65529
254,62,65534,65529,65530
11,61,65534,65530,65531
67,125,65534,65531,65532
13,132,65534,65532,65533
17,64,65534,65533,65534
18,16,65534,65534,65535
64,20,65534,65535,0
29,124,65535,0,1
31,251,65535,1,2
36,0,65535,2,3
37,1,65535,3,4
59,2,65535,4,5
64,3,65535,5,7
66,4,65535,7,8
125,6,65535,8,9
0,7,65535,9,15
1,8,65535,15,16
2,9,65535,16,17
3,10,65535,17,31
5,16,65535,31,32
12,17,65535,32,33
13,20,65535,33,63
14,28,65535,63,64
16,31,65535,64,65
21,32,65535,65,116
27,33,65535,127,117
28,34,65535,128,118
30,35,65535,129,119
32,37,65535,255,120
33,59,65535,256,121
34,61,65535,257,122
35,63,65535,511,123
60,69,65535,512,124
61,123,65535,513,125
62,125,65535,1023,126
63,127,65535,1024,127
65,132,65535,1025,128
67,133,65535,2047,129
69,252,65535,2048,255
126,253,65535,2049,256
127,254,65535,4095,257
128,255,65535,4096,511
129,5,65535,4097,512
130,11,65535,8191,513
131,13,65535,8192,1023
132,126,65535,8193,1024
133,128,65535,9993,1025
251,130,65535,9994,2047
252,131,65535,9995,2048
253,3,65535,9996,2049
255,15,65535,9997,4095
4,21,65535,9998,4096
6,27,65535,9999,4097
7,29,65535,10000,8191
15,30,65535,10001,8192
17,60,65535,10002,8193
18,62,65535,10003,16383
19,64,65535,10004,16384
20,65,65535,16383,16385
68,66,65535,16384,32767
123,67,65535,16385,32768
124,68,65535,32767,32769
254,129,65535,32768,65471
8,12,65535,32769,65472
9,16,65535,65471,65473
10,18,65535,65472,65503
11,19,65535,65473,65504
15,36,65535,65503,65505
61,14,65535,65504,65519
124,127,65535,65505,65520
34,61,65535,65519,65521
61,132,65535,65520,65527
10,67,65535,65521,65528
125,18,65535,65527,65529
131,64,65535,65528,65530
21,7,65535,65529,65531
128,65,65535,65530,65532
36,68,65535,65531,65533
1,17,65535,65532,65534
21,254,65535,65533,65535
67,4,65535,65534,0
3,28,65535,65535,32
5,5,65520,32767,64
5,9,65505,8192,123
5,9,4097,65534,129
14,12,65473,2048,257
31,31,9994,9998,4097
37,32,32768,9994,4097
60,132,32,9995,8192
0,3,10002,2049,4095
0,7,1024,4095,116
2,7,2,4097,127
30,37,10001,1023,16
36,7,4096,10001,128
59,126,15,10002,0
69,8,16383,9998,65533
125,27,2049,10003,8191
131,32,65530,16384,124
18,32,10004,257,512
20,34,10004,65519,128
28,0,10000,63,120
65,27,10004,64,65533
132,7,9998,32767,65521
133,9,9998,31,65521
251,60,9998,10001,65
253,34,32769,512,4097
63,2,9999,9997,65530
12,8,9995,512,16385
60,18,9994,65531,32769
125,30,9997,2,65532
124,33,9995,1023,65503
127,33,16383,8193,127
125,35,1025,2,512
31,63,65503,2,3
131,68,4095,65530,513
61,69,513,2049,122
14,124,2049,128,118
8,124,65503,257,1
16,133,10002,1024,117
29,251,4097,16383,117
3,251,8192,10003,2049
12,251,65504,1024,65520
251,253,9995,8191,255
31,254,9993,9998,65505
