# ACTS Test Suite Generation: Wed Mar 18 21:01:10 EET 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 183
# Number of configurations: 15752
quan,byte_count,num_value
512,61,1437
513,10,1437
514,11,1437
515,16,1437
516,17,1437
517,18,1437
1019,67,1437
1020,12,1437
1021,13,1437
1022,20,1437
1023,65,1437
1024,60,1437
1025,65,1437
1026,254,1437
1027,128,1437
1028,129,1437
1029,130,1437
2043,131,1437
2044,132,1437
2045,62,1437
2046,63,1437
2047,64,1437
2048,124,1437
2049,125,1437
2050,126,1437
2051,127,1437
2052,128,1437
2053,252,1437
4091,253,1437
4092,254,1437
4093,255,1437
4094,0,1437
4095,1,1437
4096,2,1437
4097,3,1437
4098,4,1437
4099,5,1437
4100,6,1437
4101,7,1437
5000,35,1437
8187,67,1437
8188,68,1437
8189,69,1437
8190,123,1437
8191,251,1437
8192,10,1437
8193,15,1437
8194,16,1437
8195,21,1437
8196,27,1437
8197,28,1437
10000,31,1437
16379,61,1437
16380,62,1437
16381,19,1437
16382,20,1437
16383,30,1437
16384,37,1437
16385,59,1437
16386,60,1437
16387,17,1437
16388,18,1437
16389,32,1437
20000,33,1437
32763,34,1437
32764,66,1437
32765,67,1437
32766,12,1437
32767,13,1437
32768,14,1437
32769,9,1437
32770,10,1437
32771,11,1437
32772,12,1437
32773,17,1437
65530,18,1437
65531,21,1437
65532,29,1437
65533,30,1437
65534,8,1437
65535,9,1437
1,133,1439
2,251,1439
3,129,1439
4,130,1439
5,131,1439
6,255,1439
7,0,1439
8,1,1439
9,2,1439
10,5,1439
11,8,1439
12,15,1439
13,16,1439
14,19,1439
15,59,1439
16,65,1439
17,123,1439
18,253,1439
19,14,1439
20,28,1439
21,32,1439
27,34,1439
28,35,1439
29,37,1439
30,127,1439
31,128,1439
32,4,1439
33,7,1439
34,31,1439
35,61,1439
36,62,1439
37,63,1439
59,64,1439
60,124,1439
61,125,1439
62,66,1439
63,68,1439
64,69,1439
65,29,1439
66,30,1439
67,27,1439
68,132,1439
69,33,1439
111,252,1439
112,3,1439
113,36,1439
114,254,1439
115,126,1439
116,60,1439
117,20,1439
118,13,1439
119,6,1439
120,12,1439
121,17,1439
122,9,1439
123,10,1439
124,129,1439
125,132,1439
126,18,1439
127,21,1439
128,133,1439
129,11,1439
130,14,1439
131,15,1439
132,29,1439
133,32,1439
134,33,1439
251,34,1439
252,35,1439
253,67,1439
254,68,1439
255,126,1439
256,133,1439
257,251,1439
258,0,1439
259,1,1439
260,2,1439
261,28,1439
507,66,1439
508,255,1439
509,16,1439
510,36,1439
511,37,1439
512,59,1439
513,60,1439
514,61,1439
515,62,1439
516,63,1439
517,129,1439
1019,130,1439
1020,131,1439
1021,19,1439
1022,64,1439
1023,69,1439
1024,123,1439
1025,124,1439
1026,125,1439
1027,7,1439
1028,31,1439
1029,128,1439
2043,20,1439
2044,253,1439
2045,254,1439
2046,255,1439
2047,0,1439
2048,21,1439
2049,27,1439
2050,3,1439
2051,4,1439
2052,5,1439
2053,10,1439
4091,65,1439
4092,127,1439
4093,128,1439
4094,252,1439
4095,253,1439
4096,6,1439
4097,7,1439
4098,8,1439
4099,19,1439
4100,20,1439
4101,34,1439
5000,64,1439
8187,65,1439
8188,123,1439
8189,124,1439
8190,125,1439
8191,126,1439
8192,127,1439
8193,3,1439
8194,4,1439
8195,5,1439
8196,6,1439
8197,9,1439
10000,12,1439
16379,13,1439
16380,14,1439
16381,15,1439
16382,16,1439
16383,17,1439
16384,18,1439
16385,28,1439
16386,29,1439
16387,30,1439
16388,31,1439
16389,36,1439
20000,37,1439
32763,59,1439
32764,60,1439
32765,61,1439
32766,66,1439
32767,67,1439
32768,133,1439
32769,32,1439
32770,33,1439
32771,63,1439
32772,68,1439
32773,126,1439
65530,27,1439
65531,69,1439
65532,8,1439
65533,11,1439
65534,35,1439
65535,132,1439
1,252,1441
2,253,1441
3,4,1441
4,7,1441
5,254,1441
6,5,1441
7,6,1441
8,12,1441
9,129,1441
10,130,1441
11,131,1441
12,132,1441
13,133,1441
14,251,1441
15,10,1441
16,13,1441
17,18,1441
18,32,1441
19,35,1441
20,36,1441
21,2,1441
27,1,1441
28,62,1441
29,3,1441
30,20,1441
31,21,1441
32,33,1441
33,37,1441
34,59,1441
35,68,1441
36,123,1441
37,124,1441
59,125,1441
60,19,1441
61,29,1441
62,34,1441
63,60,1441
64,61,1441
65,66,1441
66,67,1441
67,31,1441
68,11,1441
69,27,1441
111,65,1441
112,69,1441
113,28,1441
114,255,1441
115,9,1441
116,127,1441
117,128,1441
118,16,1441
119,63,1441
120,0,1441
121,8,1441
122,14,1441
123,15,1441
124,126,1441
125,251,1441
126,64,1441
127,1,1441
128,2,1441
129,17,1441
130,30,1441
131,36,1441
132,129,1441
133,251,1441
134,252,1441
251,253,1441
252,254,1441
253,130,1441
254,131,1441
255,132,1441
256,254,1441
257,255,1441
258,2,1441
259,3,1441
260,10,1441
261,11,1441
507,12,1441
508,13,1441
509,14,1441
510,17,1441
511,27,1441
512,28,1441
513,29,1441
514,1,1441
515,37,1441
516,65,1441
517,66,1441
1019,69,1441
1020,62,1441
1021,63,1441
1022,123,1441
1023,124,1441
1024,125,1441
1025,130,1441
1026,131,1441
1027,132,1441
1028,133,1441
1029,7,1441
2043,31,1441
2044,32,1441
2045,35,1441
2046,34,1441
2047,129,1441
2048,59,1441
2049,60,1441
2050,61,1441
2051,62,1441
2052,9,1441
2053,33,1441
4091,5,1441
4092,6,1441
4093,21,1441
4094,68,1441
4095,69,1441
4096,8,1441
4097,30,1441
4098,35,1441
4099,67,1441
4100,127,1441
4101,128,1441
5000,4,1441
8187,5,1441
8188,18,1441
8189,67,1441
8190,0,1441
8191,1,1441
8192,20,1441
8193,19,1441
8194,64,1441
8195,15,1441
8196,16,1441
8197,17,1441
10000,18,1441
16379,19,1441
16380,252,1441
16381,253,1441
16382,254,1441
16383,255,1441
16384,6,1441
16385,15,1441
16386,20,1441
16387,21,1441
16388,27,1441
16389,28,1441
20000,29,1441
32763,30,1441
32764,31,1441
32765,36,1441
32766,37,1441
32767,59,1441
32768,60,1441
32769,63,1441
32770,64,1441
32771,126,1441
32772,127,1441
32773,3,1441
65530,4,1441
65531,7,1441
65532,10,1441
65533,34,1441
65534,62,1441
65535,128,1441
1,14,1443
2,34,1443
3,68,1443
4,61,1443
5,123,1443
6,124,1443
7,125,1443
8,13,1443
9,11,1443
10,15,1443
11,17,1443
12,65,1443
13,8,1443
14,9,1443
15,12,1443
16,251,1443
17,252,1443
18,255,1443
19,129,1443
20,130,1443
21,33,1443
27,59,1443
28,0,1443
29,1,1443
30,2,1443
31,32,1443
32,133,1443
33,5,1443
34,66,1443
35,69,1443
36,10,1443
37,30,1443
59,16,1443
60,28,1443
61,60,1443
62,63,1443
63,64,1443
64,127,1443
65,128,1443
66,131,1443
67,18,1443
68,67,1443
69,132,1443
111,133,1443
112,27,1443
113,62,1443
114,37,1443
115,254,1443
116,21,1443
117,3,1443
118,4,1443
119,19,1443
120,253,1443
121,29,1443
122,6,1443
123,7,1443
124,20,1443
125,31,1443
126,33,1443
127,35,1443
128,36,1443
129,126,1443
130,252,1443
131,13,1443
132,14,1443
133,11,1443
134,16,1443
251,32,1443
252,66,1443
253,124,1443
254,125,1443
255,253,1443
256,0,1443
257,65,1443
258,68,1443
259,251,1443
260,12,1443
261,13,1443
507,14,1443
508,15,1443
509,2,1443
510,3,1443
511,4,1443
512,5,1443
513,8,1443
514,9,1443
515,10,1443
516,28,1443
517,29,1443
1019,30,1443
1020,123,1443
1021,124,1443
1022,125,1443
1023,128,1443
1024,252,1443
1025,21,1443
1026,27,1443
1027,63,1443
1028,66,1443
1029,67,1443
2043,129,1443
2044,130,1443
2045,131,1443
2046,132,1443
2047,133,1443
2048,61,1443
2049,129,1443
2050,130,1443
2051,131,1443
2052,251,1443
2053,0,1443
4091,126,1443
4092,64,1443
4093,65,1443
4094,254,1443
4095,7,1443
4096,18,1443
4097,34,1443
4098,60,1443
4099,61,1443
4100,62,1443
4101,69,1443
5000,123,1443
8187,255,1443
8188,6,1443
8189,9,1443
8190,127,1443
8191,11,1443
8192,12,1443
8193,13,1443
8194,20,1443
8195,59,1443
8196,8,1443
8197,30,1443
10000,60,1443
16379,1,1443
16380,2,1443
16381,3,1443
16382,4,1443
16383,5,1443
16384,16,1443
16385,17,1443
16386,31,1443
16387,32,1443
16388,33,1443
16389,19,1443
20000,35,1443
32763,36,1443
32764,37,1443
32765,59,1443
32766,131,1443
32767,132,1443
32768,12,1443
32769,15,1443
32770,16,1443
32771,19,1443
32772,20,1443
32773,21,1443
65530,68,1443
65531,128,1443
65532,6,1443
65533,7,1443
65534,10,1443
65535,11,1443
1,33,1445
2,67,1445
3,123,1445
4,253,1445
5,8,1445
6,9,1445
7,11,1445
8,14,1445
9,17,1445
10,19,1445
11,18,1445
12,69,1445
13,36,1445
14,63,1445
15,125,1445
16,126,1445
17,127,1445
18,34,1445
19,37,1445
20,35,1445
21,254,1445
27,3,1445
28,129,1445
29,130,1445
30,27,1445
31,30,1445
32,6,1445
33,65,1445
34,10,1445
35,13,1445
36,29,1445
37,61,1445
59,62,1445
60,32,1445
61,64,1445
62,66,1445
63,16,1445
64,21,1445
65,28,1445
66,128,1445
67,124,1445
68,131,1445
69,133,1445
111,251,1445
112,31,1445
113,68,1445
114,0,1445
115,1,1445
116,12,1445
117,252,1445
118,2,1445
119,255,1445
120,60,1445
121,62,1445
122,4,1445
123,5,1445
124,7,1445
125,15,1445
126,20,1445
127,132,1445
128,252,1445
129,255,1445
130,0,1445
131,28,1445
132,31,1445
133,59,1445
134,64,1445
251,65,1445
252,123,1445
253,251,1445
254,8,1445
255,1,1445
256,2,1445
257,67,1445
258,129,1445
259,9,1445
260,33,1445
261,124,1445
507,125,1445
508,126,1445
509,35,1445
510,32,1445
511,33,1445
512,34,1445
513,35,1445
514,36,1445
515,127,1445
516,128,1445
517,68,1445
1019,253,1445
1020,18,1445
1021,69,1445
1022,133,1445
1023,251,1445
1024,27,1445
1025,67,1445
1026,66,1445
1027,17,1445
1028,29,1445
1029,30,1445
2043,60,1445
2044,61,1445
2045,14,1445
2046,28,1445
2047,37,1445
2048,130,1445
2049,254,1445
2050,255,1445
2051,16,1445
2052,36,1445
2053,37,1445
4091,63,1445
4092,66,1445
4093,253,1445
4094,4,1445
4095,5,1445
4096,10,1445
4097,65,1445
4098,123,1445
4099,3,1445
4100,64,1445
4101,21,1445
5000,68,1445
8187,69,1445
8188,131,1445
8189,132,1445
8190,133,1445
8191,7,1445
8192,14,1445
8193,126,1445
8194,127,1445
8195,130,1445
8196,29,1445
8197,65,1445
10000,129,1445
16379,132,1445
16380,18,1445
16381,63,1445
16382,252,1445
16383,13,1445
16384,27,1445
16385,32,1445
16386,62,1445
16387,19,1445
16388,20,1445
16389,34,1445
20000,254,1445
32763,11,1445
32764,12,1445
32765,17,1445
32766,18,1445
32767,61,1445
32768,31,1445
32769,124,1445
32770,125,1445
32771,1,1445
32772,2,1445
32773,59,1445
65530,6,1445
65531,15,1445
65532,27,1445
65533,9,1445
65534,12,1445
65535,13,1445
1,37,1447
2,59,1447
3,5,1447
4,36,1447
5,4,1447
6,10,1447
7,60,1447
8,124,1447
9,14,1447
10,128,1447
11,15,1447
12,16,1447
13,17,1447
14,11,1447
15,21,1447
16,69,1447
17,30,1447
18,35,1447
19,8,1447
20,253,1447
21,20,1447
27,0,1447
28,2,1447
29,7,1447
30,29,1447
31,34,1447
32,63,1447
33,9,1447
34,67,1447
35,19,1447
36,28,1447
37,13,1447
59,31,1447
60,61,1447
61,62,1447
62,127,1447
63,125,1447
64,65,1447
65,123,1447
66,129,1447
67,130,1447
68,32,1447
69,68,1447
111,1,1447
112,33,1447
113,254,1447
114,131,1447
115,255,1447
116,0,1447
117,66,1447
118,133,1447
119,252,1447
120,6,1447
121,251,1447
122,12,1447
123,64,1447
124,126,1447
125,3,1447
126,8,1447
127,27,1447
128,33,1447
129,132,1447
130,133,1447
131,253,1447
132,18,1447
133,19,1447
134,31,1447
251,61,1447
252,62,1447
253,3,1447
254,4,1447
255,5,1447
256,6,1447
257,7,1447
258,8,1447
259,11,1447
260,16,1447
261,17,1447
507,29,1447
508,30,1447
509,37,1447
510,59,1447
511,60,1447
512,124,1447
513,125,1447
514,126,1447
515,2,1447
516,15,1447
517,252,1447
1019,34,1447
1020,35,1447
1021,36,1447
1022,127,1447
1023,1,1447
1024,20,1447
1025,126,1447
1026,64,1447
1027,69,1447
1028,123,1447
1029,32,1447
2043,33,1447
2044,67,1447
2045,68,1447
2046,251,1447
2047,29,1447
2048,128,1447
2049,131,1447
2050,132,1447
2051,254,1447
2052,255,1447
2053,4,1447
4091,124,1447
4092,125,1447
4093,251,1447
4094,129,1447
4095,130,1447
4096,131,1447
4097,9,1447
4098,66,1447
4099,63,1447
4100,68,1447
4101,253,1447
5000,254,1447
8187,7,1447
8188,10,1447
8189,17,1447
8190,60,1447
8191,128,1447
8192,252,1447
8193,11,1447
8194,14,1447
8195,63,1447
8196,64,1447
8197,130,1447
10000,133,1447
16379,30,1447
16380,127,1447
16381,28,1447
16382,123,1447
16383,21,1447
16384,31,1447
16385,61,1447
16386,2,1447
16387,3,1447
16388,0,1447
16389,5,1447
20000,10,1447
32763,15,1447
32764,16,1447
32765,65,1447
32766,14,1447
32767,19,1447
32768,20,1447
32769,21,1447
32770,27,1447
32771,34,1447
32772,35,1447
32773,13,1447
65530,62,1447
65531,28,1447
65532,18,1447
65533,28,1447
65534,29,1447
65535,32,1447
1,66,1449
2,69,1449
3,33,1449
4,3,1449
5,9,1449
6,11,1449
7,12,1449
8,15,1449
9,36,1449
10,7,1449
11,14,1449
12,19,1449
13,6,1449
14,124,1449
15,252,1449
16,17,1449
17,21,1449
18,37,1449
19,59,1449
20,13,1449
21,18,1449
27,30,1449
28,4,1449
29,5,1449
30,31,1449
31,132,1449
32,10,1449
33,67,1449
34,65,1449
35,34,1449
36,35,1449
37,129,1449
59,27,1449
60,63,1449
61,126,1449
62,61,1449
63,20,1449
64,255,1449
65,127,1449
66,130,1449
67,131,1449
68,28,1449
69,251,1449
111,0,1449
112,68,1449
113,32,1449
114,1,1449
115,8,1449
116,16,1449
117,60,1449
118,62,1449
119,64,1449
120,123,1449
121,254,1449
122,2,1449
123,125,1449
124,128,1449
125,253,1449
126,0,1449
127,67,1449
128,129,1449
129,133,1449
130,12,1449
131,29,1449
132,37,1449
133,15,1449
134,60,1449
251,69,1449
252,8,1449
253,9,1449
254,10,1449
255,255,1449
256,8,1449
257,1,1449
258,4,1449
259,36,1449
260,37,1449
261,59,1449
507,254,1449
508,1,1449
509,20,1449
510,21,1449
511,6,1449
512,7,1449
513,12,1449
514,13,1449
515,14,1449
516,251,1449
517,16,1449
1019,17,1449
1020,31,1449
1021,126,1449
1022,0,1449
1023,32,1449
1024,66,1449
1025,253,1449
1026,68,1449
1027,255,1449
1028,18,1449
1029,69,1449
2043,123,1449
2044,124,1449
2045,125,1449
2046,36,1449
2047,35,1449
2048,36,1449
2049,66,1449
2050,34,1449
2051,133,1449
2052,61,1449
2053,64,1449
4091,132,1449
4092,252,1449
4093,5,1449
4094,6,1449
4095,9,1449
4096,29,1449
4097,124,1449
4098,27,1449
4099,32,1449
4100,33,1449
4101,63,1449
5000,129,1449
8187,130,1449
8188,62,1449
8189,255,1449
8190,6,1449
8191,9,1449
8192,66,1449
8193,67,1449
8194,129,1449
8195,128,1449
8196,131,1449
8197,132,1449
10000,8,1449
16379,67,1449
16380,133,1449
16381,251,1449
16382,64,1449
16383,59,1449
16384,60,1449
16385,19,1449
16386,33,1449
16387,34,1449
16388,35,1449
16389,61,1449
20000,62,1449
32763,65,1449
32764,129,1449
32765,11,1449
32766,10,1449
32767,30,1449
32768,16,1449
32769,17,1449
32770,18,1449
32771,59,1449
32772,4,1449
32773,5,1449
65530,127,1449
65531,5,1449
65532,123,1449
65533,126,1449
65534,127,1449
65535,19,1449
1,68,1451
2,3,1451
3,35,1451
4,69,1451
5,37,1451
6,126,1451
7,13,1451
8,2,1451
9,12,1451
10,14,1451
11,19,1451
12,7,1451
13,21,1451
14,36,1451
15,63,1451
16,27,1451
17,32,1451
18,65,1451
19,252,1451
20,17,1451
21,20,1451
27,128,1451
28,130,1451
29,28,1451
30,6,1451
31,253,1451
32,254,1451
33,15,1451
34,30,1451
35,11,1451
36,31,1451
37,34,1451
59,60,1451
60,59,1451
61,66,1451
62,67,1451
63,125,1451
64,131,1451
65,18,1451
66,0,1451
67,64,1451
68,61,1451
69,127,1451
111,9,1451
112,29,1451
113,124,1451
114,33,1451
115,132,1451
116,8,1451
117,1,1451
118,4,1451
119,3,1451
120,133,1451
121,251,1451
122,255,1451
123,0,1451
124,123,1451
125,16,1451
126,10,1451
127,5,1451
128,12,1451
129,13,1451
130,62,1451
131,65,1451
132,129,1451
133,30,1451
134,2,1451
251,1,1451
252,2,1451
253,36,1451
254,37,1451
255,7,1451
256,12,1451
257,28,1451
258,20,1451
259,63,1451
260,252,1451
261,253,1451
507,0,1451
508,19,1451
509,31,1451
510,1,1451
511,2,1451
512,11,1451
513,131,1451
514,15,1451
515,27,1451
516,3,1451
517,10,1451
1019,11,1451
1020,68,1451
1021,132,1451
1022,14,1451
1023,21,1451
1024,127,1451
1025,3,1451
1026,16,1451
1027,28,1451
1028,68,1451
1029,124,1451
2043,2,1451
2044,21,1451
2045,27,1451
2046,69,1451
2047,123,1451
2048,251,1451
2049,252,1451
2050,253,1451
2051,35,1451
2052,69,1451
2053,131,1451
4091,251,1451
4092,4,1451
4093,7,1451
4094,8,1451
4095,63,1451
4096,254,1451
4097,255,1451
4098,125,1451
4099,36,1451
4100,252,1451
4101,65,1451
5000,66,1451
8187,9,1451
8188,0,1451
8189,5,1451
8190,8,1451
8191,13,1451
8192,125,1451
8193,253,1451
8194,37,1451
8195,126,1451
8196,127,1451
8197,128,1451
10000,131,1451
16379,126,1451
16380,20,1451
16381,128,1451
16382,29,1451
16383,130,1451
16384,254,1451
16385,30,1451
16386,18,1451
16387,59,1451
16388,60,1451
16389,9,1451
20000,20,1451
32763,28,1451
32764,64,1451
32765,130,1451
32766,29,1451
32767,15,1451
32768,62,1451
32769,65,1451
32770,66,1451
32771,67,1451
32772,16,1451
32773,61,1451
65530,14,1451
65531,17,1451
65532,33,1451
65533,63,1451
65534,31,1451
65535,30,1451
1,32,1453
2,34,1453
3,133,1453
4,6,1453
5,7,1453
6,10,1453
7,11,1453
8,126,1453
9,15,1453
10,13,1453
11,4,1453
12,5,1453
13,123,1453
14,124,1453
15,14,1453
16,17,1453
17,18,1453
18,3,1453
19,21,1453
20,59,1453
21,37,1453
27,60,1453
28,20,1453
29,27,1453
30,31,1453
31,33,1453
32,35,1453
33,19,1453
34,61,1453
35,62,1453
36,64,1453
37,67,1453
59,68,1453
60,65,1453
61,16,1453
62,69,1453
63,125,1453
64,36,1453
65,129,1453
66,63,1453
67,66,1453
68,30,1453
69,131,1453
111,132,1453
112,254,1453
113,255,1453
114,1,1453
115,12,1453
116,128,1453
117,130,1453
118,251,1453
119,28,1453
120,2,1453
121,8,1453
122,133,1453
123,6,1453
124,252,1453
125,29,1453
126,127,1453
127,253,1453
128,0,1453
129,9,1453
130,27,1453
131,128,1453
132,133,1453
133,17,1453
134,0,1453
251,19,1453
252,129,1453
253,61,1453
254,252,1453
255,11,1453
256,64,1453
257,3,1453
258,29,1453
259,32,1453
260,254,1453
261,255,1453
507,18,1453
508,34,1453
509,0,1453
510,5,1453
511,10,1453
512,255,1453
513,0,1453
514,132,1453
515,133,1453
516,13,1453
517,33,1453
1019,19,1453
1020,125,1453
1021,17,1453
1022,37,1453
1023,59,1453
1024,2,1453
1025,15,1453
1026,127,1453
1027,65,1453
1028,0,1453
1029,1,1453
2043,12,1453
2044,34,1453
2045,133,1453
2046,126,1453
2047,31,1453
2048,32,1453
2049,33,1453
2050,15,1453
2051,68,1453
2052,1,1453
2053,123,1453
4091,3,1453
4092,133,1453
4093,67,1453
4094,27,1453
4095,28,1453
4096,123,1453
4097,132,1453
4098,133,1453
4099,251,1453
4100,4,1453
4101,67,1453
5000,6,1453
8187,124,1453
8188,8,1453
8189,7,1453
8190,10,1453
8191,124,1453
8192,6,1453
8193,7,1453
8194,12,1453
8195,9,1453
8196,129,1453
8197,7,1453
10000,10,1453
16379,251,1453
16380,33,1453
16381,69,1453
16382,129,1453
16383,253,1453
16384,14,1453
16385,1,1453
16386,254,1453
16387,255,1453
16388,8,1453
16389,21,1453
20000,27,1453
32763,63,1453
32764,35,1453
32765,13,1453
32766,60,1453
32767,11,1453
32768,64,1453
32769,36,1453
32770,37,1453
32771,15,1453
32772,60,1453
32773,30,1453
65530,31,1453
65531,32,1453
65532,62,1453
65533,130,1453
65534,131,1453
65535,36,1453
1,59,1455
2,61,1455
3,62,1455
4,66,1455
5,68,1455
6,69,1455
7,125,1455
8,128,1455
9,130,1455
10,4,1455
11,14,1455
12,16,1455
13,18,1455
14,20,1455
15,21,1455
16,34,1455
17,35,1455
18,7,1455
19,36,1455
20,37,1455
21,60,1455
27,15,1455
28,17,1455
29,19,1455
30,28,1455
31,29,1455
32,30,1455
33,31,1455
34,32,1455
35,63,1455
36,64,1455
37,65,1455
59,67,1455
60,123,1455
61,124,1455
62,126,1455
63,127,1455
64,131,1455
65,132,1455
66,252,1455
67,253,1455
68,254,1455
69,2,1455
111,3,1455
112,5,1455
113,6,1455
114,9,1455
115,11,1455
116,129,1455
117,12,1455
118,13,1455
119,69,1455
120,131,1455
121,251,1455
122,20,1455
123,255,1455
124,0,1455
125,1,1455
126,4,1455
127,34,1455
128,66,1455
129,128,1455
130,35,1455
131,3,1455
132,4,1455
133,8,1455
134,10,1455
251,27,1455
252,33,1455
253,133,1455
254,0,1455
255,33,1455
256,128,1455
257,126,1455
258,61,1455
259,132,1455
260,11,1455
261,21,1455
507,65,1455
508,14,1455
509,17,1455
510,17,1455
511,132,1455
512,27,1455
513,61,1455
514,123,1455
515,4,1455
516,15,1455
517,67,1455
1019,20,1455
1020,69,1455
1021,127,1455
1022,123,1455
1023,126,1455
1024,37,1455
1025,66,1455
1026,3,1455
1027,27,1455
1028,12,1455
1029,28,1455
2043,5,1455
2044,5,1455
2045,17,1455
2046,126,1455
2047,2,1455
2048,2,1455
2049,124,1455
2050,132,1455
2051,254,1455
2052,15,1455
2053,20,1455
4091,251,1455
4092,61,1455
4093,129,1455
4094,254,1455
4095,130,1455
4096,60,1455
4097,16,1455
4098,131,1455
4099,68,1455
4100,19,1455
4101,253,1455
5000,252,1455
8187,6,1455
8188,32,1455
8189,16,1455
8190,33,1455
8191,17,1455
8192,3,1455
8193,7,1455
8194,126,1455
8195,33,1455
8196,30,1455
8197,18,1455
10000,127,1455
16379,253,1455
16380,36,1455
16381,64,1455
16382,254,1455
16383,18,1455
16384,64,1455
16385,131,1455
16386,17,1455
16387,11,1455
16388,31,1455
16389,0,1455
20000,17,1455
32763,68,1455
32764,251,1455
32765,66,1455
32766,7,1455
32767,59,1455
32768,253,1455
32769,128,1455
32770,124,1455
32771,12,1455
32772,128,1455
32773,69,1455
65530,21,1455
65531,1,1455
65532,3,1455
65533,66,1455
65534,127,1455
65535,133,1455
1,14,1457
2,16,1457
3,18,1457
4,21,1457
5,59,1457
6,61,1457
7,62,1457
8,68,1457
9,125,1457
10,130,1457
11,132,1457
12,252,1457
13,253,1457
14,254,1457
15,2,1457
16,5,1457
17,6,1457
18,9,1457
19,11,1457
20,12,1457
21,13,1457
27,17,1457
28,36,1457
29,37,1457
30,63,1457
31,64,1457
32,65,1457
33,67,1457
34,69,1457
35,123,1457
36,20,1457
37,28,1457
59,29,1457
60,30,1457
61,31,1457
62,19,1457
63,32,1457
64,34,1457
65,35,1457
66,60,1457
67,66,1457
68,124,1457
69,126,1457
111,127,1457
112,128,1457
113,129,1457
114,125,1457
115,3,1457
116,10,1457
117,15,1457
118,131,1457
119,251,1457
120,255,1457
121,1,1457
122,62,1457
123,4,1457
124,61,1457
125,7,1457
126,16,1457
127,68,1457
128,125,1457
129,130,1457
130,8,1457
131,27,1457
132,33,1457
133,133,1457
134,0,1457
251,252,1457
252,69,1457
253,253,1457
254,68,1457
255,124,1457
256,130,1457
257,252,1457
258,124,1457
259,255,1457
260,132,1457
261,32,1457
507,7,1457
508,130,1457
509,253,1457
510,127,1457
511,69,1457
512,10,1457
513,5,1457
514,254,1457
515,1,1457
516,63,1457
517,63,1457
1019,6,1457
1020,1,1457
1021,35,1457
1022,130,1457
1023,130,1457
1024,14,1457
1025,129,1457
1026,30,1457
1027,125,1457
1028,123,1457
1029,4,1457
2043,2,1457
2044,131,1457
2045,35,1457
2046,127,1457
2047,132,1457
2048,9,1457
2049,5,1457
2050,1,1457
2051,10,1457
2052,5,1457
2053,2,1457
4091,60,1457
4092,65,1457
4093,63,1457
4094,11,1457
4095,11,1457
4096,28,1457
4097,63,1457
4098,254,1457
4099,62,1457
4100,11,1457
4101,61,1457
5000,67,1457
8187,125,1457
8188,13,1457
8189,132,1457
8190,17,1457
8191,64,1457
8192,18,1457
8193,16,1457
8194,64,1457
8195,20,1457
8196,15,1457
8197,61,1457
10000,124,1457
16379,127,1457
16380,34,1457
16381,61,1457
16382,61,1457
16383,132,1457
16384,10,1457
16385,67,1457
16386,125,1457
16387,18,1457
16388,131,1457
16389,64,1457
20000,21,1457
32763,7,1457
32764,128,1457
32765,65,1457
32766,36,1457
32767,68,1457
32768,1,1457
32769,17,1457
32770,21,1457
32771,254,1457
32772,67,1457
32773,4,1457
65530,28,1457
65531,128,1457
65532,37,1457
65533,20,1457
65534,13,1457
65535,12,1457
1,14,1459
2,18,1459
3,21,1459
4,59,1459
5,60,1459
6,61,1459
7,62,1459
8,63,1459
9,64,1459
10,65,1459
11,66,1459
12,67,1459
13,68,1459
14,69,1459
15,123,1459
16,124,1459
17,126,1459
18,127,1459
19,128,1459
20,130,1459
21,132,1459
27,252,1459
28,253,1459
29,254,1459
30,2,1459
31,5,1459
32,6,1459
33,9,1459
34,37,1459
35,17,1459
36,19,1459
37,20,1459
59,28,1459
60,29,1459
61,30,1459
62,31,1459
63,32,1459
64,34,1459
65,35,1459
66,11,1459
67,12,1459
68,13,1459
69,16,1459
111,27,1459
112,33,1459
113,36,1459
114,125,1459
115,59,1459
116,65,1459
117,67,1459
118,68,1459
119,129,1459
120,131,1459
121,251,1459
122,255,1459
123,3,1459
124,4,1459
125,5,1459
126,6,1459
127,7,1459
128,8,1459
129,21,1459
130,1,1459
131,10,1459
132,15,1459
133,133,1459
134,0,1459
251,251,1459
252,13,1459
253,11,1459
254,13,1459
255,2,1459
256,20,1459
257,60,1459
258,133,1459
259,254,1459
260,251,1459
261,2,1459
507,9,1459
508,8,1459
509,18,1459
510,35,1459
511,20,1459
512,16,1459
513,132,1459
514,27,1459
515,133,1459
516,14,1459
517,68,1459
1019,127,1459
1020,9,1459
1021,2,1459
1022,65,1459
1023,60,1459
1024,251,1459
1025,129,1459
1026,13,1459
1027,20,1459
1028,63,1459
1029,10,1459
2043,37,1459
2044,12,1459
2045,10,1459
2046,3,1459
2047,60,1459
2048,2,1459
2049,20,1459
2050,125,1459
2051,12,1459
2052,124,1459
2053,124,1459
4091,132,1459
4092,59,1459
4093,127,1459
4094,17,1459
4095,0,1459
4096,125,1459
4097,2,1459
4098,5,1459
4099,31,1459
4100,65,1459
4101,3,1459
5000,131,1459
8187,17,1459
8188,129,1459
8189,61,1459
8190,60,1459
8191,62,1459
8192,14,1459
8193,8,1459
8194,34,1459
8195,8,1459
8196,33,1459
8197,251,1459
10000,16,1459
16379,6,1459
16380,32,1459
