# ACTS Test Suite Generation: Wed Mar 18 21:14:49 EET 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 165
# Number of configurations: 14202
quan_write,byte_count,num_value
257,17,255
257,18,257
257,19,259
257,21,261
257,27,507
257,28,509
257,30,511
257,31,513
257,32,515
257,37,517
257,60,1019
257,61,1021
257,62,1023
257,68,1025
257,125,1027
257,129,1029
257,133,2043
257,251,2045
257,0,2047
257,10,2049
257,12,2051
257,66,2053
257,124,4091
257,16,4093
257,69,4095
257,27,4097
257,251,4099
257,68,4101
257,8,8187
257,67,8189
257,11,8191
257,16,8193
257,12,8195
257,69,8197
257,59,16379
257,18,16381
257,35,16383
257,33,16385
257,255,16387
257,18,16389
257,11,32763
257,0,32765
257,34,32767
257,253,32769
257,62,32771
257,61,32773
257,63,65531
257,251,65533
257,251,65535
258,254,1
258,2,3
258,3,5
258,5,7
258,20,9
258,29,11
258,33,13
258,34,15
258,35,17
258,36,19
258,59,21
258,63,27
258,64,29
258,65,31
258,67,33
258,69,35
258,123,37
258,126,59
258,127,61
258,128,63
258,130,65
258,131,67
258,132,69
258,252,111
258,253,113
258,255,115
258,1,117
258,4,119
258,6,121
258,7,123
258,8,125
258,9,127
258,11,129
258,13,131
258,14,133
258,15,251
258,16,253
258,17,255
258,18,257
258,19,259
258,21,261
258,27,507
258,28,509
258,30,511
258,31,513
258,32,515
258,37,517
258,60,1019
258,61,1021
258,62,1023
258,68,1025
258,125,1027
258,129,1029
258,133,2043
258,251,2045
258,0,2047
258,10,2049
258,12,2051
258,66,2053
258,124,4091
258,16,4093
258,31,4095
258,123,4097
258,130,4099
258,251,4101
258,35,8187
258,36,8189
258,66,8191
258,133,8193
258,32,8195
258,20,8197
258,3,16379
258,32,16381
258,32,16383
258,125,16385
258,12,16387
258,29,16389
258,254,32763
258,19,32765
258,69,32767
258,8,32769
258,67,32771
258,21,32773
258,0,65531
258,6,65533
258,133,65535
259,254,1
259,2,3
259,3,5
259,5,7
259,20,9
259,29,11
259,33,13
259,34,15
259,35,17
259,36,19
259,59,21
259,63,27
259,64,29
259,65,31
259,67,33
259,69,35
259,123,37
259,126,59
259,127,61
259,128,63
259,130,65
259,131,67
259,132,69
259,252,111
259,253,113
259,255,115
259,1,117
259,4,119
259,6,121
259,7,123
259,8,125
259,9,127
259,11,129
259,13,131
259,14,133
259,15,251
259,16,253
259,17,255
259,18,257
259,19,259
259,21,261
259,27,507
259,28,509
259,30,511
259,31,513
259,32,515
259,37,517
259,60,1019
259,61,1021
259,62,1023
259,68,1025
259,125,1027
259,129,1029
259,133,2043
259,251,2045
259,0,2047
259,10,2049
259,12,2051
259,66,2053
259,124,4091
259,132,4093
259,2,4095
259,16,4097
259,18,4099
259,32,4101
259,32,8187
259,133,8189
259,128,8191
259,27,8193
259,2,8195
259,63,8197
259,59,16379
259,18,16381
259,131,16383
259,65,16385
259,10,16387
259,16,16389
259,0,32763
259,59,32765
259,60,32767
259,34,32769
259,18,32771
259,63,32773
259,12,65531
259,62,65533
259,254,65535
260,254,1
260,2,3
260,3,5
260,5,7
260,20,9
260,29,11
260,33,13
260,34,15
260,35,17
260,36,19
260,59,21
260,63,27
260,64,29
260,65,31
260,67,33
260,69,35
260,123,37
260,126,59
260,127,61
260,128,63
260,130,65
260,131,67
260,132,69
260,252,111
260,253,113
260,255,115
260,1,117
260,4,119
260,6,121
260,7,123
260,8,125
260,9,127
260,11,129
260,13,131
260,14,133
260,15,251
260,16,253
260,17,255
260,18,257
260,19,259
260,21,261
260,27,507
260,28,509
260,30,511
260,31,513
260,32,515
260,37,517
260,60,1019
260,61,1021
260,62,1023
260,68,1025
260,125,1027
260,129,1029
260,133,2043
260,251,2045
260,0,2047
260,10,2049
260,12,2051
260,66,2053
260,124,4091
260,9,4093
260,31,4095
260,125,4097
260,14,4099
260,252,4101
260,0,8187
260,3,8189
260,62,8191
260,33,8193
260,21,8195
260,61,8197
260,21,16379
260,27,16381
260,6,16383
260,254,16385
260,130,16387
260,251,16389
260,6,32763
260,27,32765
260,34,32767
260,126,32769
260,127,32771
260,130,32773
260,66,65531
260,20,65533
260,13,65535
261,254,1
261,2,3
261,3,5
261,5,7
261,20,9
261,29,11
261,33,13
261,34,15
261,35,17
261,36,19
261,59,21
261,63,27
261,64,29
261,65,31
261,67,33
261,69,35
261,123,37
261,126,59
261,127,61
261,128,63
261,130,65
261,131,67
261,132,69
261,252,111
261,253,113
261,255,115
261,1,117
261,4,119
261,6,121
261,7,123
261,8,125
261,9,127
261,11,129
261,13,131
261,14,133
261,15,251
261,16,253
261,17,255
261,18,257
261,19,259
261,21,261
261,27,507
261,28,509
261,30,511
261,31,513
261,32,515
261,37,517
261,60,1019
261,61,1021
261,62,1023
261,68,1025
261,125,1027
261,129,1029
261,133,2043
261,251,2045
261,0,2047
261,10,2049
261,12,2051
261,66,2053
261,124,4091
261,68,4093
261,7,4095
261,128,4097
261,63,4099
261,15,4101
261,17,8187
261,17,8189
261,9,8191
261,127,8193
261,127,8195
261,19,8197
261,19,16379
261,66,16381
261,68,16383
261,130,16385
261,63,16387
261,21,16389
261,11,32763
261,11,32765
261,67,32767
261,3,32769
261,21,32771
261,253,32773
261,27,65531
261,67,65533
261,29,65535
507,254,1
507,2,3
507,3,5
507,5,7
507,20,9
507,29,11
507,33,13
507,34,15
507,35,17
507,36,19
507,59,21
507,63,27
507,64,29
507,65,31
507,67,33
507,69,35
507,123,37
507,126,59
507,127,61
507,128,63
507,130,65
507,131,67
507,132,69
507,252,111
507,253,113
507,255,115
507,1,117
507,4,119
507,6,121
507,7,123
507,8,125
507,9,127
507,11,129
507,13,131
507,14,133
507,15,251
507,16,253
507,17,255
507,18,257
507,19,259
507,21,261
507,27,507
507,28,509
507,30,511
507,31,513
507,32,515
507,37,517
507,60,1019
507,61,1021
507,62,1023
507,68,1025
507,125,1027
507,129,1029
507,133,2043
507,251,2045
507,0,2047
507,10,2049
507,12,2051
507,66,2053
507,124,4091
507,64,4093
507,59,4095
507,9,4097
507,254,4099
507,252,4101
507,7,8187
507,15,8189
507,28,8191
507,251,8193
507,68,8195
507,31,8197
507,3,16379
507,35,16381
507,131,16383
507,67,16385
507,34,16387
507,10,16389
507,19,32763
507,125,32765
507,29,32767
507,30,32769
507,255,32771
507,133,32773
507,10,65531
507,17,65533
507,68,65535
508,254,1
508,2,3
508,3,5
508,5,7
508,20,9
508,29,11
508,33,13
508,34,15
508,35,17
508,36,19
508,59,21
508,63,27
508,64,29
508,65,31
508,67,33
508,69,35
508,123,37
508,126,59
508,127,61
508,128,63
508,130,65
508,131,67
508,132,69
508,252,111
508,253,113
508,255,115
508,1,117
508,4,119
508,6,121
508,7,123
508,8,125
508,9,127
508,11,129
508,13,131
508,14,133
508,15,251
508,16,253
508,17,255
508,18,257
508,19,259
508,21,261
508,27,507
508,28,509
508,30,511
508,31,513
508,32,515
508,37,517
508,60,1019
508,61,1021
508,62,1023
508,68,1025
508,125,1027
508,129,1029
508,133,2043
508,251,2045
508,0,2047
508,10,2049
508,12,2051
508,66,2053
508,124,4091
508,13,4093
508,131,4095
508,27,4097
508,128,4099
508,65,4101
508,37,8187
508,125,8189
508,17,8191
508,20,8193
508,18,8195
508,4,8197
508,124,16379
508,34,16381
508,129,16383
508,63,16385
508,66,16387
508,67,16389
508,29,32763
508,62,32765
508,32,32767
508,32,32769
508,2,32771
508,59,32773
508,29,65531
508,63,65533
508,32,65535
509,254,1
509,2,3
509,3,5
509,5,7
509,20,9
509,29,11
509,33,13
509,34,15
509,35,17
509,36,19
509,59,21
509,63,27
509,64,29
509,65,31
509,67,33
509,69,35
509,123,37
509,126,59
509,127,61
509,128,63
509,130,65
509,131,67
509,132,69
509,252,111
509,253,113
509,255,115
509,1,117
509,4,119
509,6,121
509,7,123
509,8,125
509,9,127
509,11,129
509,13,131
509,14,133
509,15,251
509,16,253
509,17,255
509,18,257
509,19,259
509,21,261
509,27,507
509,28,509
509,30,511
509,31,513
509,32,515
509,37,517
509,60,1019
509,61,1021
509,62,1023
509,68,1025
509,125,1027
509,129,1029
509,133,2043
509,251,2045
509,0,2047
509,10,2049
509,12,2051
509,66,2053
509,124,4091
509,124,4093
509,64,4095
509,6,4097
509,13,4099
509,0,4101
509,29,8187
509,21,8189
509,252,8191
509,32,8193
509,31,8195
509,10,8197
509,32,16379
509,21,16381
509,20,16383
509,15,16385
509,4,16387
509,9,16389
509,133,32763
509,37,32765
509,131,32767
509,61,32769
509,128,32771
509,255,32773
509,132,65531
509,66,65533
509,36,65535
510,254,1
510,2,3
510,3,5
510,5,7
510,20,9
510,29,11
510,33,13
510,34,15
510,35,17
510,36,19
510,59,21
510,63,27
510,64,29
510,65,31
510,67,33
510,69,35
510,123,37
510,126,59
510,127,61
510,128,63
510,130,65
510,131,67
510,132,69
510,252,111
510,253,113
510,255,115
510,1,117
510,4,119
510,6,121
510,7,123
510,8,125
510,9,127
510,11,129
510,13,131
510,14,133
510,15,251
510,16,253
510,17,255
510,18,257
510,19,259
510,21,261
510,27,507
510,28,509
510,30,511
510,31,513
510,32,515
510,37,517
510,60,1019
510,61,1021
510,62,1023
510,68,1025
510,125,1027
510,129,1029
510,133,2043
510,251,2045
510,0,2047
510,10,2049
510,12,2051
510,66,2053
510,124,4091
510,251,4093
510,19,4095
510,0,4097
510,133,4099
510,4,4101
510,64,8187
510,16,8189
510,28,8191
510,17,8193
510,68,8195
510,252,8197
510,34,16379
510,129,16381
510,129,16383
510,7,16385
510,125,16387
510,124,16389
510,3,32763
510,253,32765
510,64,32767
510,19,32769
510,63,32771
510,130,32773
510,15,65531
510,19,65533
510,29,65535
511,254,1
511,2,3
511,3,5
511,5,7
511,20,9
511,29,11
511,33,13
511,34,15
511,35,17
511,36,19
511,59,21
511,63,27
511,64,29
511,65,31
511,67,33
511,69,35
511,123,37
511,126,59
511,127,61
511,128,63
511,130,65
511,131,67
511,132,69
511,252,111
511,253,113
511,255,115
511,1,117
511,4,119
511,6,121
511,7,123
511,8,125
511,9,127
511,11,129
511,13,131
511,14,133
511,15,251
511,16,253
511,17,255
511,18,257
511,19,259
511,21,261
511,27,507
511,28,509
511,30,511
511,31,513
511,32,515
511,37,517
511,60,1019
511,61,1021
511,62,1023
511,68,1025
511,125,1027
511,129,1029
511,133,2043
511,251,2045
511,0,2047
511,10,2049
511,12,2051
511,66,2053
511,124,4091
511,69,4093
511,125,4095
511,33,4097
511,59,4099
511,60,4101
511,32,8187
511,5,8189
511,11,8191
511,32,8193
511,1,8195
511,130,8197
511,60,16379
511,21,16381
511,34,16383
511,35,16385
511,61,16387
511,35,16389
511,4,32763
511,16,32765
511,124,32767
511,123,32769
511,127,32771
511,66,32773
511,63,65531
511,12,65533
511,69,65535
512,254,1
512,2,3
512,3,5
512,5,7
512,20,9
512,29,11
512,33,13
512,34,15
512,35,17
512,36,19
512,59,21
512,63,27
512,64,29
512,65,31
512,67,33
512,69,35
512,123,37
512,126,59
512,127,61
512,128,63
512,130,65
512,131,67
512,132,69
512,252,111
512,253,113
512,255,115
512,1,117
512,4,119
512,6,121
512,7,123
512,8,125
512,9,127
512,11,129
512,13,131
512,14,133
512,15,251
512,16,253
512,17,255
512,18,257
512,19,259
512,21,261
512,27,507
512,28,509
512,30,511
512,31,513
512,32,515
512,37,517
512,60,1019
512,61,1021
512,62,1023
512,68,1025
512,125,1027
512,129,1029
512,133,2043
512,251,2045
512,0,2047
512,10,2049
512,12,2051
512,66,2053
512,124,4091
512,133,4093
512,123,4095
512,124,4097
512,123,4099
512,4,4101
512,61,8187
512,18,8189
512,127,8191
512,124,8193
512,16,8195
512,133,8197
512,12,16379
512,68,16381
512,127,16383
512,255,16385
512,124,16387
512,130,16389
512,17,32763
512,63,32765
512,0,32767
512,126,32769
512,132,32771
512,20,32773
512,59,65531
512,16,65533
512,14,65535
513,254,1
513,2,3
513,3,5
513,5,7
513,20,9
513,29,11
513,33,13
513,34,15
513,35,17
513,36,19
513,59,21
513,63,27
513,64,29
513,65,31
513,67,33
513,69,35
513,123,37
513,126,59
513,127,61
513,128,63
513,130,65
513,131,67
513,132,69
513,252,111
513,253,113
513,255,115
513,1,117
513,4,119
513,6,121
513,7,123
513,8,125
513,9,127
513,11,129
513,13,131
513,14,133
513,15,251
513,16,253
513,17,255
513,18,257
513,19,259
513,21,261
513,27,507
513,28,509
513,30,511
513,31,513
513,32,515
513,37,517
513,60,1019
513,61,1021
513,62,1023
513,68,1025
513,125,1027
513,129,1029
513,133,2043
513,251,2045
513,0,2047
513,10,2049
513,12,2051
513,66,2053
513,124,4091
513,28,4093
513,21,4095
513,10,4097
513,34,4099
513,13,4101
513,61,8187
513,62,8189
513,124,8191
513,127,8193
513,37,8195
513,129,8197
513,253,16379
513,132,16381
513,59,16383
513,34,16385
513,130,16387
513,61,16389
513,64,32763
513,29,32765
513,33,32767
513,64,32769
513,254,32771
513,11,32773
513,59,65531
513,252,65533
513,10,65535
514,254,1
514,2,3
514,3,5
514,5,7
514,20,9
514,29,11
514,33,13
514,34,15
514,35,17
514,36,19
514,59,21
514,63,27
514,64,29
514,65,31
514,67,33
514,69,35
514,123,37
514,126,59
514,127,61
514,128,63
514,130,65
514,131,67
514,132,69
514,252,111
514,253,113
514,255,115
514,1,117
514,4,119
514,6,121
514,7,123
514,8,125
514,9,127
514,11,129
514,13,131
514,14,133
514,15,251
514,16,253
514,17,255
514,18,257
514,19,259
514,21,261
514,27,507
514,28,509
514,30,511
514,31,513
514,32,515
514,37,517
514,60,1019
514,61,1021
514,62,1023
514,68,1025
514,125,1027
514,129,1029
514,133,2043
514,251,2045
514,0,2047
514,10,2049
514,12,2051
514,66,2053
514,124,4091
514,126,4093
514,69,4095
514,252,4097
514,0,4099
514,125,4101
514,28,8187
514,15,8189
514,131,8191
514,16,8193
514,133,8195
514,252,8197
514,125,16379
514,36,16381
514,9,16383
514,69,16385
514,3,16387
514,20,16389
514,5,32763
514,65,32765
514,36,32767
514,63,32769
514,252,32771
514,6,32773
514,127,65531
514,255,65533
514,16,65535
515,254,1
515,2,3
515,3,5
515,5,7
515,20,9
515,29,11
515,33,13
515,34,15
515,35,17
515,36,19
515,59,21
515,63,27
515,64,29
515,65,31
515,67,33
515,69,35
515,123,37
515,126,59
515,127,61
515,128,63
515,130,65
515,131,67
515,132,69
515,252,111
515,253,113
515,255,115
515,1,117
515,4,119
515,6,121
515,7,123
515,8,125
515,9,127
515,11,129
515,13,131
515,14,133
515,15,251
515,16,253
515,17,255
515,18,257
515,19,259
515,21,261
515,27,507
515,28,509
515,30,511
515,31,513
515,32,515
515,37,517
515,60,1019
515,61,1021
515,62,1023
515,68,1025
515,125,1027
515,129,1029
515,133,2043
515,251,2045
515,0,2047
515,10,2049
515,12,2051
515,66,2053
515,124,4091
515,31,4093
515,33,4095
515,28,4097
515,17,4099
515,9,4101
515,13,8187
515,124,8189
515,19,8191
515,59,8193
515,13,8195
515,131,8197
515,27,16379
515,64,16381
515,2,16383
515,3,16385
515,6,16387
515,5,16389
515,0,32763
515,129,32765
515,251,32767
515,20,32769
515,68,32771
515,29,32773
515,9,65531
515,33,65533
515,131,65535
516,254,1
516,2,3
516,3,5
516,5,7
516,20,9
516,29,11
516,33,13
516,34,15
516,35,17
516,36,19
516,59,21
516,63,27
516,64,29
516,65,31
516,67,33
516,69,35
516,123,37
516,126,59
516,127,61
516,128,63
516,130,65
516,131,67
516,132,69
516,252,111
516,253,113
516,255,115
516,1,117
516,4,119
516,6,121
516,7,123
516,8,125
516,9,127
516,11,129
516,13,131
516,14,133
516,15,251
516,16,253
516,17,255
516,18,257
516,19,259
516,21,261
516,27,507
516,28,509
516,30,511
516,31,513
516,32,515
516,37,517
516,60,1019
516,61,1021
516,62,1023
516,68,1025
516,125,1027
516,129,1029
516,133,2043
516,251,2045
516,0,2047
516,10,2049
516,12,2051
516,66,2053
516,124,4091
516,0,4093
516,59,4095
516,6,4097
516,27,4099
516,67,4101
516,127,8187
516,18,8189
516,61,8191
516,16,8193
516,64,8195
516,30,8197
516,67,16379
516,19,16381
516,36,16383
516,7,16385
516,4,16387
516,21,16389
516,129,32763
516,17,32765
516,6,32767
516,21,32769
516,11,32771
516,30,32773
516,9,65531
516,125,65533
516,19,65535
517,254,1
517,2,3
517,3,5
517,5,7
517,20,9
517,29,11
517,33,13
517,34,15
517,35,17
517,36,19
517,59,21
517,63,27
517,64,29
517,65,31
517,67,33
517,69,35
517,123,37
517,126,59
517,127,61
517,128,63
517,130,65
517,131,67
517,132,69
517,252,111
517,253,113
517,255,115
517,1,117
517,4,119
517,6,121
517,7,123
517,8,125
517,9,127
517,11,129
517,13,131
517,14,133
517,15,251
517,16,253
517,17,255
517,18,257
517,19,259
517,21,261
517,27,507
517,28,509
517,30,511
517,31,513
517,32,515
517,37,517
517,60,1019
517,61,1021
517,62,1023
517,68,1025
517,125,1027
517,129,1029
517,133,2043
517,251,2045
517,0,2047
517,10,2049
517,12,2051
517,66,2053
517,124,4091
517,20,4093
517,124,4095
517,29,4097
517,36,4099
517,29,4101
517,125,8187
517,64,8189
517,254,8191
517,59,8193
517,27,8195
517,5,8197
517,126,16379
517,35,16381
517,7,16383
517,68,16385
517,7,16387
517,127,16389
517,255,32763
517,32,32765
517,123,32767
517,6,32769
517,5,32771
517,6,32773
517,252,65531
517,11,65533
517,5,65535
1019,254,1
1019,2,3
1019,3,5
1019,5,7
1019,20,9
1019,29,11
1019,33,13
1019,34,15
1019,35,17
1019,36,19
1019,59,21
1019,63,27
1019,64,29
1019,65,31
1019,67,33
1019,69,35
1019,123,37
1019,126,59
1019,127,61
1019,128,63
1019,130,65
1019,131,67
1019,132,69
1019,252,111
1019,253,113
1019,255,115
1019,1,117
1019,4,119
1019,6,121
1019,7,123
1019,8,125
1019,9,127
1019,11,129
1019,13,131
1019,14,133
1019,15,251
1019,16,253
1019,17,255
1019,18,257
1019,19,259
1019,21,261
1019,27,507
1019,28,509
1019,30,511
1019,31,513
1019,32,515
1019,37,517
1019,60,1019
1019,61,1021
1019,62,1023
1019,68,1025
1019,125,1027
1019,129,1029
1019,133,2043
1019,251,2045
1019,0,2047
1019,10,2049
1019,12,2051
1019,66,2053
1019,124,4091
1019,15,4093
1019,6,4095
1019,19,4097
1019,6,4099
1019,9,4101
1019,132,8187
1019,64,8189
1019,3,8191
1019,17,8193
1019,4,8195
1019,7,8197
1019,15,16379
1019,123,16381
1019,5,16383
1019,0,16385
1019,9,16387
1019,10,16389
1019,64,32763
1019,31,32765
1019,63,32767
1019,28,32769
1019,4,32771
1019,9,32773
1019,6,65531
1019,6,65533
1019,35,65535
1020,254,1
1020,2,3
1020,3,5
1020,5,7
1020,20,9
1020,29,11
1020,33,13
1020,34,15
1020,35,17
1020,36,19
1020,59,21
1020,63,27
1020,64,29
1020,65,31
1020,67,33
1020,69,35
1020,123,37
1020,126,59
1020,127,61
1020,128,63
1020,130,65
1020,131,67
1020,132,69
1020,252,111
1020,253,113
1020,255,115
1020,1,117
1020,4,119
1020,6,121
1020,7,123
1020,8,125
1020,9,127
1020,11,129
1020,13,131
1020,14,133
1020,15,251
1020,16,253
1020,17,255
1020,18,257
1020,19,259
1020,21,261
1020,27,507
1020,28,509
1020,30,511
1020,31,513
1020,32,515
1020,37,517
1020,60,1019
1020,61,1021
1020,62,1023
1020,68,1025
1020,125,1027
1020,129,1029
1020,133,2043
1020,251,2045
1020,0,2047
1020,10,2049
1020,12,2051
1020,66,2053
1020,124,4091
1020,31,4093
1020,9,4095
1020,17,4097
1020,130,4099
1020,35,4101
1020,133,8187
1020,59,8189
1020,31,8191
1020,31,8193
1020,67,8195
1020,36,8197
1020,31,16379
1020,252,16381
1020,13,16383
1020,3,16385
1020,252,16387
1020,60,16389
1020,124,32763
1020,253,32765
1020,252,32767
1020,125,32769
1020,124,32771
1020,125,32773
1020,18,65531
1020,60,65533
1020,28,65535
1021,254,1
1021,2,3
1021,3,5
1021,5,7
1021,20,9
1021,29,11
1021,33,13
1021,34,15
1021,35,17
1021,36,19
1021,59,21
1021,63,27
1021,64,29
1021,65,31
1021,67,33
1021,69,35
1021,123,37
1021,126,59
1021,127,61
1021,128,63
1021,130,65
1021,131,67
1021,132,69
1021,252,111
1021,253,113
1021,255,115
1021,1,117
1021,4,119
1021,6,121
1021,7,123
1021,8,125
1021,9,127
1021,11,129
1021,13,131
1021,14,133
1021,15,251
1021,16,253
1021,17,255
1021,18,257
1021,19,259
1021,21,261
1021,27,507
1021,28,509
1021,30,511
1021,31,513
1021,32,515
1021,37,517
1021,60,1019
1021,61,1021
1021,62,1023
1021,68,1025
1021,125,1027
1021,129,1029
1021,133,2043
1021,251,2045
1021,0,2047
1021,10,2049
1021,12,2051
1021,66,2053
1021,124,4091
1021,254,4093
1021,253,4095
1021,13,4097
1021,126,4099
1021,252,4101
1021,67,8187
1021,33,8189
1021,10,8191
1021,1,8193
1021,69,8195
1021,28,8197
1021,254,16379
1021,130,16381
1021,124,16383
1021,37,16385
1021,69,16387
1021,36,16389
1021,63,32763
1021,32,32765
1021,31,32767
1021,35,32769
1021,64,32771
1021,130,32773
1021,126,65531
1021,13,65533
1021,60,65535
1022,254,1
1022,2,3
1022,3,5
1022,5,7
1022,20,9
1022,29,11
1022,33,13
1022,34,15
1022,35,17
1022,36,19
1022,59,21
1022,63,27
1022,64,29
1022,65,31
1022,67,33
1022,69,35
1022,123,37
1022,126,59
1022,127,61
1022,128,63
1022,130,65
1022,131,67
1022,132,69
1022,252,111
1022,253,113
1022,255,115
1022,1,117
1022,4,119
1022,6,121
1022,7,123
1022,8,125
1022,9,127
1022,11,129
1022,13,131
1022,14,133
1022,15,251
1022,16,253
1022,17,255
1022,18,257
1022,19,259
1022,21,261
1022,27,507
1022,28,509
1022,30,511
1022,31,513
1022,32,515
1022,37,517
1022,60,1019
1022,61,1021
1022,62,1023
1022,68,1025
1022,125,1027
1022,129,1029
1022,133,2043
1022,251,2045
1022,0,2047
1022,10,2049
1022,12,2051
1022,66,2053
1022,124,4091
1022,9,4093
1022,27,4095
1022,36,4097
1022,16,4099
1022,11,4101
1022,6,8187
1022,252,8189
1022,28,8191
1022,20,8193
1022,125,8195
1022,124,8197
1022,37,16379
1022,68,16381
1022,1,16383
1022,126,16385
1022,127,16387
1022,63,16389
1022,63,32763
1022,34,32765
1022,59,32767
1022,37,32769
1022,37,32771
1022,59,32773
1022,27,65531
1022,126,65533
1022,7,65535
1023,254,1
1023,2,3
1023,3,5
1023,5,7
1023,20,9
1023,29,11
1023,33,13
1023,34,15
1023,35,17
1023,36,19
1023,59,21
1023,63,27
1023,64,29
1023,65,31
1023,67,33
1023,69,35
1023,123,37
1023,126,59
1023,127,61
1023,128,63
1023,130,65
1023,131,67
1023,132,69
1023,252,111
1023,253,113
1023,255,115
1023,1,117
1023,4,119
1023,6,121
1023,7,123
1023,8,125
1023,9,127
1023,11,129
1023,13,131
1023,14,133
1023,15,251
1023,16,253
1023,17,255
1023,18,257
1023,19,259
1023,21,261
1023,27,507
1023,28,509
1023,30,511
1023,31,513
1023,32,515
1023,37,517
1023,60,1019
1023,61,1021
1023,62,1023
1023,68,1025
1023,125,1027
1023,129,1029
1023,133,2043
1023,251,2045
1023,0,2047
1023,10,2049
1023,12,2051
1023,66,2053
1023,124,4091
1023,68,4093
1023,123,4095
1023,16,4097
1023,16,4099
1023,67,4101
1023,62,8187
1023,68,8189
1023,32,8191
1023,130,8193
1023,7,8195
1023,36,8197
1023,129,16379
1023,36,16381
1023,9,16383
1023,21,16385
1023,18,16387
1023,21,16389
1023,128,32763
1023,64,32765
1023,133,32767
1023,18,32769
1023,65,32771
1023,68,32773
1023,125,65531
1023,36,65533
1023,19,65535
1024,254,1
1024,2,3
1024,3,5
1024,5,7
1024,20,9
1024,29,11
1024,33,13
1024,34,15
1024,35,17
1024,36,19
1024,59,21
1024,63,27
1024,64,29
1024,65,31
1024,67,33
1024,69,35
1024,123,37
1024,126,59
1024,127,61
1024,128,63
1024,130,65
1024,131,67
1024,132,69
1024,252,111
1024,253,113
1024,255,115
1024,1,117
1024,4,119
1024,6,121
1024,7,123
1024,8,125
1024,9,127
1024,11,129
1024,13,131
1024,14,133
1024,15,251
1024,16,253
1024,17,255
1024,18,257
1024,19,259
1024,21,261
1024,27,507
1024,28,509
1024,30,511
1024,31,513
1024,32,515
1024,37,517
1024,60,1019
1024,61,1021
1024,62,1023
1024,68,1025
1024,125,1027
1024,129,1029
1024,133,2043
1024,251,2045
1024,0,2047
1024,10,2049
1024,12,2051
1024,66,2053
1024,124,4091
1024,255,4093
1024,30,4095
1024,1,4097
1024,133,4099
1024,255,4101
1024,251,8187
1024,19,8189
1024,62,8191
1024,8,8193
1024,2,8195
1024,59,8197
1024,124,16379
1024,252,16381
1024,67,16383
1024,20,16385
1024,2,16387
1024,131,16389
1024,16,32763
1024,31,32765
1024,65,32767
1024,5,32769
1024,15,32771
1024,37,32773
1024,18,65531
1024,3,65533
1024,63,65535
1025,254,1
1025,2,3
1025,3,5
1025,5,7
1025,20,9
1025,29,11
1025,33,13
1025,34,15
1025,35,17
1025,36,19
1025,59,21
1025,63,27
1025,64,29
1025,65,31
1025,67,33
1025,69,35
1025,123,37
1025,126,59
1025,127,61
1025,128,63
1025,130,65
1025,131,67
1025,132,69
1025,252,111
1025,253,113
1025,255,115
1025,1,117
1025,4,119
1025,6,121
1025,7,123
1025,8,125
1025,9,127
1025,11,129
1025,13,131
1025,14,133
1025,15,251
1025,16,253
1025,17,255
1025,18,257
1025,19,259
1025,21,261
1025,27,507
1025,28,509
1025,30,511
1025,31,513
1025,32,515
1025,37,517
1025,60,1019
1025,61,1021
1025,62,1023
1025,68,1025
1025,125,1027
1025,129,1029
1025,133,2043
1025,251,2045
1025,0,2047
1025,10,2049
1025,12,2051
1025,66,2053
1025,124,4091
1025,61,4093
1025,129,4095
1025,255,4097
1025,21,4099
1025,123,4101
1025,65,8187
1025,65,8189
1025,66,8191
1025,59,8193
1025,20,8195
1025,12,8197
1025,28,16379
1025,1,16381
1025,3,16383
1025,255,16385
1025,16,16387
1025,20,16389
1025,128,32763
1025,127,32765
1025,19,32767
1025,28,32769
1025,20,32771
1025,9,32773
1025,68,65531
1025,14,65533
1025,67,65535
1026,254,1
1026,2,3
1026,3,5
1026,5,7
1026,20,9
1026,29,11
1026,33,13
1026,34,15
1026,35,17
1026,36,19
1026,59,21
1026,63,27
1026,64,29
1026,65,31
1026,67,33
1026,69,35
1026,123,37
1026,126,59
1026,127,61
1026,128,63
1026,130,65
1026,131,67
1026,132,69
1026,252,111
1026,253,113
1026,255,115
1026,1,117
1026,4,119
1026,6,121
1026,7,123
1026,8,125
1026,9,127
1026,11,129
1026,13,131
1026,14,133
1026,15,251
1026,16,253
1026,17,255
1026,18,257
1026,19,259
1026,21,261
1026,27,507
1026,28,509
1026,30,511
1026,31,513
1026,32,515
1026,37,517
1026,60,1019
1026,61,1021
1026,62,1023
1026,68,1025
1026,125,1027
1026,129,1029
1026,133,2043
1026,251,2045
1026,0,2047
1026,10,2049
1026,12,2051
1026,66,2053
1026,124,4091
1026,252,4093
1026,125,4095
1026,35,4097
1026,251,4099
1026,17,4101
1026,32,8187
1026,30,8189
1026,37,8191
1026,130,8193
1026,19,8195
1026,129,8197
1026,0,16379
1026,30,16381
1026,28,16383
1026,18,16385
1026,123,16387
1026,63,16389
1026,2,32763
1026,37,32765
1026,12,32767
1026,128,32769
1026,68,32771
1026,254,32773
1026,33,65531
1026,18,65533
1026,254,65535
1027,254,1
1027,2,3
1027,3,5
1027,5,7
1027,20,9
1027,29,11
1027,33,13
1027,34,15
1027,35,17
1027,36,19
1027,59,21
1027,63,27
1027,64,29
1027,65,31
