# ACTS Test Suite Generation: Thu Jul 01 10:43:55 EEST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 132
# Number of configurations: 13376
quan,byte_count,Out_value
1026,129,2
1026,131,3
1026,132,4
1026,32,5
1026,33,10
1026,65,16
1026,252,32
1026,253,64
1026,254,125
1026,0,126
1026,1,127
1026,2,129
1026,3,130
1026,5,131
1026,7,250
1026,8,251
1026,9,252
1026,10,253
1026,15,254
1026,16,255
1026,17,256
1026,31,257
1026,63,258
1026,64,259
1026,127,507
1026,251,508
1026,255,509
1026,4,510
1026,6,511
1026,15,512
1026,4,513
1026,252,514
1026,2,515
1026,7,1000
1026,252,1021
1026,64,1022
1026,65,1023
1026,132,1024
1026,5,1025
1026,31,1026
1026,64,1027
1026,6,1028
1026,132,1436
1026,17,1437
1026,255,1438
1026,65,1439
1026,9,1440
1026,252,1441
1026,6,1442
1026,17,1443
1026,129,1444
1026,0,2040
1026,128,2041
1026,33,2042
1026,0,2043
1026,9,2044
1026,9,2045
1026,127,2046
1026,131,2047
1026,8,2048
1026,5,2049
1026,4,2050
1026,255,2051
1026,128,4091
1026,253,4092
1026,3,4093
1026,253,4094
1026,33,4095
1026,63,4096
1026,253,4097
1026,8,4098
1026,63,4099
1026,0,4100
1026,16,5000
1026,129,8190
1026,64,8191
1026,8,8192
1026,252,8193
1026,5,8194
1026,132,10000
1026,17,16381
1026,17,16382
1026,63,16383
1026,132,16384
1026,128,16385
1026,128,16386
1026,253,16387
1026,251,16388
1026,0,20000
1026,7,32763
1026,64,32764
1026,2,32765
1026,9,32766
1026,1,32767
1026,253,32768
1026,0,32769
1026,63,32770
1026,3,32771
1026,2,32772
1026,4,32773
1027,32,1
1027,33,2
1027,65,3
1027,128,4
1027,129,5
1027,130,10
1027,132,16
1027,252,32
1027,253,64
1027,254,125
1027,0,126
1027,1,127
1027,2,129
1027,3,130
1027,5,131
1027,7,250
1027,8,251
1027,9,252
1027,10,253
1027,15,254
1027,16,255
1027,17,256
1027,31,257
1027,63,258
1027,64,259
1027,127,507
1027,251,508
1027,255,509
1027,4,510
1027,6,511
1027,255,512
1027,32,513
1027,5,514
1027,251,515
1027,63,1000
1027,33,1021
1027,32,1022
1027,31,1023
1027,5,1024
1027,254,1025
1027,5,1026
1027,253,1027
1027,8,1028
1027,5,1436
1027,254,1437
1027,8,1438
1027,4,1439
1027,0,1440
1027,7,1441
1027,130,1442
1027,8,1443
1027,31,1444
1027,4,2040
1027,64,2041
1027,15,2042
1027,129,2043
1027,253,2044
1027,255,2045
1027,7,2046
1027,7,2047
1027,251,2048
1027,3,2049
1027,130,2050
1027,16,2051
1027,8,4091
1027,5,4092
1027,8,4093
1027,254,4094
1027,130,4095
1027,5,4096
1027,9,4097
1027,16,4098
1027,130,4099
1027,2,4100
1027,9,5000
1027,127,8190
1027,7,8191
1027,7,8192
1027,252,8193
1027,9,8194
1027,7,10000
1027,17,16381
1027,6,16382
1027,33,16383
1027,132,16384
1027,17,16385
1027,10,16386
1027,251,16387
1027,130,16388
1027,2,20000
1027,4,32763
1027,0,32764
1027,253,32765
1027,3,32766
1027,253,32767
1027,7,32768
1027,6,32769
1027,16,32770
1027,6,32771
1027,10,32772
1027,17,32773
1028,131,1
1028,32,2
1028,33,3
1028,65,4
1028,128,5
1028,129,10
1028,130,16
1028,252,32
1028,253,64
1028,254,125
1028,0,126
1028,1,127
1028,2,129
1028,3,130
1028,5,131
1028,7,250
1028,8,251
1028,9,252
1028,10,253
1028,15,254
1028,16,255
1028,17,256
1028,31,257
1028,63,258
1028,64,259
1028,127,507
1028,251,508
1028,255,509
1028,4,510
1028,6,511
1028,6,512
1028,33,513
1028,8,514
1028,6,515
1028,63,1000
1028,253,1021
1028,2,1022
1028,10,1023
1028,9,1024
1028,9,1025
1028,0,1026
1028,7,1027
1028,127,1028
1028,7,1436
1028,131,1437
1028,127,1438
1028,10,1439
1028,3,1440
1028,131,1441
1028,128,1442
1028,251,1443
1028,6,1444
1028,10,2040
1028,64,2041
1028,0,2042
1028,4,2043
1028,255,2044
1028,6,2045
1028,128,2046
1028,7,2047
1028,127,2048
1028,127,2049
1028,130,2050
1028,252,2051
1028,65,4091
1028,251,4092
1028,15,4093
1028,15,4094
1028,16,4095
1028,128,4096
1028,33,4097
1028,129,4098
1028,64,4099
1028,1,4100
1028,130,5000
1028,63,8190
1028,64,8191
1028,254,8192
1028,2,8193
1028,2,8194
1028,65,10000
1028,255,16381
1028,32,16382
1028,6,16383
1028,32,16384
1028,5,16385
1028,17,16386
1028,251,16387
1028,32,16388
1028,128,20000
1028,2,32763
1028,6,32764
1028,1,32765
1028,0,32766
1028,63,32767
1028,251,32768
1028,10,32769
1028,7,32770
1028,3,32771
1028,253,32772
1028,4,32773
1029,131,1
1029,132,2
1029,32,3
1029,33,4
1029,65,5
1029,128,10
1029,129,16
1029,130,32
1029,252,64
1029,253,125
1029,254,126
1029,0,127
1029,1,129
1029,2,130
1029,3,131
1029,5,250
1029,7,251
1029,8,252
1029,9,253
1029,10,254
1029,15,255
1029,16,256
1029,17,257
1029,31,258
1029,63,259
1029,64,507
1029,127,508
1029,251,509
1029,255,510
1029,4,511
1029,6,512
1029,64,513
1029,3,514
1029,9,515
1029,10,1000
1029,10,1021
1029,6,1022
1029,63,1023
1029,252,1024
1029,10,1025
1029,10,1026
1029,10,1027
1029,132,1028
1029,16,1436
1029,252,1437
1029,0,1438
1029,7,1439
1029,128,1440
1029,33,1441
1029,32,1442
1029,64,1443
1029,5,1444
1029,132,2040
1029,4,2041
1029,8,2042
1029,65,2043
1029,129,2044
1029,7,2045
1029,130,2046
1029,130,2047
1029,4,2048
1029,16,2049
1029,5,2050
1029,7,2051
1029,129,4091
1029,31,4092
1029,4,4093
1029,6,4094
1029,10,4095
1029,33,4096
1029,0,4097
1029,63,4098
1029,6,4099
1029,10,4100
1029,10,5000
1029,130,8190
1029,130,8191
1029,10,8192
1029,65,8193
1029,32,8194
1029,17,10000
1029,1,16381
1029,129,16382
1029,5,16383
1029,252,16384
1029,253,16385
1029,2,16386
1029,15,16387
1029,132,16388
1029,2,20000
1029,129,32763
1029,32,32764
1029,130,32765
1029,65,32766
1029,9,32767
1029,7,32768
1029,2,32769
1029,251,32770
1029,129,32771
1029,64,32772
1029,15,32773
1964,131,1
1964,132,2
1964,32,3
1964,33,4
1964,65,5
1964,128,10
1964,129,16
1964,130,32
1964,252,64
1964,253,125
1964,254,126
1964,0,127
1964,1,128
1964,2,129
1964,3,130
1964,5,131
1964,7,250
1964,8,251
1964,9,252
1964,10,253
1964,15,254
1964,16,255
1964,17,256
1964,31,257
1964,63,258
1964,64,259
1964,127,507
1964,251,508
1964,255,509
1964,4,510
1964,6,511
1964,251,512
1964,33,513
1964,2,514
1964,3,515
1964,128,1000
1964,252,1021
1964,0,1022
1964,129,1023
1964,0,1024
1964,64,1025
1964,5,1026
1964,31,1027
1964,129,1028
1964,130,1436
1964,63,1437
1964,1,1438
1964,1,1439
1964,15,1440
1964,131,1441
1964,128,1442
1964,15,1443
1964,129,1444
1964,132,2040
1964,5,2041
1964,129,2042
1964,32,2043
1964,131,2044
1964,132,2045
1964,8,2046
1964,129,2047
1964,31,2048
1964,32,2049
1964,251,2050
1964,64,2051
1964,3,4091
1964,9,4092
1964,15,4093
1964,16,4094
1964,63,4095
1964,253,4096
1964,31,4097
1964,2,4098
1964,3,4099
1964,0,4100
1964,127,5000
1964,1,8190
1964,1,8191
1964,127,8192
1964,65,8193
1964,8,8194
1964,32,10000
1964,128,16381
1964,65,16382
1964,65,16383
1964,129,16384
1964,1,16385
1964,7,16386
1964,9,16387
1964,3,16388
1964,15,20000
1964,9,32763
1964,252,32764
1964,255,32765
1964,252,32766
1964,6,32767
1964,255,32768
1964,255,32769
1964,251,32770
1964,7,32771
1964,253,32772
1964,15,32773
1965,131,1
1965,132,2
1965,32,3
1965,33,4
1965,65,5
1965,128,10
1965,129,16
1965,130,32
1965,252,64
1965,253,125
1965,254,126
1965,0,127
1965,1,128
1965,2,129
1965,3,130
1965,5,131
1965,7,250
1965,8,251
1965,9,252
1965,10,253
1965,15,254
1965,16,255
1965,17,256
1965,31,257
1965,63,258
1965,64,259
1965,127,507
1965,251,508
1965,255,509
1965,4,510
1965,6,511
1965,63,512
1965,63,513
1965,1,514
1965,5,515
1965,65,1000
1965,8,1021
1965,130,1022
1965,132,1023
1965,64,1024
1965,132,1025
1965,33,1026
1965,16,1027
1965,6,1028
1965,131,1436
1965,251,1437
1965,65,1438
1965,5,1439
1965,64,1440
1965,65,1441
1965,132,1442
1965,2,1443
1965,127,1444
1965,131,2040
1965,129,2041
1965,253,2042
1965,10,2043
1965,9,2044
1965,129,2045
1965,6,2046
1965,130,2047
1965,16,2048
1965,6,2049
1965,7,2050
1965,6,2051
1965,31,4091
1965,254,4092
1965,255,4093
1965,5,4094
1965,6,4095
1965,32,4096
1965,3,4097
1965,129,4098
1965,15,4099
1965,15,4100
1965,32,5000
1965,130,8190
1965,130,8191
1965,17,8192
1965,251,8193
1965,31,8194
1965,7,10000
1965,128,16381
1965,254,16382
1965,15,16383
1965,252,16384
1965,130,16385
1965,0,16386
1965,4,16387
1965,254,16388
1965,6,20000
1965,5,32763
1965,132,32764
1965,63,32765
1965,253,32766
1965,9,32767
1965,130,32768
1965,8,32769
1965,15,32770
1965,251,32771
1965,253,32772
1965,10,32773
1966,131,1
1966,132,2
1966,32,3
1966,33,4
1966,65,5
1966,128,10
1966,129,16
1966,130,32
1966,252,64
1966,253,125
1966,254,126
1966,0,127
1966,1,128
1966,2,129
1966,3,130
1966,5,131
1966,7,250
1966,8,251
1966,9,252
1966,10,253
1966,15,254
1966,16,255
1966,17,256
1966,31,257
1966,63,258
1966,64,259
1966,127,507
1966,255,508
1966,4,509
1966,6,510
1966,65,511
1966,15,512
1966,130,513
1966,17,514
1966,127,515
1966,252,1000
1966,0,1021
1966,254,1022
1966,9,1023
1966,130,1024
1966,5,1025
1966,63,1026
1966,15,1027
1966,129,1028
1966,7,1436
1966,3,1437
1966,15,1438
1966,16,1439
1966,33,1440
1966,32,1441
1966,255,1442
1966,253,1443
1966,130,1444
1966,132,2040
1966,17,2041
1966,16,2042
1966,8,2043
1966,253,2044
1966,65,2045
1966,15,2046
1966,4,2047
1966,32,2048
1966,9,2049
1966,15,2050
1966,0,2051
1966,1,4091
1966,8,4092
1966,9,4093
1966,16,4094
1966,4,4095
1966,3,4096
1966,9,4097
1966,0,4098
1966,3,4099
1966,65,4100
1966,2,5000
1966,1,8190
1966,6,8191
1966,255,8192
1966,253,8193
1966,17,8194
1966,15,10000
1966,8,16381
1966,64,16382
1966,6,16383
1966,65,16384
1966,131,16385
1966,31,16386
1966,9,16387
1966,3,16388
1966,63,20000
1966,3,32763
1966,252,32764
1966,1,32765
1966,31,32766
1966,127,32767
1966,3,32768
1966,16,32769
1966,10,32770
1966,8,32771
1966,65,32772
1966,7,32773
1967,131,1
1967,132,2
1967,32,3
1967,33,4
1967,65,5
1967,128,10
1967,129,16
1967,130,32
1967,251,64
1967,253,125
1967,254,126
1967,0,127
1967,1,128
1967,2,129
1967,3,130
1967,5,131
1967,7,250
1967,8,251
1967,9,252
1967,10,253
1967,15,254
1967,16,255
1967,17,256
1967,31,257
1967,63,258
1967,64,259
1967,127,507
1967,255,508
1967,4,509
1967,6,510
1967,5,511
1967,132,512
1967,5,513
1967,251,514
1967,6,515
1967,65,1000
1967,65,1021
1967,253,1022
1967,32,1023
1967,0,1024
1967,65,1025
1967,254,1026
1967,2,1027
1967,2,1028
1967,127,1436
1967,17,1437
1967,2,1438
1967,3,1439
1967,253,1440
1967,32,1441
1967,64,1442
1967,130,1443
1967,128,1444
1967,255,2040
1967,31,2041
1967,253,2042
1967,6,2043
1967,5,2044
1967,8,2045
1967,5,2046
1967,64,2047
1967,254,2048
1967,33,2049
1967,130,2050
1967,33,2051
1967,65,4091
1967,32,4092
1967,15,4093
1967,7,4094
1967,31,4095
1967,15,4096
1967,32,4097
1967,33,4098
1967,254,4099
1967,2,4100
1967,17,5000
1967,1,8190
1967,254,8191
1967,131,8192
1967,64,8193
1967,2,8194
1967,131,10000
1967,63,16381
1967,15,16382
1967,8,16383
1967,17,16384
1967,8,16385
1967,10,16386
1967,15,16387
1967,130,16388
1967,0,20000
1967,254,32763
1967,16,32764
1967,1,32765
1967,8,32766
1967,17,32767
1967,16,32768
1967,16,32769
1967,255,32770
1967,17,32771
1967,127,32772
1967,131,32773
1968,131,1
1968,132,2
1968,252,3
1968,32,4
1968,33,5
1968,65,10
1968,128,16
1968,129,32
1968,130,64
1968,251,125
1968,253,126
1968,254,127
1968,0,128
1968,1,129
1968,2,130
1968,3,131
1968,5,250
1968,7,251
1968,8,252
1968,9,253
1968,10,254
1968,15,255
1968,16,256
1968,17,257
1968,31,258
1968,63,259
1968,64,507
1968,127,508
1968,255,509
1968,4,510
1968,6,511
1968,0,512
1968,32,513
1968,255,514
1968,63,515
1968,8,1000
1968,131,1021
1968,252,1022
1968,253,1023
1968,128,1024
1968,32,1025
1968,33,1026
1968,8,1027
1968,63,1028
1968,253,1436
1968,9,1437
1968,128,1438
1968,251,1439
1968,132,1440
1968,2,1441
1968,252,1442
1968,127,1443
1968,9,1444
1968,132,2040
1968,5,2041
1968,3,2042
1968,63,2043
1968,6,2044
1968,127,2045
1968,128,2046
1968,9,2047
1968,65,2048
1968,16,2049
1968,33,2050
1968,128,2051
1968,255,4091
1968,1,4092
1968,131,4093
1968,254,4094
1968,254,4095
1968,31,4096
1968,129,4097
1968,3,4098
1968,132,4099
1968,65,4100
1968,9,5000
1968,31,8190
1968,64,8191
1968,2,8192
1968,10,8193
1968,31,8194
1968,9,10000
1968,9,16381
1968,254,16382
1968,128,16383
1968,8,16384
1968,15,16385
1968,0,16386
1968,129,16387
1968,64,16388
1968,65,20000
1968,255,32763
1968,1,32764
1968,131,32765
1968,255,32766
1968,129,32767
1968,253,32768
1968,63,32769
1968,15,32770
1968,17,32771
1968,64,32772
1968,15,32773
1969,131,1
1969,132,2
1969,252,3
1969,32,4
1969,33,5
1969,65,10
1969,128,16
1969,129,32
1969,130,64
1969,251,125
1969,253,126
1969,254,127
1969,0,128
1969,1,129
1969,2,130
1969,3,131
1969,5,250
1969,7,251
1969,8,252
1969,9,253
1969,10,254
1969,15,255
1969,16,256
1969,17,257
1969,31,258
1969,63,259
1969,64,507
1969,127,508
1969,255,509
1969,4,510
1969,6,511
1969,5,512
1969,16,513
1969,63,514
1969,255,515
1969,33,1000
1969,10,1021
1969,16,1022
1969,131,1023
1969,9,1024
1969,17,1025
1969,16,1026
1969,8,1027
1969,128,1028
1969,6,1436
1969,16,1437
1969,9,1438
1969,1,1439
1969,132,1440
1969,2,1441
1969,32,1442
1969,9,1443
1969,5,1444
1969,16,2040
1969,9,2041
1969,253,2042
1969,15,2043
1969,0,2044
1969,9,2045
1969,1,2046
1969,1,2047
1969,6,2048
1969,65,2049
1969,6,2050
1969,63,2051
1969,128,4091
1969,9,4092
1969,63,4093
1969,32,4094
1969,252,4095
1969,8,4096
1969,6,4097
1969,7,4098
1969,251,4099
1969,16,4100
1969,7,5000
1969,9,8190
1969,0,8191
1969,129,8192
1969,33,8193
1969,127,8194
1969,17,10000
1969,130,16381
1969,130,16382
1969,131,16383
1969,1,16384
1969,7,16385
1969,33,16386
1969,2,16387
1969,251,16388
1969,131,20000
1969,129,32763
1969,33,32764
1969,32,32765
1969,64,32766
1969,65,32767
1969,16,32768
1969,33,32769
1969,129,32770
1969,253,32771
1969,254,32772
1969,6,32773
1970,131,1
1970,132,2
1970,252,3
1970,32,4
1970,33,5
1970,65,10
1970,128,16
1970,129,32
1970,130,64
1970,251,125
1970,253,126
1970,254,127
1970,0,128
1970,1,129
1970,2,130
1970,3,131
1970,5,250
1970,7,251
1970,8,252
1970,9,253
1970,10,254
1970,15,255
1970,16,256
1970,17,257
1970,31,258
1970,63,259
1970,64,507
1970,127,508
1970,255,509
1970,4,510
1970,6,511
1970,17,512
1970,16,513
1970,5,514
1970,1,515
1970,63,1000
1970,254,1021
1970,33,1022
1970,64,1023
1970,15,1024
1970,8,1025
1970,1,1026
1970,3,1027
1970,132,1028
1970,128,1436
1970,132,1437
1970,255,1438
1970,2,1439
1970,132,1440
1970,251,1441
1970,17,1442
1970,9,1443
1970,253,1444
1970,255,2040
1970,131,2041
1970,2,2042
1970,4,2043
1970,251,2044
1970,130,2045
1970,253,2046
1970,9,2047
1970,132,2048
1970,2,2049
1970,0,2050
1970,132,2051
1970,6,4091
1970,64,4092
1970,17,4093
1970,130,4094
1970,252,4095
1970,131,4096
1970,0,4097
1970,5,4098
1970,255,4099
1970,32,4100
1970,8,5000
1970,1,8190
1970,255,8191
1970,252,8192
1970,254,8193
1970,64,8194
1970,129,10000
1970,130,16381
1970,2,16382
1970,15,16383
1970,31,16384
1970,7,16385
1970,127,16386
1970,31,16387
1970,3,16388
1970,132,20000
1970,252,32763
1970,33,32764
1970,255,32765
1970,17,32766
1970,7,32767
1970,253,32768
1970,17,32769
1970,255,32770
1970,4,32771
1970,15,32772
1970,31,32773
1971,131,1
1971,132,2
1971,252,3
1971,32,4
1971,33,5
1971,65,10
1971,128,16
1971,129,32
1971,130,64
1971,251,125
1971,253,126
1971,254,127
1971,0,128
1971,1,129
1971,2,130
1971,3,131
1971,5,250
1971,7,251
1971,8,252
1971,9,253
1971,10,254
1971,15,255
1971,16,256
1971,17,257
1971,31,258
1971,63,259
1971,64,507
1971,127,508
1971,255,509
1971,4,510
1971,6,511
1971,7,512
1971,32,513
1971,6,514
1971,8,515
1971,5,1000
1971,64,1021
1971,31,1022
1971,65,1023
1971,254,1024
1971,3,1025
1971,255,1026
1971,65,1027
1971,7,1028
1971,131,1436
1971,129,1437
1971,251,1438
1971,17,1439
1971,8,1440
1971,254,1441
1971,32,1442
1971,8,1443
1971,17,1444
1971,32,2040
1971,130,2041
1971,9,2042
1971,127,2043
1971,128,2044
1971,63,2045
1971,15,2046
1971,32,2047
1971,0,2048
1971,132,2049
1971,15,2050
1971,254,2051
1971,251,4091
1971,128,4092
1971,3,4093
1971,9,4094
1971,1,4095
1971,130,4096
1971,5,4097
1971,127,4098
1971,130,4099
1971,63,4100
1971,16,5000
1971,132,8190
1971,64,8191
1971,131,8192
1971,31,8193
1971,32,8194
1971,65,10000
1971,6,16381
1971,63,16382
1971,127,16383
1971,16,16384
1971,6,16385
1971,64,16386
1971,128,16387
1971,15,16388
1971,64,20000
1971,252,32763
1971,16,32764
1971,10,32765
1971,129,32766
1971,1,32767
1971,64,32768
1971,15,32769
1971,65,32770
1971,253,32771
1971,128,32772
1971,252,32773
1972,131,1
1972,132,2
1972,252,3
1972,32,4
1972,33,5
1972,65,10
1972,128,16
1972,129,32
1972,130,64
1972,251,125
1972,253,126
1972,254,127
1972,0,128
1972,1,129
1972,2,130
1972,3,131
1972,5,250
1972,7,251
1972,8,252
1972,9,253
1972,10,254
1972,15,255
1972,16,256
1972,17,257
1972,31,258
1972,63,259
1972,64,507
1972,127,508
1972,255,509
1972,4,510
1972,6,511
1972,129,512
1972,252,513
1972,255,514
1972,129,515
1972,15,1000
1972,9,1021
1972,17,1022
1972,132,1023
1972,10,1024
1972,132,1025
1972,64,1026
1972,127,1027
1972,131,1028
1972,4,1436
1972,63,1437
1972,4,1438
1972,16,1439
1972,7,1440
1972,131,1441
1972,1,1442
1972,32,1443
1972,130,1444
1972,64,2040
1972,255,2041
1972,16,2042
1972,131,2043
1972,251,2044
1972,128,2045
1972,16,2046
1972,63,2047
1972,15,2048
1972,16,2049
1972,127,2050
1972,6,2051
1972,33,4091
1972,132,4092
1972,64,4093
1972,131,4094
1972,9,4095
1972,253,4096
1972,10,4097
1972,131,4098
1972,0,4099
1972,1,4100
1972,63,5000
1972,131,8190
1972,32,8191
1972,6,8192
1972,128,8193
1972,128,8194
1972,132,10000
1972,4,16381
1972,129,16382
1972,0,16383
1972,255,16384
1972,8,16385
1972,130,16386
1972,2,16387
1972,131,16388
1972,0,20000
1972,130,32763
1972,3,32764
1972,2,32765
1972,31,32766
1972,3,32767
1972,63,32768
1972,132,32769
1972,64,32770
1972,5,32771
1972,132,32772
1972,7,32773
2042,131,1
2042,132,2
2042,252,3
2042,32,4
2042,33,5
2042,65,10
2042,128,16
2042,129,32
2042,130,64
2042,251,125
2042,253,126
2042,254,127
2042,0,128
2042,1,129
2042,2,130
2042,3,131
2042,5,250
2042,7,251
2042,8,252
2042,9,253
2042,10,254
2042,15,256
2042,16,257
2042,17,258
2042,31,259
2042,63,507
2042,64,508
2042,127,509
2042,255,510
2042,4,511
2042,6,512
2042,254,513
2042,65,514
2042,4,515
2042,251,1000
2042,252,1021
2042,252,1022
2042,127,1023
2042,6,1024
2042,16,1025
2042,33,1026
2042,255,1027
2042,17,1028
2042,15,1436
2042,65,1437
2042,251,1438
2042,3,1439
2042,10,1440
2042,252,1441
2042,130,1442
2042,128,1443
2042,3,1444
2042,16,2040
2042,32,2041
2042,132,2042
2042,129,2043
2042,7,2044
2042,6,2045
2042,0,2046
2042,3,2047
2042,254,2048
2042,5,2049
2042,253,2050
2042,15,2051
2042,1,4091
2042,131,4092
2042,10,4093
2042,252,4094
2042,65,4095
2042,6,4096
2042,128,4097
2042,64,4098
2042,16,4099
2042,32,4100
2042,253,5000
2042,1,8190
2042,10,8191
2042,3,8192
2042,5,8193
2042,9,8194
2042,6,10000
2042,15,16381
2042,6,16382
2042,8,16383
2042,253,16384
2042,254,16385
2042,7,16386
2042,0,16387
2042,253,16388
2042,33,20000
2042,0,32763
2042,33,32764
2042,5,32765
2042,3,32766
2042,2,32767
2042,32,32768
2042,0,32769
2042,132,32770
2042,254,32771
2042,17,32772
2042,253,32773
2043,131,1
2043,132,2
2043,252,3
2043,32,4
2043,33,5
2043,65,10
2043,128,16
2043,129,32
2043,130,64
2043,251,125
2043,253,126
2043,254,127
2043,0,128
2043,1,129
2043,2,130
2043,3,131
2043,5,250
2043,7,251
2043,8,252
2043,9,253
2043,10,254
2043,15,256
2043,16,257
2043,17,258
2043,31,259
2043,63,507
2043,64,508
2043,127,509
2043,255,510
2043,4,511
2043,6,512
2043,2,513
2043,8,514
2043,17,515
2043,31,1000
2043,254,1021
2043,31,1022
2043,127,1023
2043,128,1024
2043,32,1025
2043,31,1026
2043,5,1027
2043,15,1028
2043,16,1436
2043,130,1437
2043,33,1438
2043,253,1439
2043,8,1440
2043,127,1441
2043,16,1442
2043,128,1443
2043,17,1444
2043,63,2040
2043,252,2041
2043,128,2042
2043,2,2043
2043,254,2044
2043,254,2045
2043,253,2046
2043,5,2047
2043,17,2048
2043,132,2049
2043,63,2050
2043,127,2051
2043,127,4091
2043,4,4092
2043,7,4093
2043,64,4094
2043,4,4095
2043,15,4096
2043,9,4097
2043,255,4098
2043,130,4099
2043,255,4100
2043,127,5000
2043,8,8190
2043,6,8191
2043,17,8192
2043,8,8193
2043,8,8194
2043,252,10000
2043,128,16381
2043,132,16382
2043,7,16383
2043,16,16384
2043,10,16385
2043,252,16386
2043,9,16387
2043,33,16388
2043,63,20000
2043,129,32763
2043,65,32764
2043,65,32765
2043,251,32766
2043,65,32767
2043,31,32768
2043,64,32769
2043,4,32770
2043,127,32771
2043,251,32772
2043,33,32773
2044,131,1
2044,132,2
2044,252,3
2044,32,4
2044,33,5
2044,65,10
2044,128,16
2044,129,32
2044,130,64
2044,251,125
2044,253,126
2044,254,127
2044,0,128
2044,1,129
2044,2,130
2044,3,131
2044,5,250
2044,7,251
2044,8,252
2044,9,253
2044,10,254
2044,15,256
2044,16,257
2044,17,258
2044,31,259
2044,63,507
2044,64,508
2044,127,509
2044,255,510
2044,4,511
2044,6,512
2044,131,513
2044,131,514
2044,253,515
2044,127,1000
2044,10,1021
2044,254,1022
2044,64,1023
2044,1,1024
2044,254,1025
2044,253,1026
2044,65,1027
2044,10,1028
2044,254,1436
2044,127,1437
2044,2,1438
2044,5,1439
2044,9,1440
2044,33,1441
2044,63,1442
2044,31,1443
2044,6,1444
2044,132,2040
2044,129,2041
2044,15,2042
2044,7,2043
2044,10,2044
2044,0,2045
2044,33,2046
2044,8,2047
2044,65,2048
2044,17,2049
2044,130,2050
2044,63,2051
2044,254,4091
2044,9,4092
2044,253,4093
2044,127,4094
2044,9,4095
2044,252,4096
2044,63,4097
2044,252,4098
2044,5,4099
2044,132,4100
2044,6,5000
2044,15,8190
2044,31,8191
2044,63,8192
2044,4,8193
2044,33,8194
2044,32,10000
2044,16,16381
2044,251,16382
2044,32,16383
2044,33,16384
2044,5,16385
2044,16,16386
2044,132,16387
2044,251,16388
2044,33,20000
2044,8,32763
2044,0,32764
2044,1,32765
2044,8,32766
2044,4,32767
2044,132,32768
2044,9,32769
2044,131,32770
2044,10,32771
2044,65,32772
2044,4,32773
2045,131,1
2045,132,2
2045,252,3
2045,32,4
2045,33,5
2045,65,10
2045,128,16
2045,129,32
2045,130,64
2045,251,125
2045,253,126
2045,254,127
2045,0,128
2045,1,129
2045,2,130
2045,3,131
2045,5,250
2045,7,251
2045,8,252
2045,9,253
2045,10,254
2045,15,256
2045,16,257
2045,17,258
2045,31,259
2045,63,507
2045,64,508
2045,127,509
2045,255,510
2045,4,511
2045,6,512
2045,17,513
2045,63,514
2045,128,515
2045,15,1000
2045,4,1021
2045,132,1022
2045,33,1023
2045,128,1024
2045,3,1025
2045,7,1026
2045,131,1027
2045,132,1028
2045,129,1436
2045,17,1437
2045,252,1438
2045,1,1439
2045,63,1440
2045,33,1441
2045,63,1442
2045,252,1443
2045,7,1444
2045,33,2040
2045,127,2041
2045,63,2042
2045,32,2043
2045,128,2044
2045,253,2045
2045,0,2046
2045,251,2047
2045,251,2048
2045,2,2049
2045,16,2050
2045,254,2051
2045,129,4091
2045,129,4092
2045,63,4093
2045,10,4094
2045,254,4095
2045,129,4096
2045,7,4097
2045,129,4098
2045,63,4099
2045,3,4100
2045,33,5000
2045,32,8190
2045,255,8191
2045,253,8192
2045,130,8193
2045,253,8194
2045,0,10000
2045,131,16381
2045,128,16382
2045,63,16383
2045,32,16384
2045,253,16385
2045,131,16386
2045,253,16387
2045,131,16388
2045,253,20000
2045,10,32763
2045,252,32764
2045,2,32765
2045,7,32766
2045,9,32767
2045,64,32768
2045,129,32769
2045,128,32770
2045,7,32771
2045,128,32772
2045,127,32773
2046,131,1
2046,132,2
2046,252,3
2046,32,4
2046,33,5
2046,65,10
2046,128,16
2046,129,32
2046,130,64
2046,251,125
2046,253,126
2046,254,127
2046,0,128
2046,1,129
2046,2,130
2046,3,131
2046,5,250
2046,7,251
2046,8,252
2046,9,253
2046,10,254
2046,15,256
2046,16,257
2046,17,258
2046,31,259
2046,63,507
2046,64,508
2046,127,509
2046,255,510
2046,4,511
2046,6,512
2046,255,513
2046,17,514
2046,17,515
2046,7,1000
2046,255,1021
2046,9,1022
2046,33,1023
2046,131,1024
2046,255,1025
2046,251,1026
2046,252,1027
2046,0,1028
2046,127,1436
2046,10,1437
2046,130,1438
2046,7,1439
2046,252,1440
2046,9,1441
2046,63,1442
2046,32,1443
2046,130,1444
2046,31,2040
2046,252,2041
2046,15,2042
2046,64,2043
2046,2,2044
2046,253,2045
2046,127,2046
2046,132,2047
2046,1,2048
2046,0,2049
2046,33,2050
2046,9,2051
2046,6,4091
2046,65,4092
2046,17,4093
2046,128,4094
2046,15,4095
2046,16,4096
2046,4,4097
2046,255,4098
2046,131,4099
2046,1,4100
2046,32,5000
2046,32,8190
2046,3,8191
2046,8,8192
2046,17,8193
2046,129,8194
2046,251,10000
2046,4,16381
2046,1,16382
2046,253,16383
2046,1,16384
2046,32,16385
2046,254,16386
2046,4,16387
