60,69,16384,4095,32767
67,130,16385,4095,32768
123,18,20000,4095,32769
126,36,32767,4095,65471
62,133,32768,4095,65472
124,8,32769,4095,65473
125,17,65471,4095,65503
10,28,65472,4095,65504
16,123,65473,4095,65505
69,66,65503,4095,65519
131,6,65504,4095,65520
132,7,65505,4095,65521
133,29,65519,4095,65527
2,67,65520,4095,65528
252,15,65521,4095,65529
1,61,65527,4095,65530
36,251,65528,4095,65531
130,254,65529,4095,65532
35,253,65530,4095,65533
36,5,65531,4095,65534
251,10,65532,4095,65535
13,128,65533,4096,0
14,68,65534,4096,1
15,129,65535,4096,2
28,69,0,4096,3
29,132,1,4096,4
30,123,2,4096,5
31,125,3,4096,7
34,133,4,4096,8
35,17,5,4096,9
37,19,7,4096,15
59,0,8,4096,16
60,4,9,4096,17
127,11,10,4096,31
128,6,11,4096,32
129,8,12,4096,33
130,9,13,4096,63
131,16,14,4096,64
132,32,15,4096,65
252,1,16,4096,116
3,31,17,4096,117
5,12,31,4096,118
6,13,32,4096,119
7,33,33,4096,120
8,34,63,4096,121
9,36,64,4096,122
10,61,65,4096,123
11,14,127,4096,124
63,124,128,4096,125
64,127,129,4096,126
65,130,255,4096,127
68,18,256,4096,128
69,255,257,4096,129
123,21,511,4096,255
124,28,512,4096,256
125,27,513,4096,257
126,35,1023,4096,511
0,66,1024,4096,512
21,63,1025,4096,513
2,64,2047,4096,1023
4,252,2048,4096,1024
19,37,2049,4096,1025
61,20,4095,4096,2047
62,59,4096,4096,2048
255,131,4097,4096,2049
18,254,8191,4096,4095
20,2,8192,4096,4096
32,5,8193,4096,4097
66,12,10000,4096,8191
67,251,16383,4096,8192
133,62,16384,4096,8193
251,30,16385,4096,16383
1,67,20000,4096,16384
12,60,32767,4096,16385
17,126,32768,4096,32767
27,125,32769,4096,32768
36,65,65471,4096,32769
16,252,65472,4096,65471
33,2,65473,4096,65472
254,10,65503,4096,65473
128,253,65504,4096,65503
129,29,65505,4096,65504
253,68,65519,4096,65505
13,3,65520,4096,65519
16,60,65521,4096,65520
14,65,65527,4096,65521
15,133,65528,4096,65527
19,0,65529,4096,65528
31,7,65530,4096,65529
32,11,65531,4096,65530
127,37,65532,4096,65531
128,125,65533,4096,65532
129,128,65534,4096,65533
132,17,65535,4096,65534
133,33,0,4096,65535
252,19,2,4097,0
253,20,3,4097,1
254,253,4,4097,2
2,36,5,4097,3
3,13,7,4097,4
4,16,8,4097,5
5,34,9,4097,7
33,255,10,4097,8
61,59,11,4097,9
62,9,12,4097,15
63,14,13,4097,16
64,124,14,4097,17
65,129,15,4097,31
66,251,16,4097,32
67,3,17,4097,33
68,31,31,4097,63
69,32,32,4097,64
123,67,33,4097,65
124,4,63,4097,116
125,18,64,4097,117
126,10,65,4097,118
127,126,127,4097,119
0,21,128,4097,120
1,35,129,4097,121
11,33,255,4097,122
12,62,256,4097,123
13,28,257,4097,124
14,125,511,4097,125
17,128,512,4097,126
18,2,513,4097,127
30,27,1023,4097,128
35,7,1024,4097,129
130,30,1025,4097,255
9,130,2047,4097,256
10,5,2048,4097,257
60,8,2049,4097,511
6,14,4095,4097,512
59,6,4096,4097,513
37,15,4097,4097,1023
20,63,8191,4097,1024
21,66,8192,4097,1025
128,0,8193,4097,2047
131,65,10000,4097,2048
132,127,16383,4097,2049
27,1,16384,4097,4095
28,252,16385,4097,4096
29,17,20000,4097,4097
251,132,32767,4097,8191
19,12,32768,4097,8192
255,29,32769,4097,8193
15,61,65471,4097,16383
34,13,65472,4097,16384
36,254,65473,4097,16385
7,64,65503,4097,32767
129,123,65504,4097,32768
31,68,65505,4097,32769
63,133,65519,4097,65471
64,69,65520,4097,65472
133,130,65521,4097,65473
16,124,65527,4097,65503
18,11,65528,4097,65504
8,129,65529,4097,65505
32,131,65530,4097,65519
33,1,65531,4097,65520
34,3,65532,4097,65521
35,4,65533,4097,65527
60,60,65534,4097,65528
61,8,65535,4097,65529
67,18,0,4097,65530
68,19,1,4097,65531
69,133,2,4097,65532
0,28,3,4097,65533
1,30,4,4097,65534
11,66,5,4097,65535
14,62,7,8191,0
30,255,8,8191,1
62,21,9,8191,2
124,131,10,8191,3
125,36,11,8191,4
126,68,12,8191,5
127,17,13,8191,7
255,37,14,8191,8
2,125,15,8191,9
3,128,16,8191,15
4,2,17,8191,16
10,9,31,8191,17
12,16,32,8191,31
253,5,33,8191,32
254,64,63,8191,33
65,6,64,8191,63
66,127,65,8191,64
6,20,127,8191,65
7,31,128,8191,116
8,33,129,8191,117
9,35,255,8191,118
21,61,256,8191,119
27,3,257,8191,120
28,4,511,8191,121
29,10,512,8191,122
59,34,513,8191,123
20,123,1023,8191,124
130,13,1024,8191,125
37,14,1025,8191,126
13,15,2047,8191,127
5,69,2048,8191,128
131,28,2049,8191,129
132,124,4095,8191,255
133,11,4096,8191,256
16,12,4097,8191,257
17,132,8191,8191,511
33,0,8192,8191,512
34,32,8193,8191,513
35,27,10000,8191,1023
63,59,16383,8191,1024
123,19,16384,8191,1025
129,18,16385,8191,2047
252,63,20000,8191,2048
32,126,32767,8191,2049
60,251,32768,8191,4095
64,133,32769,8191,4096
251,8,65471,8191,4097
1,253,65472,8191,8191
11,7,65473,8191,8192
19,130,65503,8191,8193
61,13,65504,8191,16383
65,31,65505,8191,16384
66,126,65519,8191,16385
15,252,65520,8191,32767
18,67,65521,8191,32768
69,254,65527,8191,32769
128,1,65528,8191,65471
0,30,65529,8191,65472
36,63,65530,8191,65473
37,65,65531,8191,65503
67,253,65532,8191,65504
31,10,65533,8191,65505
62,129,65534,8191,65519
68,66,65535,8191,65520
125,123,0,8191,65521
126,59,1,8191,65527
251,59,2,8191,65528
254,132,3,8191,65529
255,20,4,8191,65530
17,130,5,8191,65531
29,27,7,8191,65532
123,35,8,8191,65533
130,29,9,8191,65534
2,37,10,8191,65535
7,5,11,8192,0
8,6,12,8192,1
10,20,13,8192,2
12,66,14,8192,3
13,67,15,8192,4
18,69,16,8192,5
19,126,17,8192,7
20,16,31,8192,8
21,60,32,8192,9
124,14,33,8192,15
131,19,63,8192,16
3,33,64,8192,17
6,35,65,8192,31
9,68,127,8192,32
27,128,128,8192,33
28,21,129,8192,63
30,132,255,8192,64
31,28,256,8192,65
253,34,257,8192,116
17,127,511,8192,117
127,252,512,8192,118
5,253,513,8192,119
11,254,1023,8192,120
36,255,1024,8192,121
69,1,1025,8192,122
4,10,2047,8192,123
14,12,2048,8192,124
15,62,2049,8192,125
16,9,4095,8192,126
32,29,4096,8192,127
34,63,4097,8192,128
64,36,8191,8192,129
65,8,8192,8192,255
66,64,8193,8192,256
68,251,10000,8192,257
59,15,16383,8192,511
251,129,16384,8192,512
1,124,16385,8192,513
60,131,20000,8192,1023
61,32,32767,8192,1024
132,123,32768,8192,1025
133,2,32769,8192,2047
254,18,65471,8192,2048
252,61,65472,8192,2049
0,65,65473,8192,4095
37,255,65503,8192,4096
255,0,65504,8192,4097
62,125,65505,8192,8191
125,7,65519,8192,8192
126,37,65520,8192,8193
29,59,65521,8192,16383
128,62,65527,8192,16384
129,11,65528,8192,16385
35,60,65529,8192,32767
2,13,65530,8192,32768
130,3,65531,8192,32769
131,130,65532,8192,65471
67,5,65533,8192,65472
123,27,65534,8192,65473
63,251,65535,8192,65503
6,252,0,8192,65504
33,133,1,8192,65505
8,4,2,8192,65519
9,128,3,8192,65520
10,16,4,8192,65521
4,17,5,8192,65527
5,251,7,8192,65528
124,254,8,8192,65529
253,31,9,8192,65530
27,30,10,8192,65531
28,19,11,8192,65532
65,61,12,8192,65533
3,69,13,8192,65534
7,127,14,8192,65535
12,32,15,8193,0
13,33,16,8193,1
30,6,17,8193,2
31,11,31,8193,3
252,64,32,8193,4
5,59,33,8193,5
59,67,63,8193,7
127,124,64,8193,8
128,126,65,8193,9
129,31,127,8193,15
20,34,128,8193,16
21,15,129,8193,17
61,21,255,8193,31
62,37,256,8193,32
14,30,257,8193,33
29,68,511,8193,63
33,14,512,8193,64
34,9,513,8193,65
67,17,1023,8193,116
68,28,1024,8193,117
255,8,1025,8193,118
0,12,2047,8193,119
1,251,2048,8193,120
123,5,2049,8193,121
124,13,4095,8193,122
125,16,4096,8193,123
126,35,4097,8193,124
133,1,8191,8193,125
6,4,8192,8193,126
7,7,8193,8193,127
8,10,10000,8193,128
9,129,16383,8193,129
17,3,16384,8193,255
69,29,16385,8193,256
251,60,20000,8193,257
254,123,32767,8193,511
3,132,32768,8193,512
4,14,32769,8193,513
11,69,65471,8193,1023
130,27,65472,8193,1024
2,253,65473,8193,1025
63,18,65503,8193,2047
64,19,65504,8193,2048
131,36,65505,8193,2049
36,2,65519,8193,4095
253,128,65520,8193,4096
132,62,65521,8193,4097
10,63,65527,8193,8191
15,125,65528,8193,8192
27,61,65529,8193,8193
66,133,65530,8193,16383
18,255,65531,8193,16384
35,0,65532,8193,16385
60,20,65533,8193,32767
32,66,65534,8193,32768
37,68,65535,8193,32769
28,131,0,8193,65471
19,127,1,8193,65472
20,65,2,8193,65473
16,130,3,8193,65503
252,12,4,8193,65504
14,15,5,8193,65505
65,127,7,8193,65519
132,252,8,8193,65520
21,254,9,8193,65521
32,0,10,8193,65527
127,34,11,8193,65528
128,3,12,8193,65529
11,16,13,8193,65530
16,33,14,8193,65531
17,124,15,8193,65532
29,6,16,8193,65533
37,127,17,8193,65534
59,252,31,8193,65535
62,28,32,993,0
127,9,33,993,1
251,66,63,993,2
63,34,64,993,3
64,21,65,993,4
68,64,127,993,5
12,252,128,993,7
19,68,129,993,8
20,69,255,993,9
13,131,256,993,15
60,18,257,993,16
30,128,511,993,17
31,133,512,993,31
7,17,513,993,32
9,1,1023,993,33
10,67,1024,993,63
67,125,1025,993,64
130,129,2047,993,65
131,123,2048,993,116
4,11,2049,993,117
15,30,4095,993,118
124,7,4096,993,119
125,32,4097,993,120
126,2,8191,993,121
255,5,8192,993,122
14,8,8193,993,123
129,15,10000,993,124
21,27,16383,993,125
66,13,16384,993,126
252,36,16385,993,127
253,132,20000,993,128
1,4,32767,993,129
2,12,32768,993,255
6,62,32769,993,256
34,65,65471,993,257
35,124,65472,993,511
17,10,65473,993,512
18,20,65503,993,513
28,31,65504,993,1023
69,6,65505,993,1024
27,61,65519,993,1025
36,126,65520,993,2047
3,35,65521,993,2048
5,19,65527,993,2049
33,60,65528,993,4095
61,3,65529,993,4096
8,37,65530,993,4097
133,36,65531,993,8191
254,255,65532,993,8192
59,33,65533,993,8193
0,29,65534,993,16383
29,63,65535,993,16384
13,253,0,993,16385
132,2,1,993,32767
65,63,2,993,32768
11,130,3,993,32769
123,251,4,993,65471
32,251,5,993,65472
33,21,7,993,65473
34,64,8,993,65503
35,14,9,993,65504
60,127,10,993,65505
128,16,11,993,65519
133,32,12,993,65520
251,126,13,993,65521
0,255,14,993,65527
16,2,15,993,65528
36,67,16,993,65529
37,129,17,993,65530
12,0,31,993,65531
59,14,32,993,65532
30,10,33,993,65533
31,15,63,993,65534
62,17,64,993,65535
63,37,65,9994,0
64,59,127,9994,1
66,62,128,9994,2
67,133,129,9994,3
68,1,255,9994,4
252,132,256,9994,5
16,14,257,9994,7
3,15,511,9994,8
6,31,512,9994,9
8,64,513,9994,15
14,124,1023,9994,16
15,125,1024,9994,17
27,20,1025,9994,31
28,127,2047,9994,32
61,9,2048,9994,33
69,12,2049,9994,63
123,68,4095,9994,64
254,130,4096,9994,65
18,129,4097,9994,116
10,19,8191,9994,117
13,65,8192,9994,118
19,33,8193,9994,119
21,69,10000,9994,120
127,123,16383,9994,121
131,254,16384,9994,122
255,13,16385,9994,123
4,30,20000,9994,124
5,255,32767,9994,125
12,7,32768,9994,126
33,11,32769,9994,127
1,5,65471,9994,128
20,131,65472,9994,129
62,18,65473,9994,255
253,27,65503,9994,256
30,34,65504,9994,257
124,3,65505,9994,511
11,60,65519,9994,512
125,67,65520,9994,513
126,17,65521,9994,1023
7,21,65527,9994,1024
29,32,65528,9994,1025
31,29,65529,9994,2047
9,66,65530,9994,2048
59,4,65531,9994,2049
2,9,65532,9994,4095
34,61,65533,9994,4096
129,6,65534,9994,4097
36,28,65535,9994,8191
37,35,0,9994,8192
60,253,1,9994,8193
64,251,2,9994,16383
251,36,3,9994,16384
130,63,4,9994,16385
131,8,5,9994,32767
133,10,7,9994,32768
65,126,8,9994,32769
17,0,9,9994,65471
35,123,10,9994,65472
132,128,11,9994,65473
0,18,12,9994,65503
128,21,13,9994,65504
129,30,14,9994,65505
130,21,15,9994,65519
254,13,16,9994,65520
255,66,17,9994,65521
27,124,31,9994,65527
32,10,32,9994,65528
66,16,33,9994,65529
126,19,63,9994,65530
2,28,64,9994,65531
9,60,65,9994,65532
10,64,127,9994,65533
11,9,128,9994,65534
12,27,129,9994,65535
21,17,255,9995,0
61,19,256,9995,1
63,132,257,9995,2
6,254,511,9995,3
7,32,512,9995,4
13,8,513,9995,5
18,253,1023,9995,7
67,33,1024,9995,8
3,34,1025,9995,9
69,67,2047,9995,15
8,128,2048,9995,16
5,0,2049,9995,17
30,62,4095,9995,31
1,12,4096,9995,32
29,61,4097,9995,33
4,123,8191,9995,63
10,7,8192,9995,64
12,11,8193,9995,65
31,18,10000,9995,116
32,35,16383,9995,117
14,59,16384,9995,118
123,20,16385,9995,119
124,31,20000,9995,120
125,68,32767,9995,121
127,69,32768,9995,122
252,30,32769,9995,123
253,36,65471,9995,124
255,4,65472,9995,125
28,5,65473,9995,126
132,131,65503,9995,127
15,130,65504,9995,128
16,65,65505,9995,129
0,125,65519,9995,255
33,29,65520,9995,256
19,63,65521,9995,257
20,133,65527,9995,511
21,124,65528,9995,512
68,126,65529,9995,513
254,129,65530,9995,1023
64,254,65531,9995,1024
60,1,65532,9995,1025
251,27,65533,9995,2047
35,28,65534,9995,2048
62,2,65535,9995,2049
131,14,0,9995,4095
133,16,1,9995,4096
66,20,2,9995,4097
67,6,3,9995,8191
2,252,4,9995,8192
36,255,5,9995,8193
11,8,7,9995,16383
37,10,8,9995,16384
59,37,9,9995,16385
126,15,10,9995,32767
128,64,11,9995,32768
9,66,12,9995,32769
17,67,13,9995,65471
27,9,14,9995,65472
28,60,15,9995,65473
130,28,16,9995,65503
34,59,17,9995,65504
61,128,31,9995,65505
129,13,32,9995,65519
14,29,33,9995,65520
15,29,63,9995,65521
65,62,64,9995,65527
133,125,65,9995,65528
1,69,127,9995,65529
19,32,128,9995,65530
20,3,129,9995,65531
123,34,255,9995,65532
3,251,256,9995,65533
124,21,257,9995,65534
125,59,511,9995,65535
126,68,512,9996,0
63,35,513,9996,1
8,131,1023,9996,2
9,6,1024,9996,3
10,37,1025,9996,4
17,253,2047,9996,5
68,1,2048,9996,7
128,7,2049,9996,8
7,15,4095,9996,9
28,17,4096,9996,15
253,64,4097,9996,16
254,62,8191,9996,17
19,124,8192,9996,31
20,132,8193,9996,32
13,133,10000,9996,33
14,61,16383,9996,63
4,4,16384,9996,64
16,14,16385,9996,65
0,11,20000,9996,116
69,12,32767,9996,117
252,32,32768,9996,118
3,65,32769,9996,119
31,130,65471,9996,120
129,20,65472,9996,121
1,125,65473,9996,122
127,128,65503,9996,123
5,5,65504,9996,124
30,129,65505,9996,125
130,18,65519,9996,126
131,21,65520,9996,127
6,36,65521,9996,128
32,31,65527,9996,129
133,19,65528,9996,255
251,34,65529,9996,256
21,67,65530,9996,257
65,69,65531,9996,511
66,123,65532,9996,512
27,126,65533,9996,513
124,33,65534,9996,1023
2,60,65535,9996,1024
15,63,0,9996,1025
59,254,1,9996,2047
67,127,2,9996,2048
37,13,3,9996,2049
62,27,4,9996,4095
123,0,5,9996,4096
18,252,7,9996,4097
33,61,8,9996,8191
34,255,9,9996,8192
35,2,10,9996,8193
36,66,11,9996,16383
255,251,12,9996,16384
6,65,13,9996,16385
18,28,14,9996,32767
125,35,15,9996,32768
132,10,16,9996,32769
29,7,17,9996,65471
30,8,31,9996,65472
11,30,32,9996,65473
61,37,33,9996,65503
64,3,63,9996,65504
7,9,64,9996,65505
12,68,65,9996,65519
60,131,127,9996,65520
69,15,128,9996,65521
123,16,129,9996,65527
13,6,255,9996,65528
14,31,256,9996,65529
15,36,257,9996,65530
63,20,511,9996,65531
64,130,512,9996,65532
127,59,513,9996,65533
4,29,1023,9996,65534
5,35,1024,9996,65535
6,129,1025,9997,0
27,5,2047,9997,1
28,9,2048,9997,2
29,14,2049,9997,3
31,35,4095,9997,4
8,36,4096,9997,5
32,253,4097,9997,7
35,61,8191,9997,8
36,1,8192,9997,9
63,12,8193,9997,15
130,7,10000,9997,16
65,132,16383,9997,17
1,0,16384,9997,31
2,2,16385,9997,32
68,254,20000,9997,33
253,28,32767,9997,63
254,62,32768,9997,64
13,4,32769,9997,65
14,60,65471,9997,116
66,17,65472,9997,117
67,63,65473,9997,118
128,30,65503,9997,119
20,33,65504,9997,120
21,127,65505,9997,121
12,131,65519,9997,122
16,11,65520,9997,123
59,255,65521,9997,124
60,32,65527,9997,125
61,6,65528,9997,126
62,128,65529,9997,127
132,34,65530,9997,128
255,68,65531,9997,129
30,11,65532,9997,255
252,69,65533,9997,256
4,124,65534,9997,257
5,252,65535,9997,511
9,3,0,9997,512
10,133,1,9997,513
0,18,2,9997,1023
3,19,3,9997,1024
7,125,4,9997,1025
18,127,5,9997,2047
19,132,7,9997,2048
69,253,8,9997,2049
123,15,9,9997,4095
131,31,10,9997,4096
33,65,11,9997,4097
34,126,12,9997,8191
126,37,13,9997,8192
11,8,14,9997,8193
37,16,15,9997,16383
124,27,16,9997,16384
125,10,17,9997,16385
127,67,31,9997,32767
251,9,32,9997,32768
17,13,33,9997,32769
129,14,63,9997,65471
132,66,64,9997,65472
15,69,65,9997,65473
19,123,127,9997,65503
28,67,128,9997,65504
29,20,129,9997,65505
131,64,255,9997,65519
30,130,256,9997,65520
133,8,257,9997,65521
64,29,511,9997,65527
253,33,512,9997,65528
35,61,513,9997,65529
36,33,1023,9997,65530
124,21,1024,9997,65531
125,131,1025,9997,65532
126,4,2047,9997,65533
127,36,2048,9997,65534
129,2,2049,9997,65535
130,4,4095,9998,0
7,19,4096,9998,1
31,34,4097,9998,2
32,12,8191,9998,3
34,15,8192,9998,4
67,126,8193,9998,5
126,129,10000,9998,7
69,11,16383,9998,8
68,127,16384,9998,9
4,1,16385,9998,15
5,3,20000,9998,16
62,13,32767,9998,17
8,5,32768,9998,31
63,7,32769,9998,32
65,29,65471,9998,33
9,59,65472,9998,63
12,130,65473,9998,64
17,252,65503,9998,65
27,64,65504,9998,116
0,124,65505,9998,117
1,132,65519,9998,118
252,133,65520,9998,119
253,66,65521,9998,120
254,16,65527,9998,121
19,61,65528,9998,122
20,125,65529,9998,123
60,0,65530,9998,124
61,17,65531,9998,125
128,32,65532,9998,126
255,63,65533,9998,127
28,254,65534,9998,128
66,30,65535,9998,129
251,31,0,9998,255
6,67,1,9998,256
133,69,2,9998,257
252,9,3,9998,511
36,62,4,9998,512
37,68,5,9998,513
59,253,7,9998,1023
2,128,8,9998,1024
13,27,9,9998,1025
16,65,10,9998,2047
18,68,11,9998,2048
14,60,12,9998,2049
64,131,13,9998,4095
10,10,14,9998,4096
21,37,15,9998,4097
131,21,16,9998,8191
132,36,17,9998,8192
123,123,31,9998,8193
124,6,32,9998,16383
125,34,33,9998,16384
33,5,63,9998,16385
34,12,64,9998,32767
35,33,65,9998,32768
3,251,127,9998,32769
9,255,128,9998,65471
129,1,129,9998,65472
130,18,255,9998,65473
15,8,256,9998,65503
29,13,257,9998,65504
127,14,511,9998,65505
11,27,512,9998,65519
30,28,513,9998,65520
33,12,1023,9998,65521
12,20,1024,9998,65527
65,253,1025,9998,65528
67,255,2047,9998,65529
18,2,2048,9998,65530
37,35,2049,9998,65531
60,67,4095,9998,65532
17,125,4096,9998,65533
8,62,4097,9998,65534
61,126,8191,9998,65535
127,251,8192,9999,0
1,18,8193,9999,1
32,255,10000,9999,2
3,0,16383,9999,3
30,17,16384,9999,4
31,37,16385,9999,5
6,124,20000,9999,7
7,129,32767,9999,8
4,3,32768,9999,9
5,60,32769,9999,15
0,123,65471,9999,16
19,254,65472,9999,17
20,4,65473,9999,31
21,16,65503,9999,32
10,21,65504,9999,33
13,5,65505,9999,63
16,31,65519,9999,64
68,30,65520,9999,65
17,61,65521,9999,116
253,252,65527,9999,117
254,7,65528,9999,118
34,29,65529,9999,119
252,1,65530,9999,120
27,59,65531,9999,121
8,2,65532,9999,122
29,35,65533,9999,123
61,127,65534,9999,124
11,6,65535,9999,125
63,8,0,9999,126
64,18,1,9999,127
128,19,2,9999,128
129,63,3,9999,129
66,64,4,9999,255
59,125,5,9999,256
69,32,7,9999,257
251,128,8,9999,511
125,130,9,9999,512
62,133,10,9999,513
255,14,11,9999,1023
131,69,12,9999,1024
65,13,13,9999,1025
124,11,14,9999,2047
126,36,15,9999,2048
33,65,16,9999,2049
9,15,17,9999,4095
2,66,31,9999,4096
14,33,32,9999,4097
18,62,33,9999,8191
62,27,63,9999,8192
132,28,64,9999,8193
254,132,65,9999,16383
15,9,127,9999,16384
67,59,128,9999,16385
130,32,129,9999,32767
36,12,255,9999,32768
60,68,256,9999,32769
123,253,257,9999,65471
5,10,511,9999,65472
37,124,512,9999,65473
133,31,513,9999,65503
35,66,1023,9999,65504
128,252,1024,9999,65505
28,20,1025,9999,65519
66,7,2047,9999,65520
3,10,2048,9999,65521
68,34,2049,9999,65527
12,131,4095,9999,65528
13,4,4096,9999,65529
27,5,4097,9999,65530
8,6,8191,9999,65531
18,16,8192,9999,65532
27,67,8193,9999,65533
62,252,10000,9999,65534
130,30,16383,9999,65535
59,65,16384,10000,0
60,129,16385,10000,1
16,61,20000,10000,2
252,31,32767,10000,3
63,28,32768,10000,4
65,251,32769,10000,5
4,132,65471,10000,7
5,2,65472,10000,8
253,12,65473,10000,9
0,63,65503,10000,15
254,126,65504,10000,16
255,34,65505,10000,17
21,36,65519,10000,31
31,1,65520,10000,32
32,20,65521,10000,33
6,3,65527,10000,63
7,66,65528,10000,64
1,21,65529,10000,65
69,254,65530,10000,116
126,0,65531,10000,117
20,5,65532,10000,118
10,6,65533,10000,119
37,7,65534,10000,120
14,128,65535,10000,121
2,123,0,10000,122
251,124,1,10000,123
15,8,2,10000,124
62,37,3,10000,125
131,30,4,10000,126
3,60,5,10000,127
64,11,7,10000,128
133,19,8,10000,129
28,253,9,10000,255
8,14,10,10000,256
27,130,11,10000,257
66,131,12,10000,511
123,17,13,10000,512
128,18,14,10000,513
129,59,15,10000,1023
127,133,16,10000,1024
68,255,17,10000,1025
132,35,31,10000,2047
17,68,32,10000,2048
130,32,33,10000,2049
252,127,63,10000,4095
9,64,64,10000,4096
67,9,65,10000,4097
124,33,127,10000,8191
253,69,128,10000,8192
2,0,129,10000,8193
12,67,255,10000,16383
13,15,256,10000,16384
19,125,257,10000,16385
36,4,511,10000,32767
59,16,512,10000,32768
125,69,513,10000,32769
34,27,1023,10000,65471
61,62,1024,10000,65472
33,64,1025,10000,65473
29,69,2047,10000,65503
30,131,2048,10000,65504
11,13,2049,10000,65505
35,29,4095,10000,65519
18,133,4096,10000,65520
63,60,4097,10000,65521
33,132,8191,10000,65527
35,63,8192,10000,65528
0,10,8193,10000,65529
1,9,10000,10000,65530
33,126,16383,10000,65531
20,128,16384,10000,65532
21,132,16385,10000,65533
10,19,20000,10000,65534
37,3,32767,10000,65535
64,8,32768,10001,0
128,123,32769,10001,1
129,124,65471,10001,2
15,126,65472,10001,3
66,4,65473,10001,4
1,17,65503,10001,5
69,37,65504,10001,7
252,65,65505,10001,8
123,6,65519,10001,9
7,7,65520,10001,15
34,251,65521,10001,16
251,1,65527,10001,17
255,28,65528,10001,31
11,62,65529,10001,32
12,64,65530,10001,33
3,127,65531,10001,63
29,254,65532,10001,64
30,16,65533,10001,65
68,0,65534,10001,116
254,5,65535,10001,117
32,36,0,10001,118
16,129,1,10001,119
6,255,2,10001,120
7,18,3,10001,121
13,21,4,10001,122
28,61,5,10001,123
132,11,7,10001,124
31,20,8,10001,125
4,33,9,10001,126
63,3,10,10001,127
65,133,11,10001,128
67,15,12,10001,129
35,29,13,10001,255
36,31,14,10001,256
253,13,15,10001,257
0,32,16,10001,511
60,19,17,10001,512
124,66,31,10001,513
125,252,32,10001,1023
126,253,33,10001,1024
127,128,63,10001,1025
5,59,64,10001,2047
8,16,65,10001,2048
18,27,127,10001,2049
59,30,128,10001,4095
9,63,129,10001,4096
10,60,255,10001,4097
27,2,256,10001,8191
61,130,257,10001,8192
62,132,511,10001,8193
14,12,512,10001,16383
19,35,513,10001,16384
131,129,1023,10001,16385
21,11,1024,10001,32767
2,68,1025,10001,32768
133,132,2047,10001,32769
130,14,2048,10001,65471
6,67,2049,10001,65472
69,123,4095,10001,65473
20,14,4096,10001,65503
59,9,4097,10001,65504
28,34,8191,10001,65505
37,17,8192,10001,65519
17,65,8193,10001,65520
64,28,10000,10001,65521
16,131,16383,10001,65527
34,6,16384,10001,65528
3,125,16385,10001,65529
7,4,20000,10001,65530
68,10,32767,10001,65531
126,1,32768,10001,65532
19,15,32769,10001,65533
21,128,65471,10001,65534
128,69,65472,10001,65535
8,253,65473,10002,0
9,254,65503,10002,1
12,30,65504,10002,2
10,35,65505,10002,3
14,123,65519,10002,4
59,0,65520,10002,5
60,5,65521,10002,7
61,27,65527,10002,8
0,20,65528,10002,9
16,251,65529,10002,15
255,21,65530,10002,16
20,10,65531,10002,17
133,18,65532,10002,31
4,65,65533,10002,32
252,11,65534,10002,33
1,62,65535,10002,63
31,126,0,10002,64
66,1,1,10002,65
124,9,2,10002,116
132,29,3,10002,117
69,33,4,10002,118
68,34,5,10002,119
15,12,7,10002,120
17,32,8,10002,121
251,19,9,10002,122
253,64,10,10002,123
254,31,11,10002,124
2,130,12,10002,125
32,254,13,10002,126
67,3,14,10002,127
131,7,15,10002,128
6,17,16,10002,129
36,61,17,10002,255
11,15,31,10002,256
123,36,32,10002,257
29,66,33,10002,511
30,16,63,10002,512
32,252,64,10002,513
33,37,65,10002,1023
34,13,127,10002,1024
128,127,128,10002,1025
3,129,129,10002,2047
5,128,255,10002,2048
13,133,256,10002,2049
7,255,257,10002,4095
65,37,511,10002,4096
125,59,512,10002,4097
129,60,513,10002,8191
127,6,1023,10002,8192
63,68,1024,10002,8193
126,69,1025,10002,16383
21,2,2047,10002,16384
35,8,2048,10002,16385
31,132,2049,10002,32767
37,63,4095,10002,32768
127,124,4096,10002,32769
18,125,4097,10002,65471
130,4,8191,10002,65472
62,13,8192,10002,65473
64,131,8193,10002,65503
132,8,10000,10002,65504
133,12,16383,10002,65505
132,28,16384,10002,65519
35,67,16385,10002,65520
67,13,20000,10002,65521
131,14,32767,10002,65527
6,17,32768,10002,65528
15,18,32769,10002,65529
19,68,65471,10002,65530
27,8,65472,10002,65531
255,11,65473,10002,65532
4,31,65503,10002,65533
18,132,65504,10002,65534
28,60,65505,10002,65535
29,66,65519,10003,0
28,62,65520,10003,1
65,123,65521,10003,2
17,130,65527,10003,3
253,255,65528,10003,4
254,63,65529,10003,5
255,64,65530,10003,7
14,129,65531,10003,8
1,131,65532,10003,9
9,126,65533,10003,15
10,133,65534,10003,16
59,65,65535,10003,17
3,1,0,10003,31
4,21,1,10003,32
7,2,2,10003,33
8,251,3,10003,63
20,0,4,10003,64
21,29,5,10003,65
30,33,7,10003,116
12,3,8,10003,117
133,5,9,10003,118
251,11,10,10003,119
126,17,11,10003,120
16,252,12,10003,121
0,34,13,10003,122
34,35,14,10003,123
31,254,15,10003,124
32,7,16,10003,125
2,20,17,10003,126
129,19,31,10003,127
130,30,32,10003,128
15,61,33,10003,129
61,32,63,10003,255
63,10,64,10003,256
252,125,65,10003,257
36,18,127,10003,511
35,251,128,10003,512
11,36,129,10003,513
19,16,255,10003,1023
